regime_id,n,output_memory_weight,output_hot_weight,output_angle_deg,direct_output_sensitivity,direct_hot_fraction,one_step_output_gain,dangerous_input_memory,dangerous_input_hot,dangerous_input_angle_deg,memory_to_hot_coupling,hot_to_memory_coupling,nonreciprocal_bias,spectral_radius,mean_overload_number,mean_dimensionless_loop_number,within_route_r2_output_readout
R1,30,-0.1109997818988368,0.03791180083637438,161.14247915452577,0.1172955933709628,0.25459269279131685,0.2684407447184543,0.652139868737568,0.7580986687779813,49.29686622811838,0.1388818100703489,-0.004357832805845,0.1432396428761939,0.6160621175234969,-0.4747465152879042,-0.0024563531605515,0.8680170779576908
R3,30,0.2040915168240875,0.4611780400704283,66.12850775534937,0.5043198706007511,0.6932198163752021,1.1831021876474324,-0.6269668255857895,-0.7790459547516297,-128.82669327133894,-0.8481447266184574,0.1825620192405141,-1.0307067458589716,0.9369856766109872,0.801929534630165,0.0139022262406865,0.9721581266505511
R5,30,0.12335015322799046,0.5086855849266168,76.36955459025461,0.5234274396833843,0.8048367429535814,0.5244593014846136,0.33709777419950915,0.9414696440298737,70.29984689543267,0.1269932424963404,0.5164834802497368,-0.3894902377533964,0.5724347137536611,2.57207960603943,0.0364748942967329,0.8945610446043474
R6,30,0.03155991026280144,0.663366174983813,87.2761842516344,0.6641164883124427,0.954585227216501,0.7095633117503178,-0.2788441094220195,0.9603363799422788,106.19122966374093,-0.2007397642507904,0.2031087201713755,-0.4038484844221659,0.5972091714327056,4.509021391563031,0.0600688464533404,0.9175559590301378
R6c,30,0.09456599990188161,0.5931442865724286,80.94147451585737,0.6006353910909329,0.8624915145784806,0.8249121214090035,0.09074740105267833,0.9958739424255383,84.79339402753547,0.0064714951415681,0.3784862816211686,-0.3720147864796005,0.7786655690641209,8.303279774162874,0.1124071254332088,0.9537768737231046
