run,regime_id,cycle,Z_geom_cold,Z_geom_hot,cycle_birth_positive_fraction_cold,cycle_birth_positive_fraction_hot,force_h1_birth_force_share_cold,force_h1_birth_force_share_hot,force_p99_cold,force_p99_hot,force_proxy_gini_cold,force_proxy_gini_hot,force_share_top5_edges_cold,force_share_top5_edges_hot,net_force_p99_N_cold,net_force_p99_N_hot,orientation_entropy_cold,orientation_entropy_hot,Z_geom_inhale_delta,force_p99_inhale_delta,force_h1_birth_force_share_inhale_delta,force_share_top5_edges_inhale_delta,cycle_birth_positive_fraction_inhale_delta,orientation_entropy_inhale_delta,force_proxy_gini_inhale_delta,net_force_p99_N_inhale_delta,Z_geom_next_cold_minus_current,force_p99_next_cold_minus_current,force_h1_birth_force_share_next_cold_minus_current,force_share_top5_edges_next_cold_minus_current,cycle_birth_positive_fraction_next_cold_minus_current,orientation_entropy_next_cold_minus_current,force_proxy_gini_next_cold_minus_current,net_force_p99_N_next_cold_minus_current,Z_geom_rectification_fraction,force_p99_rectification_fraction,force_h1_birth_force_share_rectification_fraction,force_share_top5_edges_rectification_fraction,cycle_birth_positive_fraction_rectification_fraction,orientation_entropy_rectification_fraction,force_proxy_gini_rectification_fraction,net_force_p99_N_rectification_fraction,tag,force_p99_cold_delta_file,force_p99_hot_delta_file,force_p99_hot_minus_cold,force_share_top5_edges_cold_delta_file,force_share_top5_edges_hot_delta_file,force_share_top5_edges_hot_minus_cold,giant_fraction_after_top5_edges_cold,giant_fraction_after_top5_edges_hot,giant_fraction_after_top5_edges_hot_minus_cold,force_h1_birth_fraction_cold,force_h1_birth_fraction_hot,force_h1_birth_fraction_hot_minus_cold,force_h1_birth_force_share_cold_delta_file,force_h1_birth_force_share_hot_delta_file,force_h1_birth_force_share_hot_minus_cold,bottom_side_percolation_edge_fraction_cold,bottom_side_percolation_edge_fraction_hot,bottom_side_percolation_edge_fraction_hot_minus_cold,cold_hot_contact_jaccard,breathing_aperture,survival_fraction_of_cold,created_fraction_of_hot,cold_cycle_jaccard,cold_cycle_persistent_fraction_of_current,cold_cycle_created_fraction_of_current,cold_cycle_broken_fraction_of_previous,next_cold_cycle_jaccard,next_cold_cycle_persistent_fraction_of_current,next_cold_cycle_created_fraction_of_current,next_cold_cycle_broken_fraction_of_previous,hot_cycle_jaccard,hot_cycle_persistent_fraction_of_current,hot_cycle_created_fraction_of_current,hot_cycle_broken_fraction_of_previous,next_hot_cycle_jaccard,next_hot_cycle_persistent_fraction_of_current,next_hot_cycle_created_fraction_of_current,next_hot_cycle_broken_fraction_of_previous,Z_geom_cold_z,Z_geom_hot_z,Z_geom_nextcold_z,force_h1_birth_force_share_cold_z,force_h1_birth_force_share_hot_z,force_h1_birth_force_share_nextcold_z,force_p99_cold_z,force_p99_hot_z,force_p99_nextcold_z,cycle_birth_positive_fraction_cold_z,cycle_birth_positive_fraction_hot_z,cycle_birth_positive_fraction_nextcold_z,inhalation_norm,exhalation_imprint_norm,closure_ratio,signed_breathing_area,breathing_triangle_area,cold_cycle_jaccard_z,next_cold_cycle_jaccard_z,fabric_reservoir_index,segment,breath_amplitude,breath_imprint,imprint_efficiency,overload_cost,loop_cost,memory_dose,loop_dose,amplitude_next_change,amplitude_drop_fraction,breath_irregularity,irreversibility_area,directed_area,area_per_amplitude,positive_area,overload_number_local,overload_asinh
R1_low_expansion_low_friction,R1,22,3.6192265849075262,5.228365146869746,0.506064408197407,0.2171588285332361,0.6299959169969548,0.5890116692631406,0.0009985776544576,0.0005704445784933,0.41834439823928,0.5934058109735756,0.1533782744705296,0.3329721330243084,0.0007013599687207,0.0002074085257461,0.9437767295420234,0.931018808463172,1.6091385619622196,-0.0004281330759643,-0.0409842477338141,0.1795938585537788,-0.2889055796641708,-0.0127579210788514,0.1750614127342956,-0.0004939514429746,-0.0433191573533773,3.67145533634e-05,0.0013929326054901,0.0005673284799538,0.0119847878413535,0.0001592286816869,-0.0046147955064275,1.2653668626199928e-05,-0.0269207129686371,0.0857550031493162,0.0339870238561652,0.0031589525639639,0.0414834073306699,0.012480770236023,-0.0263610091699956,0.0256172317756208,a050_mu010_g002,0.0009985776544576,0.0005704445784933,-0.0004281330759643,0.1533782744705296,0.3329721330243084,0.1795938585537787,0.0054600931427653,0.0543661606331906,0.0489060674904252,0.7208668330098882,0.6734383390012529,-0.0474284940086352,0.6299959169969548,0.5890116692631406,-0.0409842477338141,0.0003234451529433,0.000984428136746,0.0006609829838026,,,,,0.6777695988222304,0.8051593157348199,0.1948406842651801,0.1892576082769247,0.6743383199079401,0.8103772541210311,0.1896227458789689,0.1993222932721211,0.8168834744304494,0.8980402542372882,0.1019597457627118,0.09960930091416,0.8211513918112517,0.9029395031291484,0.0970604968708515,0.0993492736077481,1.411204369761199,1.6524277904546127,0.4351097635135566,1.3952337293554251,0.6738219724745351,1.4197523679472523,-0.2354138191899845,-0.3805660876951912,-0.2229662859181161,1.397397023348906,0.0070074712008697,1.45507511948917,1.9697397585051328,0.0714229774832099,0.0362601085624517,0.0030214339202605,0.0030214339202605,1.4677069099468931,1.447340305892214,1.4420838618667684,late,1.9697397585051328,0.0714229774832099,0.0362601085624517,-0.0002173551476104,-0.0208069353105289,0.0714229774831735,-0.0807283022337175,0.0840730431587164,-0.0426823100846977,0.0324617888630671,0.0030214339202605,0.0030214339202605,0.0015339254372120615,True,-0.41475577592579355,-0.2059195367504555
R1_low_expansion_low_friction,R1,23,3.575907427554149,5.215112253980813,0.5180491960387605,0.2238897022938018,0.6313888496024449,0.5828251755640363,0.001035292207821,0.0005680363601992,0.4137296027328525,0.6106137131798224,0.1539456029504834,0.3401810492131867,0.0007140136373469,0.0002320396604601,0.9439359582237103,0.9301672051770962,1.639204826426664,-0.0004672558476218,-0.0485636740384085,0.1862354462627033,-0.2941594937449587,-0.0137687530466141,0.1968841104469699,-0.0004819739768868,0.0294728513500142,-1.8143681779599985e-05,-0.000712470729449,-0.0032325234798575,0.0057453532274868,0.000433350340556,-0.0040472000688432,-4.568551841499947e-06,0.0179799686255467,-0.038830293581377,-0.0146708572516746,-0.0173571870699649,0.019531422067406,0.0314734630694183,-0.0205562554521779,-0.0094788350639398,a050_mu010_g002,0.001035292207821,0.0005680363601992,-0.0004672558476218,0.1539456029504834,0.3401810492131867,0.1862354462627033,0.0020736959642686,0.0553349218956844,0.0532612259314157,0.7225565280816922,0.6681006265781352,-0.054455901503557,0.6313888496024449,0.5828251755640363,-0.0485636740384085,0.0001823486506199,0.0003273169363134,0.0001449682856934,,,,,0.6743383199079401,0.8103772541210311,0.1896227458789689,0.1993222932721211,0.6800870007867093,0.8062764031382016,0.1937235968617984,0.1870782166168824,0.8211513918112517,0.9029395031291484,0.0970604968708515,0.0993492736077481,0.8158902031104521,0.8998250551456606,0.1001749448543393,0.1025981414754409,1.3666046131700822,1.6426647658191027,0.4568215645686456,1.4197523679472523,0.5649262494789618,1.4072113359879426,-0.2229662859181161,-0.3813825589469323,-0.2291176363210575,1.455075119489171,0.0394005338907509,1.4827252573306875,2.0538128016638493,0.0378292085840404,0.0184190148943348,0.0017079143721696,0.0017079143721696,1.4507426283122349,1.475729617457247,1.4310256196465214,late,2.0538128016638493,0.0378292085840404,0.0184190148943348,-0.0002275065416103,-0.0236456185291289,0.0378292085840219,-0.0997406954359137,-0.0941165240784884,0.0458252689837147,0.0840730431587164,0.0017079143721696,0.0017079143721696,0.00083158229941168,True,-0.4526561308064034,-0.22443904031316245
R1_low_expansion_low_friction,R1,24,3.605380278904163,5.201068143605974,0.5237945492662474,0.2343692646519026,0.6306763788729959,0.5908245770393309,0.0010171485260414,0.0005379099901349,0.4096824026640092,0.5985528440311176,0.1507130794706259,0.3180024203034481,0.0007094450855054,0.0002159895921352,0.9443693085642664,0.928575368737004,1.5956878647018105,-0.0004792385359064,-0.0398518018336649,0.1672893408328222,-0.2894252846143447,-0.0157939398272624,0.1888704413671084,-0.0004934554933702,-0.0112748491741658,2.249567386900008e-05,0.0005197295987938,0.0013249143002445,-0.0047413701982078,0.0005884539560759,-0.0022445494650957,-2.7947067228500065e-05,-0.0070658237262873,0.0469404526902414,0.013041558345344,0.0079198967109363,-0.0163820179170223,0.0372582118505338,-0.0118840695708501,-0.056635436320694,a050_mu010_g002,0.0010171485260414,0.0005379099901349,-0.0004792385359065,0.1507130794706259,0.3180024203034481,0.1672893408328221,0.0031665611146295,0.0543520560383966,0.0511854949237671,0.7205002967088145,0.6753742947265539,-0.0451260019822606,0.6306763788729959,0.5908245770393309,-0.0398518018336649,4.564750992833341e-05,0.000666400106624,0.0006207525966956,,,,,0.6800870007867093,0.8062764031382016,0.1937235968617984,0.1870782166168824,0.6836432602460912,0.8133736929003853,0.1866263070996147,0.1891699127667745,0.8158902031104521,0.8998250551456606,0.1001749448543393,0.1025981414754409,0.8220678692376806,0.8999735179510461,0.1000264820489539,0.0952688826348216,1.396948739800567,1.632318874041174,0.4485157077891825,1.4072113359879426,0.7057330860413553,1.4163597055128383,-0.2291176363210575,-0.3915964648611418,-0.2214908065408913,1.4827252573306875,0.089834568535303,1.4599068971103095,1.9596962775853608,0.0270467376488837,0.013801494628645,0.0024637529423054,0.0024637529423054,1.4791641713844297,1.493291865202004,1.4564682587956668,late,1.9596962775853608,0.0270467376488837,0.013801494628645,-0.0002445473522543,-0.0203357031849588,0.0270467376488699,-0.0780974277085025,0.0011403627923096,-0.0005819079238718,0.0941165240784884,0.0024637529423054,0.0024637529423054,0.0012572116253340314,True,-0.4642644121007271,-0.2300964391771919
R1_low_expansion_low_friction,R1,25,3.5941054297299972,5.228562951241223,0.5190531790680395,0.2411067193675889,0.6311961084717898,0.5878537052432751,0.0010396441999104,0.0005848353337549,0.4074378531989134,0.6040188783156879,0.1520379937708704,0.3344617626030982,0.0006814980182769,0.0002133568243206,0.9449577625203424,0.9298338360676224,1.6344575215112256,-0.0004548088661555,-0.0433424032285146,0.1824237688322277,-0.2779464597004506,-0.0151239264527199,0.1965810251167745,-0.0004681411939562,0.0085055879734938,-2.615209522439997e-05,0.0005395409400522,-0.0015522857683787,-0.0089119451294178,3.897260815088899e-05,0.0040632933732479,5.475419832790007e-05,0.0052039210940302,-0.0575012870526522,0.0124483392670957,-0.0085092297912005,-0.0320635317283421,0.0025768842681262,0.0206698147535527,0.1169608633416917,a050_mu010_g002,0.0010396441999104,0.0005848353337549,-0.0004548088661554,0.1520379937708704,0.3344617626030982,0.1824237688322277,0.0023610892491736,0.0544645195077245,0.0521034302585509,0.7224550493443288,0.6732162260050706,-0.0492388233392582,0.6311961084717898,0.5878537052432751,-0.0433424032285146,0.002117975755937,0.0007696486780152,-0.0013483270779218,,,,,0.6836432602460912,0.8133736929003853,0.1866263070996147,0.1891699127667745,0.6774862833694499,0.8067863613902158,0.1932136386097842,0.1913043478260869,0.8220678692376806,0.8999735179510461,0.1000264820489539,0.0952688826348216,0.8256420892529988,0.9053864523710246,0.0946135476289754,0.096394658192411,1.385340583975483,1.6525735072402177,0.4547815295701812,1.4163597055128403,0.6534392912209556,1.4258567976639562,-0.2214908065408913,-0.3756871122340693,-0.2303572925965082,1.459906897110309,0.122259302788099,1.417017191028264,1.9608366403776705,0.0452503783928563,0.0230770771317888,0.0081076856128474,0.0081076856128474,1.4967463582429854,1.4628862228406037,1.448324388353024,late,1.9608366403776705,0.0452503783928563,0.0230770771317888,-0.0002319463318818,-0.0221040357651336,0.0452503783928331,-0.0849873723324948,-0.059131555147742,0.0301562883567509,0.0011403627923096,0.0081076856128474,0.0081076856128474,0.004134809318578252,True,-0.44059806347674635,-0.2185549459659776
R1_low_expansion_low_friction,R1,26,3.602611017703491,5.218277123924438,0.5101412339386217,0.2480978757075902,0.631735649411842,0.5880807192199538,0.001013492104686,0.0006069732450732,0.4115011465721613,0.5980935997601364,0.1504857080024916,0.3350552133198478,0.0007362522166048,0.0002596014070651,0.9449967351284932,0.9294790921586406,1.6156661062209472,-0.0004065188596128,-0.0436549301918882,0.1845695053173561,-0.2620433582310314,-0.0155176429698526,0.1865924531879751,-0.0004766508095397,-0.0154287409751754,1.9748965965999885e-06,-0.001224015015771,0.0016834769844242,0.0089104172044773,-0.0022003260180296,0.0040829841538446,-5.430247421279999e-05,-0.0095494613124328,0.0048580688079833,-0.0280384142263609,0.0091211003763624,0.0340035987349371,-0.1417951181221664,0.0218818290025347,-0.1139250642442307,a050_mu010_g002,0.001013492104686,0.0006069732450732,-0.0004065188596127,0.1504857080024916,0.3350552133198478,0.1845695053173561,0.0027230498157936,0.0539872512033303,0.0512642013875366,0.722856360149758,0.6750603810716522,-0.0477959790781057,0.631735649411842,0.5880807192199538,-0.0436549301918882,0.0007761848233038,0.0004025404776813,-0.0003736443456224,,,,,0.6774862833694499,0.8067863613902158,0.1932136386097842,0.1913043478260869,0.6776516200498477,0.8095947063689,0.1904052936311001,0.1938725086476692,0.8256420892529988,0.9053864523710246,0.0946135476289754,0.096394658192411,0.8216145384323598,0.9009983361064892,0.0990016638935108,0.0968500056859103,1.3940976138084415,1.6449962343887763,0.4434156202930204,1.4258567976639582,0.657435230168425,1.4043114754535573,-0.2303572925965082,-0.368181576623253,-0.2296877327396482,1.417017191028264,0.1559050037256528,1.459899543805204,1.9017050852299284,0.0493227056530204,0.0259360434149709,-0.0171886845688209,0.0171886845688209,1.4663061951543994,1.4637027222483678,1.4413688437370695,late,1.9017050852299284,0.0493227056530204,0.0259360434149709,-0.0002137654585717,-0.0229556783178013,0.0493227056529943,-0.0830188027412713,0.0312481986721115,-0.016431674350977,0.059131555147742,0.0171886845688209,-0.0171886845688209,0.009038564760809711,False,-0.3938169100048542,-0.19565770402151605
R1_low_expansion_low_friction,R1,27,3.5871822767283157,5.230738799327465,0.519051651143099,0.2396719319562576,0.6305116343960709,0.5926303126229142,0.0010154670012826,0.0006202824568658,0.4155841307260059,0.6017019314139629,0.1521691849869159,0.3377796283978274,0.000681949742392,0.0002266942860839,0.9427964091104636,0.929165881788703,1.6435565225991495,-0.0003951845444168,-0.0378813217731567,0.1856104434109114,-0.2793797191868414,-0.0136305273217606,0.1861178006879569,-0.0004552554563081,-0.0181980021758478,-3.510757111599948e-06,-0.0003217082118965,-0.0010742651103705,-0.0087467992753446,0.0009170815055954,-0.0023603096416037,-1.8115281335000408e-06,-0.0110723312071179,-0.0088838421246892,-0.0084925286877413,-0.0057877406606187,-0.0313079249301689,0.0672814399531024,-0.0126818049260549,-0.0039791464427719,a050_mu010_g002,0.0010154670012826,0.0006202824568658,-0.0003951845444168,0.1521691849869159,0.3377796283978274,0.1856104434109115,0.0033370411568409,0.055045871559633,0.051708830402792,0.7215,0.6781814129708046,-0.0433185870291954,0.6305116343960709,0.5926303126229142,-0.0378813217731567,0.0026818181818181,0.0004011589034989,-0.0022806592783191,,,,,0.6776516200498477,0.8095947063689,0.1904052936311001,0.1938725086476692,0.6770036619848885,0.8094551903785402,0.1905448096214598,0.1946512269092914,0.8216145384323598,0.9009983361064892,0.0990016638935108,0.0968500056859103,0.8230183084508499,0.903174543115517,0.0968254568844829,0.0973377703826955,1.378212768995167,1.6541763918818684,0.4300096760173948,1.4043114754535553,0.7375179534439699,1.3986487123389413,-0.2296877327396482,-0.3636692826843628,-0.2308780036799902,1.4598995438052045,0.1153542321813372,1.4178046201235233,1.93295328390204,0.0445554213613943,0.0230504387935478,-0.0078976241186917,0.0078976241186917,1.4671236215662034,1.460502843219574,1.4352797445936485,late,1.93295328390204,0.0445554213613943,0.0230504387935478,-0.0002044459882749,-0.0195976395749546,0.0445554213613711,-0.0732228253199731,0.0392693163163535,-0.0203157089430845,0.0312481986721115,0.0078976241186917,-0.0078976241186917,0.0040857811642217925,False,-0.3828367429549834,-0.19026827577594568
R1_low_expansion_low_friction,R1,28,3.568984274552468,5.227771733755316,0.5103048518677544,0.2249391727493917,0.6301899261841744,0.590316119495819,0.001011956244171,0.0006194377734528,0.4132238210844022,0.6098600434299032,0.1510949198765453,0.3237465257912322,0.0006801382142585,0.0002399406488376,0.943713490616059,0.9287709740482474,1.658787459202848,-0.0003925184707182,-0.0398738066883553,0.1726516059146869,-0.2853656791183627,-0.0149425165678116,0.196636222345501,-0.0004401975654209,0.0506379190980124,-1.804191884690015e-05,0.0006585722795835,-0.0023197336510236,0.0050114053199089,0.0002482211884829,0.0033849160885626,7.410983499909997e-05,0.0305270689243796,-0.0459645090533546,0.0165164135121154,-0.013435922815317,0.0175613456228307,0.0166117392167456,0.0172141025095463,0.1683558489467863,a050_mu010_g002,0.001011956244171,0.0006194377734528,-0.0003925184707181,0.1510949198765453,0.3237465257912322,0.1726516059146869,0.0030669895076674,0.0534410844629822,0.0503740949553147,0.7210176888434932,0.6743924392439244,-0.0466252495995687,0.6301899261841744,0.590316119495819,-0.0398738066883553,0.0002321370537165,0.0002250225022502,-7.114551466289205e-06,,,,,0.6770036619848885,0.8094551903785402,0.1905448096214598,0.1946512269092914,0.677219863393022,0.8019017432646592,0.1980982567353407,0.1867206118716399,0.8230183084508499,0.903174543115517,0.0968254568844829,0.0973377703826955,0.8246634132834942,0.9062797154919936,0.0937202845080065,0.0984524575277157,1.3594767981897669,1.6519906400977988,0.4673131731321797,1.3986487123389393,0.6967831291665427,1.4102410145408273,-0.2308780036799902,-0.3639556602628518,-0.2369948528463759,1.4178046201235233,0.0444512247027332,1.44192255376288,1.9722226002183936,0.0463143922996878,0.0234833493412638,0.0201738066887064,0.0201738066887064,1.4639201095883116,1.461570533228071,1.428322480335383,late,1.9722226002183936,0.0463143922996878,0.0234833493412638,-0.0001990234117966,-0.020217700924794,0.0463143922996641,-0.0786400227075136,-0.0466185623579855,0.0236375763835175,0.0392693163163535,0.0201738066887064,0.0201738066887064,0.010228970445051298,True,-0.38025397248557014,-0.18899976751339798
R1_low_expansion_low_friction,R1,29,3.61962219365048,5.2004747304915435,0.5153162571876634,0.2391344214194021,0.6308484984637579,0.5880145289175811,0.0009939143253241,0.0006138290792213,0.4166087371729648,0.6035214314480813,0.1487751862255216,0.3326188476439884,0.0007542480492576,0.0002357079620929,0.943961711804542,0.9283762635257532,1.5808525368410633,-0.0003800852461028,-0.0428339695461768,0.1838436614184668,-0.2761818357682613,-0.0155854482787888,0.1869126942751165,-0.0005185400871647,-0.0474730491543868,2.539993821300008e-05,0.0008879446706514,0.0028428339292994,-0.0123196818451976,-0.0017727098649712,-0.0032417241825016,-7.844607941149997e-05,-0.0300300300300114,0.0668269510763996,0.0207299178674878,0.0154633230612887,-0.0446071401143491,-0.1137413459752768,-0.017343520701236,-0.1512825742926624,a050_mu010_g002,0.0009939143253241,0.0006138290792213,-0.0003800852461027,0.1487751862255216,0.3326188476439884,0.1838436614184667,0.0020944095376188,0.0545765386638611,0.0524821291262423,0.7209570880872096,0.6718336828667821,-0.0491234052204274,0.6308484984637579,0.5880145289175811,-0.0428339695461768,0.000600489630006,0.0003191392358894,-0.0002813503941165,,,,,0.677219863393022,0.8019017432646592,0.1980982567353407,0.1867206118716399,0.676952170102855,0.81272495708511,0.18727504291489,0.1979343133504563,0.8246634132834942,0.9062797154919936,0.0937202845080065,0.0984524575277157,0.8277952946883337,0.9028759306148672,0.0971240693851328,0.0912859914039024,1.4116116734743602,1.63188172368436,0.4323411445870687,1.4102410145408273,0.6562701371152778,1.4258707689047017,-0.2369948528463759,-0.3658572061530417,-0.2283833746437049,1.4419225537628806,0.112767404209783,1.382632743772842,1.925604037860408,0.0711109775458406,0.0369291797003173,-0.0040829853312424,0.0040829853312424,1.4649890117874629,1.46024855547723,1.4456164135796843,late,1.925604037860408,0.0711109775458406,0.0369291797003173,-0.0001973849444794,-0.0222444327618613,0.0711109775458036,-0.0824812647157078,,,0.0466185623579855,0.0040829853312424,-0.0040829853312424,0.0021203659999472152,False,-0.36820923216503976,-0.18308014360569622
R3_intermediate,R3,1,3.0556819305706657,3.986944911482544,0.4714849598475568,0.0700520331470418,0.6010644066482509,0.5041564614605686,0.0018405155352817,0.0017034588769509,0.441570043238511,0.6128524291896598,0.1604688226706924,0.2955313278432119,0.00102625502152,0.0017284897376456,0.9503363957337476,0.922970593736118,0.9312629809118782,-0.0001370566583308,-0.0969079451876823,0.1350625051725195,-0.401432926700515,-0.0273658019976296,0.1712823859511487,0.0007022347161255,-1.4572248046681833,-0.0009444283091628,-0.1044084152599608,0.0291576955319259,-0.4307710725079026,-0.015712194588914,0.0692694453070809,-0.0003715822409579,-1.5647833474919477,-6.890787458078396,-1.07739788576339,0.2158829757708551,-1.073083556068638,-0.5741543620647718,0.4044166300114055,-0.5291425101835854,a100_mu030_g002,0.0018405155352817,0.0017034588769509,-0.0001370566583308,0.1604688226706924,0.2955313278432119,0.1350625051725194,0.002780503761858,0.0021766169154228,-0.0006038868464351,0.6815477785519053,0.5540131834044203,-0.127534595147485,0.6010644066482509,0.5041564614605686,-0.0969079451876823,0.0191864515783268,0.000542846064366,-0.0186436055139607,0.4079962035828686,0.5920037964171314,0.6678534438114966,0.4881424885890058,,,,,0.2500132816235456,0.5823536691003589,0.4176463308996411,0.6953650958052823,,,,,0.5235787172011662,0.6635721213800748,0.3364278786199252,0.2872097638420322,0.8310002303635216,0.7379092439999723,-1.0216209421759022,0.8859763228163753,-0.8198139468408873,-0.9518385072870869,0.05003292670048,0.0035658677710794,-0.270161702520244,1.2309796638760913,-0.7009599955150712,-0.842153015938575,2.667379610794471,2.9883707559166073,1.120339506166282,-1.5459814453891432,1.5459814453891432,,-0.6481483759007406,0.0914259272313904,early,2.667379610794471,2.9883707559166073,1.120339506166282,-5.138250955210934e-05,-0.0363307662679412,2.988370755915487,-0.2584902771176119,-0.6720261370747094,0.2519424435707884,,1.5459814453891432,-1.5459814453891432,0.5795880867995754,False,-0.15131709634954954,-0.07558655249693513
R3_intermediate,R3,2,1.5984571259024825,4.282662446840075,0.0407138873396542,0.0591771080257365,0.4966559913882901,0.5108798695012972,0.0008960872261189,0.000981339213965,0.5108394885455919,0.6499552321981675,0.1896265182026183,0.3393454695035967,0.0006546727805621,0.000769447619599,0.9346242011448336,0.9217230760782914,2.684205320937593,8.52519878460999e-05,0.014223878113007,0.1497189513009783,0.0184632206860823,-0.0129011250665421,0.1391157436525756,0.0001147748390368,0.0789239442191671,1.0289162190899948e-05,0.001043848729732,-0.0028454380675333,-0.0104108570366238,0.0047646397386009,0.0061166604121224,-1.5699103062099965e-05,0.0294030950626271,0.1206911689705483,0.0733870693607865,-0.0190051963548299,-0.563870042668547,0.3693197076732701,0.0439681394174485,-0.1367817463919159,a100_mu030_g002,0.0008960872261189,0.000981339213965,8.525198784616983e-05,0.1896265182026183,0.3393454695035967,0.1497189513009783,0.0016313213703099,0.0073984858912594,0.0057671645209495,0.5213819763227833,0.5566198191746486,0.0352378428518653,0.4966559913882901,0.5108798695012972,0.014223878113007,0.0538777482483691,0.0089517500671381,-0.044925998181231,0.2535626949995784,0.7464373050004216,0.7442148248979087,0.7222299200960695,0.2500132816235456,0.5823536691003589,0.4176463308996411,0.6953650958052823,0.2795333384841227,0.4266509433962264,0.5733490566037736,0.5522831332755848,0.5235787172011662,0.6635721213800748,0.3364278786199252,0.2872097638420322,0.6098701863804482,0.7394267123889915,0.2605732876110085,0.2231767585792804,-0.66930299706459,0.95575583847889,-0.9634799447196558,-0.9518385072870869,-0.7014673655301532,-0.9334645029397396,-0.270161702520244,-0.2412582607514245,-0.2666733123049744,-0.842153015938575,-0.753296756496397,-0.8922563987443165,1.9953534737197616,0.078996819276704,0.0395903885287039,0.0108877508240435,0.0108877508240435,-0.6471251445798382,-0.5023663940329531,-0.6062648452257937,early,1.9953534737197616,0.078996819276704,0.0395903885287039,4.272525593533026e-05,0.0071285004388137,0.0789968192766643,0.028381664602555,1.0139995318761248,-0.5081804027360158,0.6720261370747094,0.0108877508240435,0.0108877508240435,0.005456552419126506,True,0.0941222660468918,0.047043778871068344
R3_intermediate,R3,3,1.6773810701216496,4.499258233606962,0.0303030303030303,0.3347819338817321,0.4976998401180221,0.5845084482164442,0.0009063763883098,0.0023892491228649,0.5169561489577144,0.5908427627069512,0.186781080135085,0.2826123649997547,0.0006389736775,0.0012950392012624,0.9393888408834346,0.9329670385146184,2.821877163485313,0.0014828727345551,0.0868086080984221,0.0958312848646696,0.3044789035787018,-0.0064218023688161,0.0738866137492368,0.0006560655237623,-0.1614083671249131,-4.19139964576e-05,-0.0038268087287057,0.012524353840287,-0.0052419056086537,-0.0065561713415599,-0.0038403156261557,4.604667979099942e-06,-0.0571989345296305,-0.0282654036672337,-0.0440832863524654,0.1306917032140691,-0.0172159895054326,-1.0209238721476903,-0.0519757968491743,0.0070186098877357,a100_mu030_g002,0.0009063763883098,0.0023892491228649,0.001482872734555,0.186781080135085,0.2826123649997547,0.0958312848646696,0.0020072260136491,0.0486102608056814,0.0466030347920322,0.520671206225681,0.6761470902076664,0.1554758839819854,0.4976998401180221,0.5845084482164442,0.0868086080984221,0.0068093385214007,0.000369367150948,-0.0064399713704527,0.2660557898151151,0.733944210184885,0.7738207547169811,0.7115097159940209,0.2795333384841227,0.4266509433962264,0.5733490566037736,0.5522831332755848,0.2763064273855641,0.4560281837160752,0.5439718162839249,0.5878537735849056,0.6098701863804482,0.7394267123889915,0.2605732876110085,0.2231767585792804,0.6270530015061321,0.7728277203217537,0.2271722796782462,0.2312494504528268,-0.5880459062889939,1.1153157187159566,-1.0823848417730315,-0.9334645029397396,0.5945555033662113,-1.000824646430796,-0.2666733123049744,0.2360730378582165,-0.2808836408441484,-0.8922563987443168,0.5730814700411166,-0.9174836401153224,3.0093530055958864,0.1396929154209038,0.0464195842631617,0.0208305436838497,0.0208305436838497,-0.5011776506677782,-0.5183021863480171,-0.5358419144349297,early,3.0093530055958864,0.1396929154209038,0.0464195842631617,0.0004927546658026,0.0288462695924914,0.1396929154208571,0.2612377456925819,-0.5672000669014574,0.1884790736901126,1.0139995318761248,0.0208305436838497,0.0208305436838497,0.006921934264643735,True,1.63716231798973,0.7471120373717037
