regime_id,cycle,next_cycle,memory_coordinate,hot_excitation_coordinate,next_memory_coordinate,next_hot_excitation_coordinate,delta_memory_coordinate,delta_hot_excitation_coordinate,step_length,signed_area_increment
R6,2,3,-0.0170011805116463,2.394530450294945,1.47944052068051,1.7131082774535478,1.4964417011921562,-0.6814221728413972,1.6442852376357229,-1.7858451196153362
R6,3,4,1.47944052068051,1.7131082774535478,4.179744772756233,0.3724258254288738,2.700304252075723,-1.3406824520246738,3.014808864745014,-3.304686755382269
R6,4,5,4.179744772756233,0.3724258254288738,-0.5384989533432996,0.1795736716622575,-4.718243726099532,-0.19285215376661632,4.7221833734079,0.47556151632321386
R6,5,6,-0.5384989533432996,0.1795736716622575,-0.5724583671437127,-0.2794760321123501,-0.03395941380041312,-0.45904970377460763,0.4603041085209024,0.12664800081940802
R6,6,7,-0.5724583671437127,-0.2794760321123501,-0.5127004601268317,0.4547419954819196,0.059757907016880996,0.7342180275942698,0.7366458575838584,-0.2018041752318382
R6,7,8,-0.5127004601268317,0.4547419954819196,-0.5068973189123651,0.6837817245352504,0.005803141214466567,0.2290397290533308,0.2291132338665277,-0.06003385324444874
R6,8,9,-0.5068973189123651,0.6837817245352504,-0.4922857818085928,0.638099703355661,0.014611537103772332,-0.045682021179589416,0.04796190233495093,0.006582496009751748
R6,9,10,-0.4922857818085928,0.638099703355661,-0.6037196897830864,0.526689343344141,-0.11143390797449365,-0.11141036001152005,0.15757469392121448,0.06297583990106717
R6,10,11,-0.6037196897830864,0.526689343344141,-0.5819610826466977,0.6712083298190287,0.021758607136388775,0.1445189864748877,0.14614778286462127,-0.049354492093566515
R6,11,12,-0.5819610826466977,0.6712083298190287,-0.6155581698462222,0.4327027283351637,-0.03359708719952459,-0.23850560148386496,0.24086030434148475,0.08067581142141453
R6,12,13,-0.6155581698462222,0.4327027283351637,-0.4871907080093473,-0.1590324918809354,0.12836746183687497,-0.5917352202160991,0.6054987829076429,0.15435124911174875
R6,13,14,-0.4871907080093473,-0.1590324918809354,-0.428735446543048,0.0822442833264443,0.05845526146629926,0.24127677520737972,0.24825692306069908,-0.054125758522479125
R6,14,15,-0.428735446543048,0.0822442833264443,-0.4805332548908287,-0.7370919679028939,-0.051797808347780694,-0.8193362512293382,0.8209719273691267,0.1777692835825805
R6,15,16,-0.4805332548908287,-0.7370919679028939,1.1981001681699537,-0.3792966930609566,1.6786334230607824,0.3577952748419373,1.7163413494162452,0.5326873425935441
R6,16,17,1.1981001681699537,-0.3792966930609566,-0.5585007798378147,-0.7499258608261012,-1.7566009480077684,-0.37062916776514465,1.7952751517636718,-0.5551618994175989
R6,17,18,-0.5585007798378147,-0.7499258608261012,0.2909067639011674,-0.2631098365306546,0.8494075437389821,0.4868160242954466,0.9790214588411817,0.18255277711204443
R6,18,19,0.2909067639011674,-0.2631098365306546,-0.6643919888869442,-0.9324256322362736,-0.9552987527881116,-0.669315795705619,1.166438743123516,-0.22302849542033737
R6,19,20,-0.6643919888869442,-0.9324256322362736,0.4722137559868318,-0.2260970636921309,1.1366057448737759,0.7063285685441427,1.338197543721288,0.2952606439023
R6,20,21,0.4722137559868318,-0.2260970636921309,-0.4144573645508017,-1.2227287526159003,-0.8866711205376334,-0.9966316889237694,1.3339641671958462,-0.33554846498818164
R6,21,22,-0.4144573645508017,-1.2227287526159003,0.4099048223097154,-0.3198483781222025,0.8243621868605171,0.9028803744936977,1.2226062267841327,0.3168829639631885
R6,22,23,0.4099048223097154,-0.3198483781222025,-0.4941263309602317,-0.9159040834490786,-0.9040311532699471,-0.596055705326876,1.0828456630265046,-0.26673950306202104
R6,23,24,-0.4941263309602317,-0.9159040834490786,0.1542177180467102,-0.214954767003655,0.6483440490069419,0.7009493164454236,0.9548193285161451,0.12373172402055402
R6,24,25,0.1542177180467102,-0.214954767003655,-0.5412476351802825,-1.1315458086531165,-0.6954653532269928,-0.9165910416494615,1.1505699436241112,-0.14542408589362996
R6,25,26,-0.5412476351802825,-1.1315458086531165,1.518111063018313,-0.5990790668682923,2.0593586981985954,0.5324667417848242,2.1270822924732276,1.0210311693283864
R6,26,27,1.518111063018313,-0.5990790668682923,-0.5336955229596304,-1.1299639076912027,-2.0518065859779435,-0.5308848408229104,2.1193746673200637,-1.0175682624819296
R6,27,28,-0.5336955229596304,-1.1299639076912027,-0.0278981826297263,-0.3105032905618285,0.5057973403299041,0.8194606171293741,0.9629883968723919,0.0670951382876564
R6,28,29,-0.0278981826297263,-0.3105032905618285,-0.4747734847238488,-1.1690481661836147,-0.44687530209412246,-0.8585448756217862,0.9678826577008917,-0.05740220501756199
R6,29,30,-0.4747734847238488,-1.1690481661836147,-0.1077851566054686,-0.3773013969180492,0.36698832811838017,0.7917467692655655,0.8726645286807437,0.02656332966726073
R6c,1,2,-0.2754025104558324,2.7089521858398538,-0.2098969217089957,2.546931153472051,0.06550558874683671,-0.16202103236780285,0.174762115707605,-0.06641525437986562
R6c,2,3,-0.2098969217089957,2.546931153472051,-0.0151018284010076,2.1535881930603806,0.1947950933079881,-0.3933429604116703,0.43893486177596397,-0.2067841075616485
R6c,3,4,-0.0151018284010076,2.1535881930603806,1.7683135269719954,1.165692302317534,1.783415355373003,-0.9878958907428466,2.0387517310174914,-1.9129116092169116
R6c,4,5,1.7683135269719954,1.165692302317534,0.4053756749471209,1.3590718767406478,-1.3629378520248745,0.1933795744231137,1.3765882638923823,0.9653609399675351
R6c,5,6,0.4053756749471209,1.3590718767406478,2.4100825935151367,0.3254415112674467,2.004706918568016,-1.033630365473201,2.2554914235666543,-1.571774700591366
R6c,6,7,2.4100825935151367,0.3254415112674467,4.09843299130638,-0.7956890925373972,1.6883503977912433,-1.1211306038048439,2.0266871728290146,-1.6257383291466732
R6c,7,8,4.09843299130638,-0.7956890925373972,-0.2424572138704173,-0.2003683987300176,-4.340890205176797,0.5953206938073796,4.381521938992792,-0.5070585081270167
