regime_id,segment,n,response_amplitude,loop_activation_positive,buffer_efficiency,breathing_hazard_number,breathing_quality_factor,overload_asinh,strong_overload_fraction
R1,early,10,2.1714422122484756,0.0,0.1178246842921988,0.7756480447703037,3.051158012917388,-0.26178366055383057,0.0
R1,late,9,1.9643080036355538,0.0,0.027537132962404398,0.9309064394111487,1.1291935759434122,-0.20354889294472955,0.0
R1,middle,10,2.023691531265089,0.0,0.02370090672095193,1.0297732433863653,1.000474758821552,-0.23354098272622714,0.0
R3,early,10,2.4902893010344354,0.04368284279711718,0.20842514969462114,1.7706574378409417,3.5348353244120845,0.31187022293145616,0.0
R3,late,9,2.3482367508131725,0.055106730996903545,0.12587941073458797,1.3868228104017106,1.1068453154180393,0.40507764640671984,0.0
R3,middle,10,2.373574053107265,0.05348784455760754,0.1382093107060151,1.3334338030153292,1.341934993005112,0.3940958676296272,0.0
R6,early,10,5.554146935277592,0.11845267104880193,0.04262268149068742,28.63492374895308,0.10351233534189899,1.9472893898029149,1.0
R6,late,9,2.2147804586205364,0.048171530079838015,0.20497103818317644,0.7101680584844695,1.6098368881456437,0.6642366783804148,0.1111111111111111
R6,middle,10,2.941894875938012,0.0704591581655931,0.07998648633106603,5.88177291484115,0.457965055760216,1.0781614182668406,0.6
