group,tier,bytes,mb,path
atom_dump,archive_required,1785272,1.703,runs/relaxed_ensemble_matrix/s31002/a150_mu060_g020/cycle_10_hot.dump
atom_dump,archive_required,1784663,1.702,runs/regime_matrix_10k/a100_mu010_g020/cycle_2_hot.dump
atom_dump,archive_required,1785159,1.702,runs/regime_matrix_10k/a100_mu030_g000/cycle_8_hot.dump
atom_dump,archive_required,1785031,1.702,runs/stiffness_sensitivity/E1e9/a150_mu060_g020/cycle_9_hot.dump
atom_dump,archive_required,1784175,1.702,runs/stiffness_sensitivity/E5e8/a050_mu010_g002/cycle_6_hot.dump
atom_dump,archive_required,1783264,1.701,runs/contact_force_probe/a100_mu030_g002/cycle_1_hot.dump
atom_dump,archive_required,1783264,1.701,runs/long_cycle_force_probe/a100_mu030_g002_c30/cycle_1_hot.dump
atom_dump,archive_required,1783961,1.701,runs/targeted_uncertainty_matrix/s31001/a100_mu060_g000/cycle_9_hot.dump
atom_dump,archive_required,1784085,1.701,runs/targeted_uncertainty_matrix/s31003/a050_mu010_g002/cycle_4_hot.dump
atom_dump,archive_required,1782863,1.700,runs/targeted_uncertainty_matrix/s31002/a150_mu060_g020/cycle_10_hot.dump
atom_dump,archive_required,1781425,1.699,runs/long_cycles_10k/a100_mu030_g002_c30/cycle_1_hot.dump
atom_dump,archive_required,1781310,1.699,runs/regime_matrix_10k/a050_mu030_g002/cycle_2_cold.dump
atom_dump,archive_required,1781425,1.699,runs/regime_matrix_10k/a100_mu030_g002/cycle_1_hot.dump
atom_dump,archive_required,1781398,1.699,runs/targeted_uncertainty_matrix/s31001/a050_mu010_g002/cycle_7_cold.dump
atom_dump,archive_required,1780335,1.698,runs/confined_structural_10k_precompressed_prod/cycle_7_cold.dump
atom_dump,archive_required,1779967,1.698,runs/relaxed_ensemble_matrix/s31002/a050_mu010_g002/cycle_3_hot.dump
atom_dump,archive_required,1780238,1.698,runs/targeted_uncertainty_matrix/s31001/a050_mu010_g002/cycle_4_hot.dump
atom_dump,archive_required,1780567,1.698,runs/targeted_uncertainty_matrix/s31001/a050_mu010_g002/cycle_6_cold.dump
atom_dump,archive_required,1780353,1.698,runs/targeted_uncertainty_matrix/s31002/a100_mu030_g002/cycle_10_hot.dump
atom_dump,archive_required,1779154,1.697,runs/relaxed_ensemble_matrix/s31001/a100_mu030_g002/cycle_10_hot.dump
atom_dump,archive_required,1779106,1.697,runs/stiffness_sensitivity/E1e9/a150_mu060_g020/cycle_10_hot.dump
atom_dump,archive_required,1779938,1.697,runs/targeted_uncertainty_matrix/s31002/a050_mu010_g002/cycle_3_hot.dump
atom_dump,archive_required,1779475,1.697,runs/targeted_uncertainty_matrix/s31003/a050_mu010_g002/cycle_5_cold.dump
atom_dump,archive_required,1779111,1.697,runs/targeted_uncertainty_matrix/s31003/a100_mu060_g000/cycle_10_hot.dump
atom_dump,archive_required,1778511,1.696,runs/confined_structural_10k_precompressed_prod/cycle_5_cold.dump
atom_dump,archive_required,1778020,1.696,runs/confined_structural_10k_precompressed_prod/cycle_6_cold.dump
atom_dump,archive_required,1778341,1.696,runs/long_cycle_force_probe/a150_mu010_g020_c30/cycle_13_hot.dump
atom_dump,archive_required,1778081,1.696,runs/long_cycle_force_probe/a150_mu010_g020_c30/cycle_15_hot.dump
atom_dump,archive_required,1778370,1.696,runs/long_cycle_force_probe/a150_mu010_g020_c30/cycle_9_hot.dump
atom_dump,archive_required,1778209,1.696,runs/regime_matrix_10k/a100_mu030_g000/cycle_2_hot.dump
atom_dump,archive_required,1777865,1.696,runs/relaxed_ensemble_matrix/s31001/a050_mu010_g002/cycle_6_cold.dump
atom_dump,archive_required,1778423,1.696,runs/targeted_uncertainty_matrix/s31003/a100_mu030_g002/cycle_10_hot.dump
atom_dump,archive_required,1777729,1.695,runs/long_cycle_force_probe/a150_mu010_g020_c30/cycle_23_hot.dump
atom_dump,archive_required,1777595,1.695,runs/relaxed_ensemble_matrix/s31003/a100_mu030_g002/cycle_10_hot.dump
atom_dump,archive_required,1777233,1.695,runs/stiffness_sensitivity/E5e8/a050_mu010_g002/cycle_9_hot.dump
atom_dump,archive_required,1777014,1.695,runs/targeted_uncertainty_matrix/s31002/a050_mu010_g002/cycle_5_cold.dump
atom_dump,archive_required,1777041,1.695,runs/targeted_uncertainty_matrix/s31003/a150_mu060_g020/cycle_9_hot.dump
atom_dump,archive_required,1775832,1.694,runs/confined_structural_10k_precompressed_prod/cycle_16_cold.dump
atom_dump,archive_required,1776074,1.694,runs/long_cycle_force_probe/a150_mu010_g020_c30/cycle_19_hot.dump
atom_dump,archive_required,1775961,1.694,runs/long_cycle_force_probe/a150_mu010_g020_c30/cycle_27_hot.dump
atom_dump,archive_required,1776715,1.694,runs/targeted_uncertainty_matrix/s31002/a050_mu060_g002/cycle_2_cold.dump
atom_dump,archive_required,1776213,1.694,runs/targeted_uncertainty_matrix/s31003/a050_mu010_g002/cycle_6_cold.dump
atom_dump,archive_required,1774882,1.693,runs/confined_structural_10k_precompressed_prod/cycle_11_cold.dump
atom_dump,archive_required,1774882,1.693,runs/confined_structural_10k_precompressed_prod/cycle_17_cold.dump
atom_dump,archive_required,1775066,1.693,runs/confined_structural_10k_precompressed_prod/cycle_8_cold.dump
atom_dump,archive_required,1774925,1.693,runs/confined_structural_10k_precompressed_prod/cycle_9_cold.dump
atom_dump,archive_required,1775749,1.693,runs/long_cycle_force_probe/a150_mu010_g020_c30/cycle_17_hot.dump
atom_dump,archive_required,1775431,1.693,runs/long_cycle_force_probe/a150_mu060_g020_c30/cycle_17_hot.dump
atom_dump,archive_required,1775740,1.693,runs/regime_matrix_10k/a050_mu030_g000/cycle_2_cold.dump
atom_dump,archive_required,1775742,1.693,runs/relaxed_ensemble_matrix/s31001/a050_mu010_g002/cycle_4_hot.dump
atom_dump,archive_required,1775394,1.693,runs/relaxed_ensemble_matrix/s31002/a050_mu010_g002/cycle_4_cold.dump
atom_dump,archive_required,1774737,1.693,runs/targeted_uncertainty_matrix/s31001/a050_mu010_g002/cycle_8_cold.dump
atom_dump,archive_required,1774006,1.692,runs/confined_structural_10k_precompressed_prod/cycle_13_cold.dump
atom_dump,archive_required,1773967,1.692,runs/confined_structural_10k_precompressed_prod/cycle_15_cold.dump
atom_dump,archive_required,1774290,1.692,runs/long_cycle_force_probe/a150_mu010_g020_c30/cycle_21_hot.dump
atom_dump,archive_required,1774043,1.692,runs/relaxed_ensemble_matrix/s31002/a050_mu010_g002/cycle_5_cold.dump
atom_dump,archive_required,1773955,1.692,runs/relaxed_ensemble_matrix/s31003/a050_mu010_g002/cycle_5_cold.dump
atom_dump,archive_required,1774450,1.692,runs/relaxed_ensemble_matrix/s31003/a150_mu060_g020/cycle_9_hot.dump
atom_dump,archive_required,1773818,1.692,runs/targeted_uncertainty_matrix/s31002/a050_mu010_g002/cycle_3_cold.dump
atom_dump,archive_required,1773282,1.691,runs/confined_structural_10k_precompressed_prod/cycle_14_cold.dump
atom_dump,archive_required,1773259,1.691,runs/relaxed_ensemble_matrix/s31001/a050_mu010_g002/cycle_7_cold.dump
atom_dump,archive_required,1772857,1.691,runs/relaxed_ensemble_matrix/s31001/a050_mu010_g002/cycle_8_cold.dump
atom_dump,archive_required,1773099,1.691,runs/relaxed_ensemble_matrix/s31002/a050_mu010_g002/cycle_3_cold.dump
atom_dump,archive_required,1772810,1.691,runs/relaxed_ensemble_matrix/s31002/a050_mu010_g002/cycle_6_cold.dump
atom_dump,archive_required,1772939,1.691,runs/relaxed_ensemble_matrix/s31003/a050_mu010_g002/cycle_3_hot.dump
atom_dump,archive_required,1773342,1.691,runs/targeted_uncertainty_matrix/s31001/a050_mu010_g002/cycle_4_cold.dump
atom_dump,archive_required,1773621,1.691,runs/targeted_uncertainty_matrix/s31001/a050_mu010_g002/cycle_5_cold.dump
atom_dump,archive_required,1773024,1.691,runs/targeted_uncertainty_matrix/s31002/a050_mu010_g002/cycle_4_cold.dump
atom_dump,archive_required,1773616,1.691,runs/targeted_uncertainty_matrix/s31002/a050_mu010_g002/cycle_6_cold.dump
atom_dump,archive_required,1772732,1.691,runs/targeted_uncertainty_matrix/s31003/a050_mu010_g002/cycle_3_hot.dump
atom_dump,archive_required,1771636,1.690,runs/relaxed_ensemble_matrix/s31001/a050_mu010_g002/cycle_4_cold.dump
atom_dump,archive_required,1772409,1.690,runs/relaxed_ensemble_matrix/s31001/a150_mu060_g020/cycle_10_hot.dump
atom_dump,archive_required,1772125,1.690,runs/targeted_uncertainty_matrix/s31001/a150_mu060_g020/cycle_9_hot.dump
atom_dump,archive_required,1771877,1.690,runs/targeted_uncertainty_matrix/s31003/a050_mu010_g002/cycle_4_cold.dump
atom_dump,archive_required,1772451,1.690,runs/targeted_uncertainty_matrix/s31003/a100_mu060_g000/cycle_5_hot.dump
atom_dump,archive_required,1771280,1.689,runs/confined_structural_10k_precompressed_prod/cycle_10_cold.dump
atom_dump,archive_required,1771135,1.689,runs/confined_structural_10k_precompressed_prod/cycle_12_cold.dump
atom_dump,archive_required,1771020,1.689,runs/regime_matrix_10k/a100_mu030_g020/cycle_4_hot.dump
atom_dump,archive_required,1770880,1.689,runs/relaxed_ensemble_matrix/s31001/a150_mu060_g020/cycle_9_hot.dump
atom_dump,archive_required,1771297,1.689,runs/relaxed_ensemble_matrix/s31003/a050_mu010_g002/cycle_4_cold.dump
atom_dump,archive_required,1770709,1.689,runs/relaxed_ensemble_matrix/s31003/a050_mu010_g002/cycle_7_cold.dump
atom_dump,archive_required,1771469,1.689,runs/stiffness_sensitivity/E5e8/a050_mu010_g002/cycle_5_hot.dump
atom_dump,archive_required,1770418,1.688,runs/relaxed_ensemble_matrix/s31002/a150_mu060_g020/cycle_9_hot.dump
atom_dump,archive_required,1770456,1.688,runs/relaxed_ensemble_matrix/s31003/a050_mu010_g002/cycle_6_cold.dump
atom_dump,archive_required,1769548,1.688,runs/targeted_uncertainty_matrix/s31001/a100_mu060_g000/cycle_8_hot.dump
atom_dump,archive_required,1769727,1.688,runs/targeted_uncertainty_matrix/s31003/a050_mu010_g002/cycle_7_cold.dump
atom_dump,archive_required,1769452,1.687,runs/long_cycle_force_probe/a150_mu010_g020_c30/cycle_25_hot.dump
atom_dump,archive_required,1769163,1.687,runs/long_cycles_10k/a100_mu030_g002_c30/cycle_26_hot.dump
atom_dump,archive_required,1769366,1.687,runs/relaxed_ensemble_matrix/s31001/a050_mu010_g002/cycle_5_cold.dump
atom_dump,archive_required,1768639,1.687,runs/relaxed_ensemble_matrix/s31003/a050_mu010_g002/cycle_3_cold.dump
atom_dump,archive_required,1768652,1.687,runs/targeted_uncertainty_matrix/s31001/a050_mu010_g002/cycle_9_cold.dump
atom_dump,archive_required,1768710,1.687,runs/targeted_uncertainty_matrix/s31003/a050_mu010_g002/cycle_3_cold.dump
atom_dump,archive_required,1768982,1.687,runs/targeted_uncertainty_matrix/s31003/a050_mu010_g002/cycle_8_cold.dump
atom_dump,archive_required,1769281,1.687,runs/targeted_uncertainty_matrix/s31003/a050_mu060_g002/cycle_2_cold.dump
atom_dump,archive_required,1768239,1.686,runs/long_cycles_10k/a100_mu030_g002_c30/cycle_6_hot.dump
atom_dump,archive_required,1768239,1.686,runs/regime_matrix_10k/a100_mu030_g002/cycle_6_hot.dump
atom_dump,archive_required,1767434,1.686,runs/relaxed_ensemble_matrix/s31001/a050_mu010_g002/cycle_3_hot.dump
atom_dump,archive_required,1768332,1.686,runs/relaxed_ensemble_matrix/s31001/a050_mu010_g002/cycle_9_cold.dump
atom_dump,archive_required,1768074,1.686,runs/stiffness_sensitivity/E5e8/a050_mu010_g002/cycle_8_hot.dump
atom_dump,archive_required,1767442,1.686,runs/targeted_uncertainty_matrix/s31002/a050_mu010_g002/cycle_7_cold.dump
atom_dump,archive_required,1767044,1.685,runs/confined_structural_10k_precompressed_prod/cycle_18_cold.dump
atom_dump,archive_required,1767184,1.685,runs/confined_structural_10k_precompressed_prod/cycle_19_cold.dump
atom_dump,archive_required,1766548,1.685,runs/confined_structural_10k_precompressed_prod/cycle_20_cold.dump
atom_dump,archive_required,1767283,1.685,runs/regime_matrix_10k/a150_mu010_g000/cycle_2_hot.dump
atom_dump,archive_required,1766802,1.685,runs/relaxed_ensemble_matrix/s31002/a050_mu010_g002/cycle_7_cold.dump
atom_dump,archive_required,1766650,1.685,runs/relaxed_ensemble_matrix/s31003/a050_mu010_g002/cycle_8_cold.dump
atom_dump,archive_required,1766720,1.685,runs/targeted_uncertainty_matrix/s31001/a050_mu010_g002/cycle_3_hot.dump
atom_dump,archive_required,1766601,1.685,runs/targeted_uncertainty_matrix/s31002/a150_mu060_g020/cycle_9_hot.dump
atom_dump,archive_required,1765371,1.684,runs/long_cycle_force_probe/a100_mu030_g002_c30/cycle_12_hot.dump
atom_dump,archive_required,1766004,1.684,runs/long_cycle_force_probe/a150_mu010_g020_c30/cycle_29_hot.dump
atom_dump,archive_required,1765646,1.684,runs/relaxed_ensemble_matrix/s31002/a100_mu030_g002/cycle_10_hot.dump
atom_dump,archive_required,1764442,1.683,runs/relaxed_ensemble_matrix/s31001/a050_mu010_g002/cycle_10_cold.dump
atom_dump,archive_required,1765100,1.683,runs/targeted_uncertainty_matrix/s31001/a050_mu010_g002/cycle_10_cold.dump
atom_dump,archive_required,1763756,1.682,runs/long_cycle_force_probe/a100_mu030_g002_c30/cycle_18_hot.dump
atom_dump,archive_required,1763412,1.682,runs/long_cycles_10k/a100_mu030_g002_c30/cycle_28_hot.dump
atom_dump,archive_required,1764179,1.682,runs/relaxed_ensemble_matrix/s31002/a050_mu010_g002/cycle_2_cold.dump
atom_dump,archive_required,1763762,1.682,runs/targeted_uncertainty_matrix/s31001/a050_mu010_g002/cycle_3_cold.dump
atom_dump,archive_required,1763976,1.682,runs/targeted_uncertainty_matrix/s31002/a050_mu010_g002/cycle_2_cold.dump
atom_dump,archive_required,1763534,1.682,runs/targeted_uncertainty_matrix/s31002/a050_mu060_g002/cycle_3_cold.dump
atom_dump,archive_required,1763985,1.682,runs/targeted_uncertainty_matrix/s31002/a100_mu060_g000/cycle_8_hot.dump
atom_dump,archive_required,1763353,1.682,runs/targeted_uncertainty_matrix/s31003/a100_mu060_g000/cycle_7_hot.dump
atom_dump,archive_required,1762200,1.681,runs/long_cycles_10k/a100_mu030_g002_c30/cycle_22_hot.dump
atom_dump,archive_required,1763126,1.681,runs/long_cycles_10k/a100_mu030_g002_c30/cycle_2_hot.dump
atom_dump,archive_required,1762179,1.681,runs/long_cycles_10k/a100_mu030_g002_c30/cycle_30_hot.dump
atom_dump,archive_required,1762933,1.681,runs/regime_matrix_10k/a050_mu060_g002/cycle_1_cold.dump
atom_dump,archive_required,1763126,1.681,runs/regime_matrix_10k/a100_mu030_g002/cycle_2_hot.dump
atom_dump,archive_required,1763086,1.681,runs/targeted_uncertainty_matrix/s31003/a050_mu060_g002/cycle_3_cold.dump
atom_dump,archive_required,1762311,1.681,runs/targeted_uncertainty_matrix/s31003/a100_mu060_g000/cycle_8_hot.dump
atom_dump,archive_required,1761657,1.680,runs/long_cycles_10k/a100_mu030_g002_c30/cycle_24_hot.dump
atom_dump,archive_required,1761942,1.680,runs/regime_matrix_10k/a100_mu010_g020/cycle_4_hot.dump
atom_dump,archive_required,1762064,1.680,runs/relaxed_ensemble_matrix/s31002/a100_mu030_g002/cycle_9_hot.dump
atom_dump,archive_required,1761807,1.680,runs/targeted_uncertainty_matrix/s31002/a050_mu060_g002/cycle_2_hot.dump
atom_dump,archive_required,1761778,1.680,runs/targeted_uncertainty_matrix/s31002/a100_mu030_g002/cycle_9_hot.dump
atom_dump,archive_required,1760929,1.679,runs/contact_force_probe/a050_mu010_g002/cycle_3_cold.dump
atom_dump,archive_required,1760408,1.679,runs/contact_force_probe/a050_mu010_g002/cycle_6_cold.dump
atom_dump,archive_required,1760205,1.679,runs/contact_force_probe/a050_mu060_g002/cycle_1_cold.dump
atom_dump,archive_required,1760929,1.679,runs/long_cycle_force_probe/a050_mu010_g002_c30/cycle_3_cold.dump
atom_dump,archive_required,1760408,1.679,runs/long_cycle_force_probe/a050_mu010_g002_c30/cycle_6_cold.dump
atom_dump,archive_required,1760098,1.679,runs/long_cycles_10k/a050_mu010_g002_c30/cycle_4_cold.dump
atom_dump,archive_required,1760098,1.679,runs/regime_matrix_10k/a050_mu010_g002/cycle_4_cold.dump
atom_dump,archive_required,1760473,1.679,runs/regime_matrix_10k/a100_mu010_g000/cycle_4_hot.dump
atom_dump,archive_required,1761083,1.679,runs/regime_matrix_10k/a100_mu010_g002/cycle_8_hot.dump
atom_dump,archive_required,1760476,1.679,runs/relaxed_ensemble_matrix/s31001/a050_mu010_g002/cycle_3_cold.dump
atom_dump,archive_required,1761070,1.679,runs/relaxed_ensemble_matrix/s31002/a050_mu010_g002/cycle_9_cold.dump
atom_dump,archive_required,1760924,1.679,runs/targeted_uncertainty_matrix/s31001/a050_mu060_g002/cycle_2_cold.dump
atom_dump,archive_required,1760306,1.679,runs/targeted_uncertainty_matrix/s31002/a050_mu010_g002/cycle_8_cold.dump
atom_dump,archive_required,1760620,1.679,runs/targeted_uncertainty_matrix/s31003/a050_mu010_g002/cycle_9_cold.dump
atom_dump,archive_required,1760407,1.679,runs/targeted_uncertainty_matrix/s31003/a100_mu060_g000/cycle_4_cold.dump
atom_dump,archive_required,1759341,1.678,runs/contact_force_probe/a100_mu030_g002/cycle_2_hot.dump
atom_dump,archive_required,1759643,1.678,runs/contact_force_probe/a100_mu030_g002/cycle_6_hot.dump
atom_dump,archive_required,1759128,1.678,runs/contact_force_probe/a150_mu010_g002/cycle_2_hot.dump
atom_dump,archive_required,1759688,1.678,runs/long_cycle_force_probe/a100_mu030_g002_c30/cycle_28_hot.dump
atom_dump,archive_required,1759341,1.678,runs/long_cycle_force_probe/a100_mu030_g002_c30/cycle_2_hot.dump
atom_dump,archive_required,1759643,1.678,runs/long_cycle_force_probe/a100_mu030_g002_c30/cycle_6_hot.dump
atom_dump,archive_required,1759616,1.678,runs/long_cycle_force_probe/a150_mu030_g002_c30/cycle_24_hot.dump
atom_dump,archive_required,1759766,1.678,runs/long_cycles_10k/a100_mu030_g002_c30/cycle_16_hot.dump
atom_dump,archive_required,1759572,1.678,runs/relaxed_ensemble_matrix/s31002/a050_mu010_g002/cycle_2_hot.dump
atom_dump,archive_required,1759033,1.678,runs/targeted_uncertainty_matrix/s31001/a050_mu060_g002/cycle_3_cold.dump
atom_dump,archive_required,1759470,1.678,runs/targeted_uncertainty_matrix/s31001/a100_mu030_g002/cycle_9_hot.dump
atom_dump,archive_required,1759312,1.678,runs/targeted_uncertainty_matrix/s31002/a050_mu010_g002/cycle_9_cold.dump
atom_dump,archive_required,1758867,1.677,runs/contact_force_probe/a050_mu010_g002/cycle_4_cold.dump
atom_dump,archive_required,1758867,1.677,runs/long_cycle_force_probe/a050_mu010_g002_c30/cycle_4_cold.dump
atom_dump,archive_required,1757951,1.677,runs/long_cycle_force_probe/a100_mu030_g002_c30/cycle_14_hot.dump
atom_dump,archive_required,1758681,1.677,runs/regime_matrix_10k/a050_mu010_g020/cycle_3_cold.dump
atom_dump,archive_required,1758375,1.677,runs/regime_matrix_10k/a050_mu010_g020/cycle_4_cold.dump
atom_dump,archive_required,1758949,1.677,runs/regime_matrix_10k/a100_mu030_g000/cycle_10_hot.dump
atom_dump,archive_required,1757998,1.677,runs/relaxed_ensemble_matrix/s31003/a050_mu010_g002/cycle_9_cold.dump
atom_dump,archive_required,1758492,1.677,runs/targeted_uncertainty_matrix/s31001/a050_mu060_g002/cycle_2_hot.dump
atom_dump,archive_required,1758175,1.677,runs/targeted_uncertainty_matrix/s31001/a100_mu030_g002/cycle_10_hot.dump
atom_dump,archive_required,1757612,1.676,runs/contact_force_probe/a050_mu010_g002/cycle_8_cold.dump
atom_dump,archive_required,1757612,1.676,runs/long_cycle_force_probe/a050_mu010_g002_c30/cycle_8_cold.dump
atom_dump,archive_required,1757345,1.676,runs/long_cycles_10k/a050_mu010_g002_c30/cycle_3_cold.dump
atom_dump,archive_required,1756907,1.676,runs/long_cycles_10k/a050_mu010_g002_c30/cycle_6_cold.dump
atom_dump,archive_required,1757610,1.676,runs/regime_matrix_10k/a050_mu010_g000/cycle_3_cold.dump
atom_dump,archive_required,1757345,1.676,runs/regime_matrix_10k/a050_mu010_g002/cycle_3_cold.dump
atom_dump,archive_required,1756907,1.676,runs/regime_matrix_10k/a050_mu010_g002/cycle_6_cold.dump
atom_dump,archive_required,1757233,1.676,runs/regime_matrix_10k/a050_mu030_g020/cycle_4_cold.dump
atom_dump,archive_required,1757917,1.676,runs/regime_matrix_10k/a050_mu060_g000/cycle_1_cold.dump
atom_dump,archive_required,1757315,1.676,runs/regime_matrix_10k/a100_mu010_g002/cycle_4_hot.dump
atom_dump,archive_required,1757442,1.676,runs/regime_matrix_10k/a100_mu010_g002/cycle_6_hot.dump
atom_dump,archive_required,1756894,1.676,runs/regime_matrix_10k/a100_mu010_g020/cycle_6_hot.dump
atom_dump,archive_required,1757611,1.676,runs/regime_matrix_10k/a150_mu010_g002/cycle_2_hot.dump
atom_dump,archive_required,1757336,1.676,runs/relaxed_ensemble_matrix/s31003/a100_mu030_g002/cycle_9_hot.dump
atom_dump,archive_required,1757559,1.676,runs/stiffness_sensitivity/E1e9/a050_mu010_g002/cycle_7_hot.dump
atom_dump,archive_required,1757504,1.676,runs/stiffness_sensitivity/E5e8/a050_mu010_g002/cycle_10_hot.dump
atom_dump,archive_required,1757317,1.676,runs/targeted_uncertainty_matrix/s31002/a050_mu010_g002/cycle_2_hot.dump
atom_dump,archive_required,1756028,1.675,runs/contact_force_probe/a050_mu010_g002/cycle_9_cold.dump
atom_dump,archive_required,1756566,1.675,runs/long_cycle_force_probe/a050_mu010_g002_c30/cycle_25_cold.dump
atom_dump,archive_required,1756028,1.675,runs/long_cycle_force_probe/a050_mu010_g002_c30/cycle_9_cold.dump
atom_dump,archive_required,1756616,1.675,runs/long_cycle_force_probe/a100_mu030_g002_c30/cycle_16_hot.dump
atom_dump,archive_required,1756653,1.675,runs/long_cycle_force_probe/a150_mu060_g020_c30/cycle_19_hot.dump
atom_dump,archive_required,1756856,1.675,runs/long_cycles_10k/a050_mu010_g002_c30/cycle_7_cold.dump
atom_dump,archive_required,1756856,1.675,runs/regime_matrix_10k/a050_mu010_g002/cycle_7_cold.dump
atom_dump,archive_required,1756154,1.675,runs/regime_matrix_10k/a100_mu010_g000/cycle_6_hot.dump
atom_dump,archive_required,1756724,1.675,runs/targeted_uncertainty_matrix/s31003/a050_mu060_g002/cycle_5_cold.dump
atom_dump,archive_required,1756042,1.675,runs/targeted_uncertainty_matrix/s31003/a050_mu060_g002/cycle_7_cold.dump
atom_dump,archive_required,1755478,1.674,runs/contact_force_probe/a050_mu010_g002/cycle_5_cold.dump
atom_dump,archive_required,1754927,1.674,runs/contact_force_probe/a050_mu010_g002/cycle_7_cold.dump
atom_dump,archive_required,1755814,1.674,runs/long_cycle_force_probe/a050_mu010_g002_c30/cycle_12_cold.dump
atom_dump,archive_required,1755478,1.674,runs/long_cycle_force_probe/a050_mu010_g002_c30/cycle_5_cold.dump
atom_dump,archive_required,1754927,1.674,runs/long_cycle_force_probe/a050_mu010_g002_c30/cycle_7_cold.dump
atom_dump,archive_required,1755731,1.674,runs/long_cycles_10k/a050_mu010_g002_c30/cycle_19_cold.dump
atom_dump,archive_required,1754843,1.674,runs/long_cycles_10k/a050_mu010_g002_c30/cycle_21_cold.dump
atom_dump,archive_required,1755500,1.674,runs/long_cycles_10k/a050_mu010_g002_c30/cycle_5_cold.dump
atom_dump,archive_required,1755069,1.674,runs/long_cycles_10k/a100_mu030_g002_c30/cycle_20_hot.dump
atom_dump,archive_required,1755500,1.674,runs/regime_matrix_10k/a050_mu010_g002/cycle_5_cold.dump
atom_dump,archive_required,1755336,1.674,runs/regime_matrix_10k/a050_mu010_g020/cycle_5_cold.dump
atom_dump,archive_required,1755544,1.674,runs/regime_matrix_10k/a050_mu010_g020/cycle_7_cold.dump
atom_dump,archive_required,1755548,1.674,runs/stiffness_sensitivity/E1e9/a050_mu010_g002/cycle_6_hot.dump
atom_dump,archive_required,1755336,1.674,runs/targeted_uncertainty_matrix/s31003/a050_mu060_g002/cycle_2_hot.dump
atom_dump,archive_required,1754464,1.673,runs/contact_force_probe/a100_mu030_g002/cycle_10_hot.dump
atom_dump,archive_required,1754152,1.673,runs/long_cycle_force_probe/a050_mu010_g002_c30/cycle_11_cold.dump
atom_dump,archive_required,1754560,1.673,runs/long_cycle_force_probe/a050_mu010_g002_c30/cycle_24_cold.dump
atom_dump,archive_required,1753955,1.673,runs/long_cycle_force_probe/a050_mu010_g002_c30/cycle_27_cold.dump
atom_dump,archive_required,1754464,1.673,runs/long_cycle_force_probe/a100_mu030_g002_c30/cycle_10_hot.dump
atom_dump,archive_required,1754335,1.673,runs/long_cycle_force_probe/a100_mu030_g002_c30/cycle_30_hot.dump
atom_dump,archive_required,1754293,1.673,runs/long_cycles_10k/a050_mu010_g002_c30/cycle_10_cold.dump
atom_dump,archive_required,1754393,1.673,runs/long_cycles_10k/a050_mu010_g002_c30/cycle_24_cold.dump
atom_dump,archive_required,1754338,1.673,runs/long_cycles_10k/a050_mu010_g002_c30/cycle_26_cold.dump
atom_dump,archive_required,1754479,1.673,runs/regime_matrix_10k/a050_mu010_g000/cycle_10_cold.dump
atom_dump,archive_required,1754263,1.673,runs/regime_matrix_10k/a050_mu010_g000/cycle_5_cold.dump
atom_dump,archive_required,1754611,1.673,runs/regime_matrix_10k/a050_mu010_g000/cycle_6_cold.dump
atom_dump,archive_required,1754293,1.673,runs/regime_matrix_10k/a050_mu010_g002/cycle_10_cold.dump
atom_dump,archive_required,1754090,1.673,runs/regime_matrix_10k/a050_mu010_g020/cycle_6_cold.dump
atom_dump,archive_required,1754433,1.673,runs/regime_matrix_10k/a050_mu010_g020/cycle_9_cold.dump
atom_dump,archive_required,1754130,1.673,runs/relaxed_ensemble_matrix/s31003/a050_mu010_g002/cycle_2_cold.dump
atom_dump,archive_required,1754463,1.673,runs/stiffness_sensitivity/E5e8/a100_mu030_g002/cycle_5_hot.dump
atom_dump,archive_required,1754745,1.673,runs/targeted_uncertainty_matrix/s31001/a050_mu060_g002/cycle_4_cold.dump
atom_dump,archive_required,1754383,1.673,runs/targeted_uncertainty_matrix/s31001/a100_mu030_g002/cycle_8_hot.dump
atom_dump,archive_required,1754050,1.673,runs/targeted_uncertainty_matrix/s31001/a100_mu060_g000/cycle_7_hot.dump
atom_dump,archive_required,1754100,1.673,runs/targeted_uncertainty_matrix/s31002/a100_mu060_g000/cycle_5_hot.dump
atom_dump,archive_required,1753519,1.672,runs/long_cycle_force_probe/a050_mu010_g002_c30/cycle_14_cold.dump
atom_dump,archive_required,1753347,1.672,runs/long_cycle_force_probe/a050_mu010_g002_c30/cycle_19_cold.dump
atom_dump,archive_required,1753292,1.672,runs/long_cycle_force_probe/a050_mu010_g002_c30/cycle_20_cold.dump
atom_dump,archive_required,1753254,1.672,runs/long_cycle_force_probe/a050_mu010_g002_c30/cycle_21_cold.dump
atom_dump,archive_required,1752975,1.672,runs/long_cycle_force_probe/a050_mu010_g002_c30/cycle_23_cold.dump
atom_dump,archive_required,1753622,1.672,runs/long_cycle_force_probe/a050_mu010_g002_c30/cycle_30_cold.dump
atom_dump,archive_required,1752831,1.672,runs/long_cycle_force_probe/a150_mu060_g020_c30/cycle_21_hot.dump
atom_dump,archive_required,1752893,1.672,runs/long_cycles_10k/a050_mu010_g002_c30/cycle_17_cold.dump
atom_dump,archive_required,1752825,1.672,runs/long_cycles_10k/a050_mu010_g002_c30/cycle_18_cold.dump
