regime_id,cycle,memory_coordinate,hot_excitation_coordinate,overload_number,overload_response_asinh,lyapunov_storage,map_predicted_storage_next,observed_next_storage,storage_drop_map,storage_drop_observed,euclidean_state_energy,storage_anisotropy,dissipativity_margin
R1,27,0.1091248437910819,0.927761752466428,-0.3837496276996107,-0.1907165599936395,1.4268909245507464,0.5542408236787408,0.9852749309023751,0.8726501008720056,0.44161599364837134,0.8726501008720057,1.610873633252778,0.6094979339434252
R1,28,0.0771332902254827,0.7729499403805972,-0.3811606985429663,-0.1894451335245748,0.9852749309023751,0.3818737761069979,0.5166478461734185,0.6034011547953771,0.46862708472895653,0.6034011547953773,1.610873633252778,0.6094979339434252
R1,29,0.1426235375365719,0.5429516239101534,-0.3690872372078156,-0.18351187329221547,0.5166478461734185,0.2015099068073,0.7717402301981343,0.31513793936611856,-0.2550923840247158,0.31513793936611856,1.610873633252778,0.6094979339434252
R1,30,0.2309232092389703,0.6481393644085093,-0.3875781794816255,-0.1925962080266283,0.7717402301981343,0.29833006593704275,,0.47341016426109156,,0.47341016426109167,1.610873633252778,0.6094979339434252
R3,1,5.189181740004422,-3.2588694194602628,-0.1512654529385855,-0.07556080435517853,48.22557484754936,10.67773782366073,11.537063107225332,37.54783702388863,36.68851174032403,37.54783702388859,18.051924831155514,0.05515678921593738
R3,2,-0.3650495826968131,-0.7312780667952341,0.0940901428104328,0.04702773500353612,11.537063107225332,10.86903429842244,5.453321348123934,0.6680288088028927,6.0837417591013985,0.6680288088028923,18.051924831155514,0.05515678921593738
R3,3,-0.309519793298096,0.919595017058178,1.636603566543645,0.7468958400065009,5.453321348123934,4.511863850282407,2.885216273464561,0.9414574978415269,2.568105074659373,0.9414574978415268,18.051924831155514,0.05515678921593738
R3,4,-0.5130951550545454,-0.0835182927659839,0.382096153918928,0.18990457189760607,2.885216273464561,2.614974330097569,9.215767378758708,0.27024194336699203,-6.3305511052941466,0.2702419433669926,18.051924831155514,0.05515678921593738
R3,5,-0.3550673595378642,1.1628839025394473,1.7236695406059184,0.780228511074184,9.215767378758708,7.737395578164143,10.64322212524413,1.478371800594565,-1.427454746485422,1.4783718005945656,18.051924831155514,0.05515678921593738
R3,6,-0.2101523811025945,-0.8136050877360556,-0.0544453849617507,-0.02721933125892652,10.64322212524413,9.937104863171045,6.425660462501455,0.706117262073084,4.217561662742675,0.7061172620730848,18.051924831155514,0.05515678921593738
R3,7,-0.4543844508784606,1.0778547267930596,1.765680002666378,0.7960574760262535,6.425660462501455,5.0574244212311905,8.39924964277338,1.368236041270264,-1.9735891802719259,1.3682360412702612,18.051924831155514,0.05515678921593738
R3,8,0.1365644201596123,-0.9665115426109862,-0.1038968756454593,-0.05192510112773592,8.39924964277338,7.4464552399195805,4.722595825835002,0.9527944028538,3.6766538169383782,0.9527944028537992,18.051924831155514,0.05515678921593738
R3,9,-0.3439416013546611,0.8936731935091357,1.7167607759366876,0.777609588607892,4.722595825835002,3.8056482238957754,9.005290454529582,0.9169476019392269,-4.28269462869458,0.9169476019392256,18.051924831155514,0.05515678921593738
R3,10,0.1636681077971491,-1.0169161759850929,-0.1305099313191159,-0.06520874261345819,9.005290454529582,7.94438469603954,5.6022340882836135,1.0609057584900423,3.403056366245969,1.0609057584900436,18.051924831155514,0.05515678921593738
R3,11,-0.258034972687468,0.8936168847408211,1.671934885874651,0.7605084058259138,5.6022340882836135,4.7371009044599015,5.757003344294163,0.865133183823712,-0.15476925601054958,0.8651331838237124,18.051924831155514,0.05515678921593738
R3,12,-0.0094026274369155,-0.7096320834421516,-0.0061351037678762,-0.003067547073078732,5.757003344294163,5.253337241040997,6.267449489402523,0.503666103253166,-0.51044614510836,0.5036661032531662,18.051924831155514,0.05515678921593738
R3,13,-0.3982422058879991,1.0308728476961364,1.9149106640929163,0.8509677587454352,6.267449489402523,5.046153806734843,5.719343236650766,1.2212956826676802,0.5481062527517571,1.221295682667681,18.051924831155514,0.05515678921593738
R3,14,-0.1693934995869139,-0.5844092861680755,0.0124780480972743,0.006238983573239761,5.719343236650766,5.3491148651889855,5.771790850448986,0.37022837146178045,-0.05244761379822016,0.3702283714617814,18.051924831155514,0.05515678921593738
R3,15,-0.1807365732073469,0.8498270508080275,1.6699888228170137,0.7597616915697145,5.771790850448986,5.016919125269182,3.691011383674007,0.7548717251798038,2.0807794667749793,0.7548717251798043,18.051924831155514,0.05515678921593738
R3,16,0.031373060361619,-0.5972612042763141,0.0144235406594201,0.0072117078175871294,3.691011383674007,3.3333061686239605,4.139277922604069,0.3577052150500464,-0.44826653893006174,0.3577052150500468,18.051924831155514,0.05515678921593738
R3,17,-0.421809520373968,0.9023941517183424,1.551470733875137,0.7136084429902004,4.139277922604069,3.1470394460704845,4.776774993556995,0.9922384765335841,-0.6374970709529268,0.9922384765335837,18.051924831155514,0.05515678921593738
R3,18,-0.1326590902917286,-0.5514029809433476,0.0405229384132006,0.020260083148826095,4.776774993556995,4.455131311926757,5.7972197427389,0.3216436816302384,-1.0204447491819044,0.32164368163023876,18.051924831155514,0.05515678921593738
R3,19,-0.3724715663035962,0.9843629401215384,1.7514002205510748,0.7906955206932408,5.7972197427389,4.6895142771495255,5.682754704622159,1.1077054655893743,0.11446503811674091,1.1077054655893734,18.051924831155514,0.05515678921593738
R3,20,-0.1453407675049511,-0.6009200844503769,0.0673000547823305,0.03364368016730724,5.682754704622159,5.300525818027384,2.689638431898503,0.38222888659477494,2.9931162727236558,0.3822288865947764,18.051924831155514,0.05515678921593738
R3,21,-0.2329049104455833,0.6564179636489694,1.2147586301029367,0.5751423004796097,2.689638431898503,2.204509191587778,3.12016731283109,0.48512924031072524,-0.4305288809325867,0.48512924031072496,18.051924831155514,0.05515678921593738
R3,22,-0.0119003731934355,-0.5186792648679638,0.254642992095905,0.12697998505784952,3.12016731283109,2.850997514144976,4.25534531809404,0.2691697986861139,-1.1351780052629503,0.26916979868611435,18.051924831155514,0.05515678921593738
R3,23,-0.1915337136026487,0.755459505672826,1.1666165234134838,0.5544592557489686,4.25534531809404,3.647941089936187,2.908157938231924,0.6074042281578533,1.3471873798621163,0.6074042281578522,18.051924831155514,0.05515678921593738
R3,24,0.1606930505141211,-0.6261870474196362,0.4087442645727581,0.20297552484669584,2.908157938231924,2.490225463392268,5.625938281243898,0.417932474839656,-2.7177803430119742,0.4179324748396555,18.051924831155514,0.05515678921593738
R3,25,-0.2500246254213409,0.889539442265288,1.5370876953165744,0.7079162826564238,5.625938281243898,4.772145548581177,3.7943594075659695,0.853792732662721,1.8315788736779286,0.8537927326627215,18.051924831155514,0.05515678921593738
R3,26,0.0102495762910281,-0.5895118989808145,0.3011511083289425,0.15001228256338342,3.7943594075659695,3.4467300747118585,4.196914684416049,0.3476293328541109,-0.4025552768500793,0.34762933285411163,18.051924831155514,0.05515678921593738
