regime_id,early_memory_coordinate,early_hot_excitation_coordinate,late_memory_coordinate,late_hot_excitation_coordinate,delta_memory_coordinate,delta_hot_excitation_coordinate,displacement_norm,displacement_angle_deg,middle_memory_coordinate,middle_hot_excitation_coordinate,middle_projection_fraction,S,loop_gain,intercept,spearman_loop_overload,mean_overload,mean_loop_activation,slope_ci_low,slope_ci_high,spectral_radius,stability_margin,one_step_gain,peak_normalized_gain,nonnormality,alternating_mode_strength,two_cycle_persistence,storage_anisotropy,hot_axis_storage,rare_loop_auc,rare_tail_auc,lag2_loop_auc,lag2_tail_auc,lag0_loop_rho,lag2_loop_rho,rare_loop_minus_tail_auc,lag2_loop_minus_tail_auc,downward_hot_displacement,upward_hot_displacement,exhalation_polarity,memory_rewrite_polarity
R1,0.0621991740131326,-1.4638476514223482,0.1426235375365719,0.5690542153537615,0.0804243635234393,2.03290186677611,2.034492093420356,87.73448244263267,0.1879689120642201,0.1365305200518555,0.7884518208345542,0.0490196078431372,-1.3708608102244972,-0.3014184001469777,0.6338153503893215,-0.2331194325174779,-0.0498219564817195,-6.891700095109857,5.906849450795728,0.6160621175234969,0.383937882476503,0.6332879761555276,1.027961236604271,0.3707084487971819,0.1367522602200047,0.0187011806752798,1.610873633252778,1.6131861456803802,0.7222222222222222,0.673611111111111,0.8260869565217391,0.782608695652174,0.6338153503893215,0.7974822112753147,0.0486111111111111,0.0434782608695651,0.0,2.03290186677611,-0.9992183667612231,-0.039530437981811536
R3,-0.3550673595378642,-0.0835182927659839,-0.1453407675049511,-0.4771653464025627,0.2097265920329131,-0.3936470536365787,0.4460305440690127,-61.95227920077586,-0.1954444771549707,0.1327088823199759,0.0,0.2941176470588235,7.170264576406267,0.0267953307336117,0.942157953281424,0.3593259026498294,0.0463763321942691,5.09555254000851,10.122092070787,0.9369856766109874,0.0630143233890125,1.393859096418066,1.5515415637432834,1.0103032666864635,0.9369856766109874,0.8779421581741499,18.05192483115551,11.208101513042642,0.9722222222222222,0.1666666666666666,0.9393939393939392,0.0909090909090909,0.942157953281424,0.7509578544061303,0.8055555555555556,0.8484848484848483,0.3936470536365787,0.0,0.8825562708003044,-0.47020679373128954
R5,1.091518080356778,0.6719856502936357,-0.2911582870528119,-0.3420032596023347,-1.38267636740959,-1.0139889098959705,1.7146333270950374,-143.74545517032857,-0.3075061135048356,0.3234478513178294,0.778175675360226,0.4411764705882352,13.825248348736825,-0.2642218945985028,0.8242491657397107,0.8420607248183974,0.0800190051933481,9.568408872356343,16.55597802722967,0.572434713753661,0.427565286246339,0.6926874183850321,1.2365084338216306,0.758719451529694,0.0,0.0,1.7215577037493228,1.6278644299994665,0.9305555555555556,0.1388888888888889,0.9166666666666666,0.15625,0.8242491657397107,0.7301587301587301,0.7916666666666667,0.7604166666666666,1.0139889098959705,0.0,0.5913736154970747,0.8063976977235975
R6,-0.0170011805116463,1.7131082774535478,-0.1077851566054686,-0.5990790668682923,-0.0907839760938222,-2.31218734432184,2.3139688946823567,-92.24846323918244,-0.5097988895195984,0.4437223619085416,0.5565081466906625,0.75,16.589858547637814,-0.0798822719261509,0.8807563959955507,1.240133437748314,0.0795676289754994,14.080872911480542,17.642344405606455,0.5972091714327056,0.4027908285672944,0.7247604715215745,1.323254153468736,0.6558868457233432,0.0,0.0,1.8355581412137203,1.7929447041857332,0.923611111111111,0.1527777777777778,0.9791666666666666,0.1354166666666666,0.8807563959955507,0.8374384236453202,0.7708333333333333,0.84375,2.31218734432184,0.0,0.9992300888898676,0.03923301488730008
R6c,-0.0151018284010076,2.1535881930603806,-0.3735362077675651,-0.2721145290083753,-0.3584343793665575,-2.425702722068756,2.45204178189599,-98.40549615724942,-0.3435009244755309,-0.5394800528112158,1.0,0.8999999999999999,18.399210606165077,-0.4401228576536213,0.8042269187986651,1.8532610151178008,0.1246457754009821,15.182480581312351,20.957407036499507,0.7786655690641209,0.2213344309358791,0.8869387196732684,1.4572498108167729,0.2900296262788743,0.0,0.0,2.9007660013543037,3.388404469718027,1.0,0.0,0.9895833333333334,0.0,0.8042269187986651,0.6278051450465244,1.0,0.9895833333333334,2.425702722068756,0.0,0.9892583152449923,0.1461779248677425
