regime_id,signed_circulation_area,clockwise_circulation,counterclockwise_circulation,abs_circulation_area,trajectory_arc_length,net_displacement,path_persistence,downward_hot_flux,upward_hot_flux,downward_bias,memory_flux,mean_step_length,turn_angle_sum,turn_angle_mean,n_cycles,S,loop_gain,intercept,spearman_loop_overload,mean_overload,mean_loop_activation,slope_ci_low,slope_ci_high,spectral_radius,stability_margin,one_step_gain,peak_normalized_gain,nonnormality,alternating_mode_strength,two_cycle_persistence,storage_anisotropy,hot_axis_storage,rare_loop_auc,rare_tail_auc,lag2_loop_auc,lag2_tail_auc,lag0_loop_rho,lag2_loop_rho,rare_loop_minus_tail_auc,lag2_loop_minus_tail_auc
R1,7.534086022790702,0.0,7.534086022790702,7.534086022790702,19.534995504710952,6.633690174281826,0.33957981575588697,4.126299735551946,7.955723877351251,0.5186579875275587,11.561848877855455,0.6736205346452052,50.171147161680494,1.791826684345732,30,0.0490196078431372,-1.3708608102244972,-0.3014184001469777,0.6338153503893215,-0.2331194325174779,-0.0498219564817195,-6.891700095109857,5.906849450795728,0.6160621175234969,0.383937882476503,0.6332879761555276,1.027961236604271,0.3707084487971819,0.1367522602200047,0.0187011806752798,1.610873633252778,1.6131861456803802,0.7222222222222222,0.673611111111111,0.8260869565217391,0.782608695652174,0.6338153503893215,0.7974822112753147,0.0486111111111111,0.0434782608695651
R3,-2.7753971612692507,2.7753971612692507,0.0,2.7753971612692507,49.97236775642673,5.645448725537046,0.1129714075797621,21.43726944343207,24.108298180353408,0.8892070806101924,13.478531905168282,1.7231850950491976,83.70977092118794,2.989634675756712,30,0.2941176470588235,7.170264576406267,0.0267953307336117,0.942157953281424,0.3593259026498294,0.0463763321942691,5.09555254000851,10.122092070787,0.9369856766109874,0.0630143233890125,1.393859096418066,1.5515415637432834,1.0103032666864635,0.9369856766109874,0.8779421581741499,18.05192483115551,11.208101513042642,0.9722222222222222,0.1666666666666666,0.9393939393939392,0.0909090909090909,0.942157953281424,0.7509578544061303,0.8055555555555556,0.8484848484848483
R5,-3.984001816177455,3.984001816177455,0.0,3.984001816177455,28.42418215399813,4.962242616303042,0.17457820208927474,13.276563672120721,8.53534924315915,1.5554798396517313,10.697470809362212,0.9801442122068321,62.20162378194834,2.221486563641012,30,0.4411764705882352,13.825248348736825,-0.2642218945985028,0.8242491657397107,0.8420607248183974,0.0800190051933481,9.568408872356343,16.55597802722967,0.572434713753661,0.427565286246339,0.6926874183850321,1.2365084338216306,0.758719451529694,0.0,0.0,1.7215577037493228,1.6278644299994665,0.9305555555555556,0.1388888888888889,0.9166666666666666,0.15625,0.8242491657397107,0.7301587301587301,0.7916666666666667,0.7604166666666666
R6,-4.438857495643149,4.438857495643149,0.0,4.438857495643149,33.439230461527735,3.346058430899365,0.10006385866890831,9.99302546532033,6.647497205130279,1.5032763695798323,25.231999887011924,1.1530769124664737,66.8851290351518,2.388754608398279,30,0.75,16.589858547637814,-0.0798822719261509,0.8807563959955507,1.240133437748314,0.0795676289754994,14.080872911480542,17.642344405606455,0.5972091714327056,0.4027908285672944,0.7247604715215745,1.323254153468736,0.6558868457233432,0.0,0.0,1.8355581412137203,1.7929447041857332,0.923611111111111,0.1527777777777778,0.9791666666666666,0.1354166666666666,0.8807563959955507,0.8374384236453202,0.7708333333333333,0.84375
R6c,-5.01784895821666,5.01784895821666,0.0,5.01784895821666,18.26500233012322,2.9348692505990894,0.16068266499801154,6.292991020327289,3.3611533336740065,1.8722713293917335,12.858684381323508,0.6298276665559731,49.34854707101054,1.762448109678948,30,0.8999999999999999,18.399210606165077,-0.4401228576536213,0.8042269187986651,1.8532610151178008,0.1246457754009821,15.182480581312351,20.957407036499507,0.7786655690641209,0.2213344309358791,0.8869387196732684,1.4572498108167729,0.2900296262788743,0.0,0.0,2.9007660013543037,3.388404469718027,1.0,0.0,0.9895833333333334,0.0,0.8042269187986651,0.6278051450465244,1.0,0.9895833333333334
