regime_id,spectral_radius,one_step_gain,secondary_gain,right_mode_memory,right_mode_hot,left_mode_memory,left_mode_hot,amplified_memory_weight,amplified_hot_weight,mode_angle_deg,mean_overload_number,mean_dimensionless_loop_number
R1,0.6160621175234969,0.6332879761555275,0.13303250682051515,0.2313144136778604,0.9728790479935663,-0.05693804571895378,0.9983777135682198,-0.03605817973960721,0.632260601664401,76.62553087517243,-0.4747465152879042,-0.0024563531605515
R3,0.9369856766109872,1.393859096418066,0.045802623641089335,-0.6108805135435504,-0.7917228038731535,-0.14032798136358315,0.9901050740433672,-0.19559743330561527,1.3800669638650305,-127.65319709200051,0.801929534630165,0.0139022262406865
R5,0.5724347137536611,0.692687418385032,0.03049367439507017,-0.3726479523535365,-0.927972792492709,-0.8137705976464756,-0.5811862131934113,-0.5636886544413819,-0.40258037761791704,-111.87901633542802,2.57207960603943,0.0364748942967329
R6,0.5972091714327056,0.7247604715215745,0.10810682463304022,-0.24856405785763738,0.9686154598917699,0.25228328710082804,0.9676534209362364,0.1828449541162088,0.7013169496272113,104.39255678983638,4.509021391563031,0.0600688464533404
R6c,0.7786655690641209,0.8869387196732684,0.3755311101819994,0.27304042848155197,0.9620025594636483,0.5443924230023932,0.8388306681193667,0.48284271865757117,0.7439913988044633,74.15472952838121,8.303279774162874,0.1124071254332088
