regime_id,cycle,memory_coordinate,hot_excitation_coordinate,overload_number,overload_asinh,dimensionless_loop_number,amplifying_projection,amplified_memory_component,amplified_hot_component,one_step_gain,mode_angle_deg
R6,3,1.47944052068051,1.7131082774535478,10.62873192441934,2.372297530291921,0.1114393552351905,1.2916074228307024,0.2361638999636345,0.9058261778954919,0.7247604715215745,104.39255678983638
R6,4,4.179744772756233,0.3724258254288738,5.995590164334436,1.8177489722865605,0.0709290173863623,-0.6781969093521769,-0.12400488277225341,-0.475630987713471,0.7247604715215745,104.39255678983638
R6,5,-0.5384989533432996,0.1795736716622575,5.021631790909491,1.6512405953991796,0.0651017568802212,0.3077893195566923,0.05627772401180253,0.2158578667193344,0.7247604715215745,104.39255678983638
R6,6,-0.5724583671437127,-0.2794760321123501,4.050010757392497,1.4547626192975913,0.0512310162277795,-0.12841223068143262,-0.02347952842690657,-0.09005767391632812,0.7247604715215745,104.39255678983638
R6,7,-0.5127004601268317,0.4547419954819196,4.031175359386061,1.4505848438274038,0.0734162997806642,0.5679090339204238,0.10383930124936036,0.39828423133480806,0.7247604715215745,104.39255678983638
R6,8,-0.5068973189123651,0.6837817245352504,4.158081837297193,1.47843499128703,0.0803370115351459,0.7883180040823135,0.1441399692854119,0.5528607779592195,0.7247604715215745,104.39255678983638
R6,9,-0.4922857818085928,0.638099703355661,4.375969458501777,1.5246772578714796,0.0789566741489082,0.7404377891746089,0.13538531358753844,0.5192815716926529,0.7247604715215745,104.39255678983638
R6,10,-0.6037196897830864,0.526689343344141,3.675983102990614,1.3687436233122954,0.0755902757022735,0.6602224564244173,0.12071834475141326,0.4630251992149568,0.7247604715215745,104.39255678983638
R6,11,-0.5819610826466977,0.6712083298190287,4.532025414098908,1.5566420775791237,0.0799570912437364,0.7947973732887322,0.14532468925066153,0.5574048694065736,0.7247604715215745,104.39255678983638
R6,12,-0.6155581698462222,0.4327027283351637,3.353784560198973,1.289044859608663,0.0727503567329967,0.572128188747186,0.10461075242006887,0.4012431961279178,0.7247604715215745,104.39255678983638
R6,13,-0.4871907080093473,-0.1590324918809354,3.788945500727459,1.3954211322908936,0.0548703631134757,-0.03294323092764769,-0.006023503547405413,-0.023103646225042684,0.7247604715215745,104.39255678983638
R6,14,-0.428735446543048,0.0822442833264443,2.5860130860035166,1.0741798559541669,0.0621608319817494,0.18623130665785906,0.03405145472085785,0.13060717191037946,0.7247604715215745,104.39255678983638
R6,15,-0.4805332548908287,-0.7370919679028939,2.359595132828072,1.002975323599376,0.0374035986048468,-0.5945153797015885,-0.10870413732291741,-0.4169437125987813,0.7247604715215745,104.39255678983638
R6,16,1.1981001681699537,-0.3792966930609566,2.0915352758246235,0.9133687743391318,0.0482148145215406,-0.6651972803049074,-0.12162796619557768,-0.4665141275237547,0.7247604715215745,104.39255678983638
R6,17,-0.5585007798378147,-0.7499258608261012,2.462053301503398,1.0356853756829925,0.0370158070458168,-0.5875665624156633,-0.1074335811451105,-0.4120703892562994,0.7247604715215745,104.39255678983638
R6,18,0.2909067639011674,-0.2631098365306546,2.0397426578404114,0.895355167548207,0.0517255405734314,-0.32716122100669626,-0.059819778443572225,-0.22944370955273014,0.7247604715215745,104.39255678983638
R6,19,-0.6643919888869442,-0.9324256322362736,1.8176700283655625,0.815419541484226,0.0315013562629375,-0.7380179138175673,-0.13494285158891323,-0.5175844720887743,0.7247604715215745,104.39255678983638
R6,20,0.4722137559868318,-0.2260970636921309,1.7412985151411131,0.7868909264460082,0.0528439261614177,-0.3363764786926153,-0.06150474181232313,-0.23590652596304756,0.7247604715215745,104.39255678983638
R6,21,-0.4144573645508017,-1.2227287526159003,0.9679197289945666,0.46681926863459977,0.0227294972239924,-1.0813347686962111,-0.19771660616651998,-0.7583584015078728,0.7247604715215745,104.39255678983638
R6,22,0.4099048223097154,-0.3198483781222025,1.6289889373379245,0.743946564335871,0.0500111170830275,-0.4116976898391906,-0.07527684520839596,-0.28873056800659086,0.7247604715215745,104.39255678983638
R6,23,-0.4941263309602317,-0.9159040834490786,1.561603924891177,0.7176068203733688,0.0320005747931304,-0.7643368090889981,-0.1397551287872073,-0.5360423594380923,0.7247604715215745,104.39255678983638
R6,24,0.1542177180467102,-0.214954767003655,2.3065016868568766,0.9856975723924223,0.0531806040992697,-0.24654149228840883,-0.04507886784521575,-0.1729037273282475,0.7247604715215745,104.39255678983638
R6,25,-0.5412476351802825,-1.1315458086531165,0.6644629788471983,0.32640467669263706,0.0254846998899218,-0.961498055330882,-0.1758050678097991,-0.6743148832371497,0.7247604715215745,104.39255678983638
R6,26,1.518111063018313,-0.5990790668682923,2.0491064488630295,0.8986292067721726,0.0415738249250058,-0.9576250919685666,-0.1750969160015228,-0.6715987083858728,0.7247604715215745,104.39255678983638
R6,27,-0.5336955229596304,-1.1299639076912027,0.641064490786871,0.31528286420877233,0.025532498936082,-0.9618429852621161,-0.17586813650724892,-0.674556788444358,0.7247604715215745,104.39255678983638
R6,28,-0.0278981826297263,-0.3105032905618285,2.6125426089296977,1.0822689547158666,0.0502934901787042,-0.29382380210415515,-0.05372419961398426,-0.20606361261955547,0.7247604715215745,104.39255678983638
R6,29,-0.4747734847238488,-1.1690481661836147,0.8885049903893575,0.43080277102338566,0.0243515209097735,-1.0143465031974013,-0.1854681398350657,-0.7113783954874298,0.7247604715215745,104.39255678983638
R6,30,-0.1077851566054686,-0.3773013969180492,2.4084708037335725,1.0186817509993162,0.0482751048018643,-0.33866845019090724,-0.06192381723576398,-0.2375139244228622,0.7247604715215745,104.39255678983638
R6c,1,-0.2754025104558324,2.7089521858398538,48.61223395953652,3.8842981225655997,0.1918130387436148,2.5308229167828284,1.221989417580305,1.8829104819836484,0.8869387196732684,74.15472952838121
R6c,2,-0.2098969217089957,2.546931153472051,28.201330426791397,3.3406241536213845,0.1870502994318581,2.392843942977432,1.1553672747505255,1.7802553122565672,0.8869387196732684,74.15472952838121
R6c,3,-0.0151018284010076,2.1535881930603806,19.78397607397927,2.9874174786021053,0.1754876649196755,2.067633944057314,0.9983419947373099,1.5383018702547904,0.8869387196732684,74.15472952838121
R6c,4,1.7683135269719954,1.165692302317534,13.856200700454478,2.633901096592984,0.1464476660627194,1.6042200614706987,0.7745859758055281,1.1935259275237673,0.8869387196732684,74.15472952838121
R6c,5,0.4053756749471209,1.3590718767406478,12.635032413059328,2.5426791923996634,0.1521322150853731,1.4181145719031274,0.6847262952656237,1.0550650440152003,0.8869387196732684,74.15472952838121
R6c,6,2.4100825935151367,0.3254415112674467,8.869684197764135,2.195114575187837,0.1217478143472691,0.9711255508043044,0.4689009011081816,0.7225090569576493,0.8869387196732684,74.15472952838121
R6c,7,4.09843299130638,-0.7956890925373972,6.46070846378988,1.8888785849294447,0.0887912733209576,0.35358295649093896,0.17072495598306667,0.26306267839311137,0.8869387196732684,74.15472952838121
R6c,8,-0.2424572138704173,-0.2003683987300176,5.220889912700941,1.6874861180462877,0.1062912066941887,-0.2589555339775318,-0.1250347940371345,-0.19266068995210062,0.8869387196732684,74.15472952838121
R6c,9,-0.3993024635102596,-1.1338703824156755,3.618283745106838,1.3548718296999107,0.0788501607365896,-1.1998119257144861,-0.5793204520897584,-0.8926497529145974,0.8869387196732684,74.15472952838121
R6c,10,-0.432919023706478,-1.3076992218296348,3.337165114520227,1.2847809639269612,0.0737403213849029,-1.3762143941393619,-0.6644950995219316,-1.0238916721505809,0.8869387196732684,74.15472952838121
R6c,11,-0.3615051012805463,-1.0319644468620426,3.3602994292629385,1.290712068663024,0.0818457681479832,-1.0914579469086803,-0.5270025223857981,-0.8120353246568367,0.8869387196732684,74.15472952838121
R6c,12,-0.4223870798641701,-0.7854160398661246,3.2005218303594845,1.2491216045660816,0.0890932580145136,-0.8709009898661992,-0.4205082016285655,-0.6479428456707453,0.8869387196732684,74.15472952838121
R6c,13,-0.3377801585397438,-0.2935440657563071,5.6020832216141505,1.7535791749570409,0.1035522325884204,-0.3746177817931911,-0.18088146821849316,-0.2787124074933415,0.8869387196732684,74.15472952838121
R6c,14,-0.349221690411318,0.0481409055979148,6.081875069256289,1.831313160045602,0.1135963387240421,-0.04903996558486625,-0.023678590305870547,-0.03648531259280738,0.8869387196732684,74.15472952838121
R6c,15,-0.2909234195362545,-0.1726367748356464,4.480016410848932,1.5460923637193849,0.1071064002117855,-0.24551087437493863,-0.11854313804319279,-0.18265797884791746,0.8869387196732684,74.15472952838121
R6c,16,-0.2495233018987829,-0.2713364435180581,5.052495806182546,1.656935500780594,0.1042050436087492,-0.32915630240671084,-0.1589307239173299,-0.24488945785287372,0.8869387196732684,74.15472952838121
R6c,17,-0.3338017776840794,-0.1099384109987103,5.5712285596124005,1.7483794050379629,0.108949469335991,-0.1969024131708906,-0.09507289648566916,-0.1464937018029853,0.8869387196732684,74.15472952838121
