run,tag,regime_id,cycle,force_p99_cold,force_p99_hot,force_p99_hot_minus_cold,force_share_top5_edges_cold,force_share_top5_edges_hot,force_share_top5_edges_hot_minus_cold,giant_fraction_after_top5_edges_cold,giant_fraction_after_top5_edges_hot,giant_fraction_after_top5_edges_hot_minus_cold,force_h1_birth_fraction_cold,force_h1_birth_fraction_hot,force_h1_birth_fraction_hot_minus_cold,force_h1_birth_force_share_cold,force_h1_birth_force_share_hot,force_h1_birth_force_share_hot_minus_cold,bottom_side_percolation_edge_fraction_cold,bottom_side_percolation_edge_fraction_hot,bottom_side_percolation_edge_fraction_hot_minus_cold
R3_intermediate,a100_mu030_g002,R3,10,0.0009656121555816908,0.0008473613936390311,-0.00011825076194265966,0.18383538192989385,0.31597593774039473,0.13214055581050088,0.001827485380116959,0.012996136283807516,0.011168650903690557,0.5453669813138123,0.5477544059124503,0.002387424598637944,0.5065948241406742,0.5082599142815035,0.0016650901408292729,0.0032748988634174535,0.0010422588592003033,-0.00223264000421715
R3_intermediate,a100_mu030_g002,R3,11,0.0009706236647194506,0.0024855089472016574,0.0015148852824822068,0.19084847150182307,0.2896682311540216,0.09881975965219855,0.0021684134441633538,0.05156072286111462,0.04939230941695127,0.522877207916578,0.6759519550217225,0.15307474710514446,0.4986676515427873,0.5843340666172737,0.08566641507448641,0.00021281123643328368,0.0014907573047107932,0.0012779460682775094
R3_intermediate,a100_mu030_g002,R3,12,0.0010154533030157626,0.001009894487009842,-5.558816005920512e-06,0.18898144122585087,0.3238335229812133,0.13485208175536245,0.0025993316004456,0.010393964794635373,0.007794633194189774,0.5360224764198274,0.5632758620689655,0.02725338564913815,0.5033414412432409,0.5185170387054333,0.015175597462192436,0.006421834236403773,0.01663793103448276,0.010216096798078986
R3_intermediate,a100_mu030_g002,R3,13,0.0009364612481346626,0.002671498902298491,0.0017350376541638286,0.18989499956489284,0.2964354976849999,0.10654049812010705,0.0025307302964569776,0.05359608384586419,0.05106535354940721,0.5186308492201039,0.6815194477741495,0.16288859855404558,0.49603203660780626,0.5877332505456584,0.09170121393785213,0.0032495667244367417,0.0005373455131649651,-0.0027122212112717765
R3_intermediate,a100_mu030_g002,R3,14,0.00088138460792126,0.0008926905574390112,1.1305949517751183e-05,0.18211567096279216,0.29914658683544815,0.11703091587265599,0.0019554165037152915,0.015530629853321829,0.013575213349606537,0.533361665958351,0.5615696887686062,0.02820802281025525,0.5003339335528488,0.5210152619019616,0.020681328349112738,0.00021249468763280918,0.0033378439332431213,0.003125349245610312
R3_intermediate,a100_mu030_g002,R3,15,0.000982683819922534,0.002495805838590101,0.0015131220186675668,0.1867100277387066,0.2902802078207243,0.10357018008201768,0.002044989775051125,0.02436868686868687,0.022323697093635745,0.5261800872669575,0.677719506005752,0.1515394187387945,0.5001207065062824,0.5838617929148612,0.0837410864085788,0.002776675922253074,4.229402808323465e-05,-0.0027343818941698394
R3_intermediate,a100_mu030_g002,R3,16,0.0009051072345698287,0.0009181759309950538,1.3068696425225083e-05,0.17882978660201626,0.3081020014308221,0.12927221482880585,0.001840942562592047,0.01716366158113731,0.015322719018545261,0.5408341416100872,0.5640682203768194,0.023234078766732114,0.5041079424378849,0.5242242043292515,0.020116261891366616,0.026576139670223084,0.0003571747477453344,-0.02621896492247775
R3_intermediate,a100_mu030_g002,R3,17,0.0009775802927133616,0.002383316963923415,0.0014057366712100533,0.2015640974793281,0.2936194976083212,0.09205540012899308,0.0014550745725718443,0.033657537752751474,0.03220246318017963,0.5153553015019054,0.6741836159417147,0.15882831443980927,0.4955890183367889,0.581641347725225,0.0860523293884361,0.006276619592019726,0.00013010104514506266,-0.006146518546874664
R3_intermediate,a100_mu030_g002,R3,18,0.0008745840546004176,0.0009113005580502371,3.671650344981949e-05,0.17830374574182806,0.31868445203340795,0.1403807062915799,0.0015088645794039985,0.014487870619946091,0.012979006040542092,0.5354090354090354,0.5647457038708558,0.02933666846182037,0.5010244668124819,0.5231569992402031,0.022132532427721174,0.02218152218152218,0.0016490192674882833,-0.0205325029140339
R3_intermediate,a100_mu030_g002,R3,19,0.0008646526149047552,0.0024515388269601875,0.0015868862120554323,0.19180624992574025,0.28815044564257847,0.09634419571683822,0.0018063583815028901,0.04596100278551532,0.04415464440401243,0.5188576411597995,0.6775641568561023,0.15870651569630279,0.4965164729740493,0.5861727634614151,0.08965629048736579,0.004142140832788315,0.00046582535783857036,-0.0036763154749497443
R3_intermediate,a100_mu030_g002,R3,20,0.0008985471495855124,0.0009595255186364479,6.097836905093559e-05,0.17818868738246693,0.31545705217899156,0.13726836479652463,0.001480932987782303,0.020471014492753622,0.01899008150497132,0.5343663090981327,0.5553093081518597,0.020942999053727096,0.5007860767016381,0.5207414668506034,0.019955390148965302,0.006555423122765197,0.00472152630564656,-0.0018338968171186364
R3_intermediate,a100_mu030_g002,R3,21,0.0009742980291459523,0.0020749509230225827,0.0011006528938766304,0.1907231614571935,0.29100638067632806,0.10028321921913455,0.0016789791806581598,0.03380060264640377,0.03212162346574561,0.52776176753122,0.66879760609358,0.14103583856236002,0.4991400463390457,0.574377422495473,0.07523737615642728,0.014601344860710855,0.00022669568371418207,-0.014374649176996674
R3_intermediate,a100_mu030_g002,R3,22,0.0008886784281825056,0.0011194020791287067,0.00023072365094620108,0.1801996167352878,0.34210294788245704,0.16190333114716923,0.0018608113137327876,0.022808267997148968,0.02094745668341618,0.5389043271139341,0.5599179334141565,0.02101360630022242,0.5032944886298172,0.5268658004032568,0.02357131177343963,0.09031361651448988,0.0019584071621747646,-0.08835520935231511
R3_intermediate,a100_mu030_g002,R3,23,0.0009213952800030592,0.001978428192319603,0.0010570329123165438,0.18647687077523983,0.2698148172665444,0.08333794649130455,0.0013463480309660047,0.04135723431498079,0.040010886284014786,0.5297350343473994,0.6718470336578338,0.1421119993104344,0.49991774191001054,0.5795097251258494,0.07959198321583888,0.00549558390578999,8.730955603090758e-05,-0.005408274349759082
R3_intermediate,a100_mu030_g002,R3,24,0.0008996903684738886,0.0012700401206871713,0.0003703497522132826,0.175887449270238,0.3544346416956798,0.1785471924254418,0.0017825311942959,0.026147278548559232,0.024364747354263333,0.5481263776634827,0.5582810420231983,0.01015466435971557,0.5065388990273361,0.525383364476751,0.018844465449414982,0.0029390154298310064,9.507510933637573e-05,-0.0028439403204946305
R3_intermediate,a100_mu030_g002,R3,25,0.0008953800762293438,0.0022880847486373658,0.0013927046724080219,0.1850242268043311,0.27785971004852345,0.09283548324419236,0.0016835016835016834,0.023566477630749844,0.02188297594724816,0.5248780487804878,0.6768398359893477,0.1519617872088599,0.49881823001443293,0.5843053702167247,0.08548714020229176,0.025170731707317075,0.000464978653252737,-0.024705753054064337
