permutation,null_spearman,observed_spearman,two_sided_p
66,0.036924983596996426,0.8002843187285849,0.0011997600479904018
67,-0.07559962090836186,0.8002843187285849,0.0011997600479904018
68,-0.009367937595684188,0.8002843187285849,0.0011997600479904018
69,-0.04611066559743384,0.8002843187285849,0.0011997600479904018
70,0.006925712619377414,0.8002843187285849,0.0011997600479904018
71,0.09333309032587299,0.8002843187285849,0.0011997600479904018
72,-0.0704964642414522,0.8002843187285849,0.0011997600479904018
73,-0.737169206094627,0.8002843187285849,0.0011997600479904018
74,-0.24358460304731352,0.8002843187285849,0.0011997600479904018
75,-0.08600641539695267,0.8002843187285849,0.0011997600479904018
76,-0.6412845374352991,0.8002843187285849,0.0011997600479904018
77,0.40899978129328574,0.8002843187285849,0.0011997600479904018
78,-0.25236932273820806,0.8002843187285849,0.0011997600479904018
79,-0.054038783990668506,0.8002843187285849,0.0011997600479904018
80,0.2764999635488809,0.8002843187285849,0.0011997600479904018
81,0.162936502150616,0.8002843187285849,0.0011997600479904018
82,0.1687686811985128,0.8002843187285849,0.0011997600479904018
83,-0.587792520230371,0.8002843187285849,0.0011997600479904018
84,-0.17410877013924322,0.8002843187285849,0.0011997600479904018
85,0.49451410658307204,0.8002843187285849,0.0011997600479904018
86,0.3596996427790333,0.8002843187285849,0.0011997600479904018
87,0.47329955529634754,0.8002843187285849,0.0011997600479904018
88,-0.4806809069038419,0.8002843187285849,0.0011997600479904018
89,-0.1659072683531384,0.8002843187285849,0.0011997600479904018
90,0.4918531748924691,0.8002843187285849,0.0011997600479904018
91,-0.4474739374498797,0.8002843187285849,0.0011997600479904018
92,0.18590070715170953,0.8002843187285849,0.0011997600479904018
93,-0.5240577385725741,0.8002843187285849,0.0011997600479904018
94,-0.4163993584603047,0.8002843187285849,0.0011997600479904018
95,-0.12089013632718523,0.8002843187285849,0.0011997600479904018
96,0.22512211124881532,0.8002843187285849,0.0011997600479904018
97,0.07016840417000801,0.8002843187285849,0.0011997600479904018
98,0.29654807902602603,0.8002843187285849,0.0011997600479904018
99,0.6101552817671502,0.8002843187285849,0.0011997600479904018
100,0.7095574834147408,0.8002843187285849,0.0011997600479904018
101,0.14768170882846102,0.8002843187285849,0.0011997600479904018
102,-0.31366187941969814,0.8002843187285849,0.0011997600479904018
103,0.07556316978931253,0.8002843187285849,0.0011997600479904018
104,0.05354669388350222,0.8002843187285849,0.0011997600479904018
105,0.2508201501786104,0.8002843187285849,0.0011997600479904018
106,-0.4850368156302398,0.8002843187285849,0.0011997600479904018
107,0.44689071954508996,0.8002843187285849,0.0011997600479904018
108,0.13239046438725666,0.8002843187285849,0.0011997600479904018
109,-0.06750747247940511,0.8002843187285849,0.0011997600479904018
110,-0.07062404315812494,0.8002843187285849,0.0011997600479904018
111,0.20629510825982356,0.8002843187285849,0.0011997600479904018
112,-0.10738499671939926,0.8002843187285849,0.0011997600479904018
113,-0.3199314718961872,0.8002843187285849,0.0011997600479904018
114,0.2739848363344754,0.8002843187285849,0.0011997600479904018
115,0.06471896187212947,0.8002843187285849,0.0011997600479904018
116,-0.13645476416125973,0.8002843187285849,0.0011997600479904018
117,-0.23580228913027626,0.8002843187285849,0.0011997600479904018
118,-0.23933804767806371,0.8002843187285849,0.0011997600479904018
119,0.32016840417000797,0.8002843187285849,0.0011997600479904018
120,0.23536487570168402,0.8002843187285849,0.0011997600479904018
121,-0.7056025369978858,0.8002843187285849,0.0011997600479904018
122,0.3699788583509513,0.8002843187285849,0.0011997600479904018
123,-0.20325143981920243,0.8002843187285849,0.0011997600479904018
124,0.45819056645038997,0.8002843187285849,0.0011997600479904018
125,0.2958008310855143,0.8002843187285849,0.0011997600479904018
126,0.33498578406357077,0.8002843187285849,0.0011997600479904018
127,0.24755777502369317,0.8002843187285849,0.0011997600479904018
128,0.08624334767077348,0.8002843187285849,0.0011997600479904018
129,0.3824998177444047,0.8002843187285849,0.0011997600479904018
130,-0.4635488809506451,0.8002843187285849,0.0011997600479904018
131,0.16853174892469197,0.8002843187285849,0.0011997600479904018
132,-0.3422395567543923,0.8002843187285849,0.0011997600479904018
133,-0.19395640446161697,0.8002843187285849,0.0011997600479904018
134,-0.7355471312969306,0.8002843187285849,0.0011997600479904018
135,0.16191587081723408,0.8002843187285849,0.0011997600479904018
136,0.34870963038565284,0.8002843187285849,0.0011997600479904018
137,0.3803127506014434,0.8002843187285849,0.0011997600479904018
138,0.5353393599183494,0.8002843187285849,0.0011997600479904018
139,-0.24252752059488222,0.8002843187285849,0.0011997600479904018
140,-0.04197346358533207,0.8002843187285849,0.0011997600479904018
141,0.03905737406138368,0.8002843187285849,0.0011997600479904018
142,0.6603849238171611,0.8002843187285849,0.0011997600479904018
143,0.33987023401618427,0.8002843187285849,0.0011997600479904018
144,-0.6625902165196471,0.8002843187285849,0.0011997600479904018
145,0.28614128453743526,0.8002843187285849,0.0011997600479904018
146,0.3815703142086461,0.8002843187285849,0.0011997600479904018
147,-0.6705365604724064,0.8002843187285849,0.0011997600479904018
148,-0.09207552671867025,0.8002843187285849,0.0011997600479904018
149,-0.14214113873295908,0.8002843187285849,0.0011997600479904018
150,-0.7499999999999999,0.8002843187285849,0.0011997600479904018
151,-0.24615440694029303,0.8002843187285849,0.0011997600479904018
152,0.1455128672450244,0.8002843187285849,0.0011997600479904018
153,0.010260990012393379,0.8002843187285849,0.0011997600479904018
154,0.49500619669023826,0.8002843187285849,0.0011997600479904018
155,-0.07747685353940366,0.8002843187285849,0.0011997600479904018
156,0.4033680834001603,0.8002843187285849,0.0011997600479904018
157,-0.42121090617481954,0.8002843187285849,0.0011997600479904018
158,0.02241743821535321,0.8002843187285849,0.0011997600479904018
159,0.3503681563023985,0.8002843187285849,0.0011997600479904018
160,-0.3573667711598746,0.8002843187285849,0.0011997600479904018
161,-0.033954217394474004,0.8002843187285849,0.0011997600479904018
162,0.19060290150907633,0.8002843187285849,0.0011997600479904018
163,0.6208172340890864,0.8002843187285849,0.0011997600479904018
164,-0.05638988116935189,0.8002843187285849,0.0011997600479904018
165,-0.5167492892031784,0.8002843187285849,0.0011997600479904018
166,0.2175402784865495,0.8002843187285849,0.0011997600479904018
167,0.6228767223153749,0.8002843187285849,0.0011997600479904018
168,-0.3878034555660858,0.8002843187285849,0.0011997600479904018
169,-0.14779106218560908,0.8002843187285849,0.0011997600479904018
170,0.41043960049573514,0.8002843187285849,0.0011997600479904018
171,0.5123569293577311,0.8002843187285849,0.0011997600479904018
172,-0.7648902821316613,0.8002843187285849,0.0011997600479904018
173,0.18799664649704745,0.8002843187285849,0.0011997600479904018
174,0.009112779762338702,0.8002843187285849,0.0011997600479904018
175,-0.17861048334183857,0.8002843187285849,0.0011997600479904018
176,-0.6177006634103666,0.8002843187285849,0.0011997600479904018
177,0.10171684770722458,0.8002843187285849,0.0011997600479904018
178,-0.21548079026026096,0.8002843187285849,0.0011997600479904018
179,0.5465845301450754,0.8002843187285849,0.0011997600479904018
180,-0.28251439819202445,0.8002843187285849,0.0011997600479904018
181,0.1574506087336881,0.8002843187285849,0.0011997600479904018
182,-0.28945833637092655,0.8002843187285849,0.0011997600479904018
183,-0.13322884012539185,0.8002843187285849,0.0011997600479904018
184,0.2881096449661004,0.8002843187285849,0.0011997600479904018
185,0.5525442881096448,0.8002843187285849,0.0011997600479904018
186,-0.6536414667930304,0.8002843187285849,0.0011997600479904018
187,0.024331121965444336,0.8002843187285849,0.0011997600479904018
188,0.13344754683968796,0.8002843187285849,0.0011997600479904018
189,-0.4252569803892979,0.8002843187285849,0.0011997600479904018
190,-0.16749289203178538,0.8002843187285849,0.0011997600479904018
191,0.10984544725523072,0.8002843187285849,0.0011997600479904018
192,0.3709994896843333,0.8002843187285849,0.0011997600479904018
193,0.5582306626813442,0.8002843187285849,0.0011997600479904018
194,-0.6094991616242618,0.8002843187285849,0.0011997600479904018
195,0.4407487059852737,0.8002843187285849,0.0011997600479904018
196,-0.0417000801924619,0.8002843187285849,0.0011997600479904018
197,0.5607640154552744,0.8002843187285849,0.0011997600479904018
198,-0.08740978348035283,0.8002843187285849,0.0011997600479904018
199,-0.32488882408689945,0.8002843187285849,0.0011997600479904018
200,-0.15652110519792958,0.8002843187285849,0.0011997600479904018
201,-0.14073777064955895,0.8002843187285849,0.0011997600479904018
202,0.38906101917328856,0.8002843187285849,0.0011997600479904018
203,-0.7118903550338995,0.8002843187285849,0.0011997600479904018
204,-0.15898155573376102,0.8002843187285849,0.0011997600479904018
205,-0.28399066851352334,0.8002843187285849,0.0011997600479904018
206,-0.13033097616096811,0.8002843187285849,0.0011997600479904018
207,-0.14452868703069183,0.8002843187285849,0.0011997600479904018
208,-0.0970328789093825,0.8002843187285849,0.0011997600479904018
209,-0.26862652183422026,0.8002843187285849,0.0011997600479904018
210,-0.47280746518918126,0.8002843187285849,0.0011997600479904018
211,-0.28985929868046945,0.8002843187285849,0.0011997600479904018
212,0.2972224247284391,0.8002843187285849,0.0011997600479904018
213,0.4363016694612524,0.8002843187285849,0.0011997600479904018
214,0.11072027411241524,0.8002843187285849,0.0011997600479904018
215,-0.40590143617409047,0.8002843187285849,0.0011997600479904018
216,-0.6929539986877596,0.8002843187285849,0.0011997600479904018
217,0.0032623751549172558,0.8002843187285849,0.0011997600479904018
218,0.17635051396077858,0.8002843187285849,0.0011997600479904018
219,0.097853029087993,0.8002843187285849,0.0011997600479904018
220,0.60847853029088,0.8002843187285849,0.0011997600479904018
221,0.0983268936356346,0.8002843187285849,0.0011997600479904018
222,0.07273820806298753,0.8002843187285849,0.0011997600479904018
223,0.05566085878836479,0.8002843187285849,0.0011997600479904018
224,0.05453087409783479,0.8002843187285849,0.0011997600479904018
225,0.2570532915360501,0.8002843187285849,0.0011997600479904018
226,0.271524385798644,0.8002843187285849,0.0011997600479904018
227,0.7128380841291827,0.8002843187285849,0.0011997600479904018
228,-0.09185682000437412,0.8002843187285849,0.0011997600479904018
229,0.13375738135160747,0.8002843187285849,0.0011997600479904018
230,0.5750710796821461,0.8002843187285849,0.0011997600479904018
231,0.1396989137566523,0.8002843187285849,0.0011997600479904018
232,0.46252824961726313,0.8002843187285849,0.0011997600479904018
233,-0.19802070423562,0.8002843187285849,0.0011997600479904018
234,0.4794415688561638,0.8002843187285849,0.0011997600479904018
235,0.028340745060873362,0.8002843187285849,0.0011997600479904018
236,-0.11175913100532185,0.8002843187285849,0.0011997600479904018
237,0.3325800102063133,0.8002843187285849,0.0011997600479904018
238,-0.20128307939053725,0.8002843187285849,0.0011997600479904018
239,-0.0867172122184151,0.8002843187285849,0.0011997600479904018
240,0.5738135160749434,0.8002843187285849,0.0011997600479904018
241,0.05495006196690238,0.8002843187285849,0.0011997600479904018
242,-0.1331741634468178,0.8002843187285849,0.0011997600479904018
243,-0.2010279215571918,0.8002843187285849,0.0011997600479904018
244,-0.24413136983305384,0.8002843187285849,0.0011997600479904018
245,-0.07107968214624188,0.8002843187285849,0.0011997600479904018
246,-0.07261062914631478,0.8002843187285849,0.0011997600479904018
247,-0.23104541809433546,0.8002843187285849,0.0011997600479904018
248,-0.3232849748487278,0.8002843187285849,0.0011997600479904018
249,0.034355179704016914,0.8002843187285849,0.0011997600479904018
250,0.5148356054530874,0.8002843187285849,0.0011997600479904018
251,-0.48312313188014866,0.8002843187285849,0.0011997600479904018
252,0.17354377779397825,0.8002843187285849,0.0011997600479904018
253,-0.5155281767150252,0.8002843187285849,0.0011997600479904018
254,-0.0011846613691040315,0.8002843187285849,0.0011997600479904018
255,-0.33963330174236345,0.8002843187285849,0.0011997600479904018
256,-0.08719107676605671,0.8002843187285849,0.0011997600479904018
257,0.2972953269665378,0.8002843187285849,0.0011997600479904018
258,-0.10049573521907121,0.8002843187285849,0.0011997600479904018
259,0.12903696143471602,0.8002843187285849,0.0011997600479904018
260,0.061292556681490105,0.8002843187285849,0.0011997600479904018
261,-0.25211416490486255,0.8002843187285849,0.0011997600479904018
262,-0.27196179922723623,0.8002843187285849,0.0011997600479904018
263,-0.17740759641320986,0.8002843187285849,0.0011997600479904018
264,-0.16514179485310196,0.8002843187285849,0.0011997600479904018
265,-0.7685718451556461,0.8002843187285849,0.0011997600479904018
266,0.4914886637019756,0.8002843187285849,0.0011997600479904018
267,0.30482248305022963,0.8002843187285849,0.0011997600479904018
268,-0.5936064737187431,0.8002843187285849,0.0011997600479904018
269,0.38474156156594,0.8002843187285849,0.0011997600479904018
270,0.18252897863964423,0.8002843187285849,0.0011997600479904018
271,0.05325508493110737,0.8002843187285849,0.0011997600479904018
272,-0.36265218342203104,0.8002843187285849,0.0011997600479904018
273,0.2169206094627105,0.8002843187285849,0.0011997600479904018
274,-0.2953998687759714,0.8002843187285849,0.0011997600479904018
275,0.5009841802143324,0.8002843187285849,0.0011997600479904018
276,0.2200371801414303,0.8002843187285849,0.0011997600479904018
277,0.15433403805496826,0.8002843187285849,0.0011997600479904018
278,0.015072537726908215,0.8002843187285849,0.0011997600479904018
279,0.7105781147481226,0.8002843187285849,0.0011997600479904018
280,0.475814682510753,0.8002843187285849,0.0011997600479904018
281,0.8402711963257271,0.8002843187285849,0.0011997600479904018
282,-0.037125464751767874,0.8002843187285849,0.0011997600479904018
283,-0.13127870525625135,0.8002843187285849,0.0011997600479904018
284,-0.009240358679011445,0.8002843187285849,0.0011997600479904018
285,0.2096486112123642,0.8002843187285849,0.0011997600479904018
286,0.618411460231829,0.8002843187285849,0.0011997600479904018
287,-0.16255376540059777,0.8002843187285849,0.0011997600479904018
288,0.0617846467886564,0.8002843187285849,0.0011997600479904018
289,0.38534300503025437,0.8002843187285849,0.0011997600479904018
290,0.021287453524823207,0.8002843187285849,0.0011997600479904018
291,-0.5216155135962673,0.8002843187285849,0.0011997600479904018
292,-0.2066596194503171,0.8002843187285849,0.0011997600479904018
293,0.5022235182620106,0.8002843187285849,0.0011997600479904018
294,0.47003718014143026,0.8002843187285849,0.0011997600479904018
295,-0.2640883575125756,0.8002843187285849,0.0011997600479904018
296,0.14440110811401907,0.8002843187285849,0.0011997600479904018
297,0.4437559233068454,0.8002843187285849,0.0011997600479904018
298,-0.30194284464533055,0.8002843187285849,0.0011997600479904018
299,0.021998250346285626,0.8002843187285849,0.0011997600479904018
300,-0.3358241598017059,0.8002843187285849,0.0011997600479904018
301,-0.06707005905081286,0.8002843187285849,0.0011997600479904018
302,-0.4478748997594226,0.8002843187285849,0.0011997600479904018
303,-0.14325289786396442,0.8002843187285849,0.0011997600479904018
304,-0.5959940220164759,0.8002843187285849,0.0011997600479904018
305,0.1916782095210323,0.8002843187285849,0.0011997600479904018
306,0.24210833272581467,0.8002843187285849,0.0011997600479904018
307,0.1426879055186994,0.8002843187285849,0.0011997600479904018
308,-0.08002843187285849,0.8002843187285849,0.0011997600479904018
309,-0.2895130130495006,0.8002843187285849,0.0011997600479904018
310,-0.25907632864328933,0.8002843187285849,0.0011997600479904018
311,0.3777976233870379,0.8002843187285849,0.0011997600479904018
312,-0.1782641977108697,0.8002843187285849,0.0011997600479904018
313,-0.48977546110665593,0.8002843187285849,0.0011997600479904018
314,0.18562732375883936,0.8002843187285849,0.0011997600479904018
315,-0.08252533352773929,0.8002843187285849,0.0011997600479904018
316,0.4093642924837792,0.8002843187285849,0.0011997600479904018
317,-0.28286068382299334,0.8002843187285849,0.0011997600479904018
318,-0.2485966319165998,0.8002843187285849,0.0011997600479904018
319,-0.7083728220456367,0.8002843187285849,0.0011997600479904018
320,0.2196362178318874,0.8002843187285849,0.0011997600479904018
321,0.055223445359772534,0.8002843187285849,0.0011997600479904018
322,0.1935918932711234,0.8002843187285849,0.0011997600479904018
323,-0.23580228913027626,0.8002843187285849,0.0011997600479904018
324,0.12610264635124296,0.8002843187285849,0.0011997600479904018
325,-0.0049391266311875764,0.8002843187285849,0.0011997600479904018
326,-0.3266567033607931,0.8002843187285849,0.0011997600479904018
327,-0.16226215644820294,0.8002843187285849,0.0011997600479904018
328,-0.4338776700444703,0.8002843187285849,0.0011997600479904018
329,-0.010443245607640154,0.8002843187285849,0.0011997600479904018
330,0.07866151490850767,0.8002843187285849,0.0011997600479904018
331,-0.13135160749435007,0.8002843187285849,0.0011997600479904018
332,0.46599110592695187,0.8002843187285849,0.0011997600479904018
333,0.30659036232412334,0.8002843187285849,0.0011997600479904018
334,0.48226653058248886,0.8002843187285849,0.0011997600479904018
335,-0.685645549318364,0.8002843187285849,0.0011997600479904018
336,-0.04999270977619012,0.8002843187285849,0.0011997600479904018
337,-0.41133265291244436,0.8002843187285849,0.0011997600479904018
338,-0.602026682219144,0.8002843187285849,0.0011997600479904018
339,-0.0675986002770285,0.8002843187285849,0.0011997600479904018
340,0.6483925056499235,0.8002843187285849,0.0011997600479904018
341,0.5888496026828023,0.8002843187285849,0.0011997600479904018
342,-0.16167893854341325,0.8002843187285849,0.0011997600479904018
343,0.00905810308376467,0.8002843187285849,0.0011997600479904018
344,0.2888933440256615,0.8002843187285849,0.0011997600479904018
345,0.15805205219800245,0.8002843187285849,0.0011997600479904018
346,0.21896187212947438,0.8002843187285849,0.0011997600479904018
347,-0.26155500473864546,0.8002843187285849,0.0011997600479904018
348,0.20303273310490627,0.8002843187285849,0.0011997600479904018
349,0.34358824815921846,0.8002843187285849,0.0011997600479904018
350,-0.3074105125027338,0.8002843187285849,0.0011997600479904018
351,0.6518735875191367,0.8002843187285849,0.0011997600479904018
352,-0.5758001020631333,0.8002843187285849,0.0011997600479904018
353,-0.30405700955019316,0.8002843187285849,0.0011997600479904018
354,-0.05535102427644528,0.8002843187285849,0.0011997600479904018
355,-0.4904680323685937,0.8002843187285849,0.0011997600479904018
356,0.2525880294525042,0.8002843187285849,0.0011997600479904018
357,-0.17356200335350294,0.8002843187285849,0.0011997600479904018
358,0.2086644309980316,0.8002843187285849,0.0011997600479904018
359,0.2979514471094262,0.8002843187285849,0.0011997600479904018
360,0.015819785667419987,0.8002843187285849,0.0011997600479904018
361,0.032605525989647874,0.8002843187285849,0.0011997600479904018
362,-0.5451629365021505,0.8002843187285849,0.0011997600479904018
363,-0.375027338339287,0.8002843187285849,0.0011997600479904018
364,-0.3247247940511773,0.8002843187285849,0.0011997600479904018
365,-0.15522709047167746,0.8002843187285849,0.0011997600479904018
366,-0.3940912736020995,0.8002843187285849,0.0011997600479904018
367,-0.17893854341328277,0.8002843187285849,0.0011997600479904018
368,-0.30558795655026605,0.8002843187285849,0.0011997600479904018
369,0.6530217977691913,0.8002843187285849,0.0011997600479904018
370,0.1821280163301013,0.8002843187285849,0.0011997600479904018
371,-0.6016621710286505,0.8002843187285849,0.0011997600479904018
372,0.033261646132536266,0.8002843187285849,0.0011997600479904018
373,0.6832944521396805,0.8002843187285849,0.0011997600479904018
374,0.11739082889844717,0.8002843187285849,0.0011997600479904018
375,-0.4752314646059634,0.8002843187285849,0.0011997600479904018
376,-0.4850185900707151,0.8002843187285849,0.0011997600479904018
377,0.35034993074287374,0.8002843187285849,0.0011997600479904018
378,-0.25430123204782384,0.8002843187285849,0.0011997600479904018
379,-0.18830648100896694,0.8002843187285849,0.0011997600479904018
380,0.2500364511190493,0.8002843187285849,0.0011997600479904018
381,-0.5545673252168841,0.8002843187285849,0.0011997600479904018
382,-0.30784792593132604,0.8002843187285849,0.0011997600479904018
383,-0.3350040096230954,0.8002843187285849,0.0011997600479904018
384,-0.45033535029525396,0.8002843187285849,0.0011997600479904018
385,-0.053510242764452855,0.8002843187285849,0.0011997600479904018
386,-0.39430998031639564,0.8002843187285849,0.0011997600479904018
387,-0.648921046876139,0.8002843187285849,0.0011997600479904018
388,0.19946052343806953,0.8002843187285849,0.0011997600479904018
389,0.00625136691696435,0.8002843187285849,0.0011997600479904018
390,-0.5002004811547713,0.8002843187285849,0.0011997600479904018
391,0.13911569585186265,0.8002843187285849,0.0011997600479904018
392,-0.30699132463366624,0.8002843187285849,0.0011997600479904018
393,0.3924327476853539,0.8002843187285849,0.0011997600479904018
394,-0.3686483925056499,0.8002843187285849,0.0011997600479904018
395,-0.04040606546620981,0.8002843187285849,0.0011997600479904018
396,-0.034482758620689655,0.8002843187285849,0.0011997600479904018
397,0.20899249106947582,0.8002843187285849,0.0011997600479904018
398,-0.15677626303127504,0.8002843187285849,0.0011997600479904018
399,-0.0821061456586717,0.8002843187285849,0.0011997600479904018
400,0.36678938543413275,0.8002843187285849,0.0011997600479904018
401,0.19548735146168983,0.8002843187285849,0.0011997600479904018
402,-0.30083108551432525,0.8002843187285849,0.0011997600479904018
403,-0.02529707662025224,0.8002843187285849,0.0011997600479904018
404,0.59406211270686,0.8002843187285849,0.0011997600479904018
405,0.08360064153969525,0.8002843187285849,0.0011997600479904018
406,-0.1845520157468834,0.8002843187285849,0.0011997600479904018
407,0.08890427936137639,0.8002843187285849,0.0011997600479904018
408,-0.09626740540934604,0.8002843187285849,0.0011997600479904018
409,0.043085222716337385,0.8002843187285849,0.0011997600479904018
410,0.5925858423853612,0.8002843187285849,0.0011997600479904018
411,-0.38785813224465987,0.8002843187285849,0.0011997600479904018
412,-0.45110082379529043,0.8002843187285849,0.0011997600479904018
413,0.13627250856601297,0.8002843187285849,0.0011997600479904018
414,0.2940876284901946,0.8002843187285849,0.0011997600479904018
415,-0.7249398556535684,0.8002843187285849,0.0011997600479904018
416,-0.4394729168185462,0.8002843187285849,0.0011997600479904018
417,0.5366880513231757,0.8002843187285849,0.0011997600479904018
418,0.23704162717795432,0.8002843187285849,0.0011997600479904018
419,0.2719253481081869,0.8002843187285849,0.0011997600479904018
420,-0.6725960486986949,0.8002843187285849,0.0011997600479904018
421,0.5543668440621127,0.8002843187285849,0.0011997600479904018
422,0.48505504118976445,0.8002843187285849,0.0011997600479904018
423,0.3261646132536269,0.8002843187285849,0.0011997600479904018
424,0.25388204417875626,0.8002843187285849,0.0011997600479904018
425,0.2770831814536706,0.8002843187285849,0.0011997600479904018
426,0.32157177225340816,0.8002843187285849,0.0011997600479904018
427,0.1860282860683823,0.8002843187285849,0.0011997600479904018
428,0.04594663556171173,0.8002843187285849,0.0011997600479904018
429,0.11327185244587008,0.8002843187285849,0.0011997600479904018
430,-0.6043413282787781,0.8002843187285849,0.0011997600479904018
431,-0.12378800029160894,0.8002843187285849,0.0011997600479904018
432,-0.22914995990376902,0.8002843187285849,0.0011997600479904018
433,-0.5661770066341035,0.8002843187285849,0.0011997600479904018
434,-0.016676386965079826,0.8002843187285849,0.0011997600479904018
435,-0.18429685791353792,0.8002843187285849,0.0011997600479904018
436,-0.6378945833637092,0.8002843187285849,0.0011997600479904018
437,0.06641393890792446,0.8002843187285849,0.0011997600479904018
438,0.07131661442006268,0.8002843187285849,0.0011997600479904018
439,-0.38173434424436825,0.8002843187285849,0.0011997600479904018
440,-0.519938762119997,0.8002843187285849,0.0011997600479904018
441,0.26687686811985123,0.8002843187285849,0.0011997600479904018
442,0.15734125537654003,0.8002843187285849,0.0011997600479904018
443,-0.03245972151345046,0.8002843187285849,0.0011997600479904018
444,-0.15447984253116567,0.8002843187285849,0.0011997600479904018
445,-0.3174892469198804,0.8002843187285849,0.0011997600479904018
446,-0.4520485528905737,0.8002843187285849,0.0011997600479904018
447,-0.5581759860027702,0.8002843187285849,0.0011997600479904018
448,-0.056225851133629795,0.8002843187285849,0.0011997600479904018
449,-0.0937340526354159,0.8002843187285849,0.0011997600479904018
450,-0.43797842093752276,0.8002843187285849,0.0011997600479904018
451,-0.24748487278559447,0.8002843187285849,0.0011997600479904018
452,0.04780564263322883,0.8002843187285849,0.0011997600479904018
453,0.6791937012466281,0.8002843187285849,0.0011997600479904018
454,-0.5044834876430705,0.8002843187285849,0.0011997600479904018
455,-0.3314135743967339,0.8002843187285849,0.0011997600479904018
456,0.18590070715170953,0.8002843187285849,0.0011997600479904018
