run,tag,regime_id,cycle,force_p99_cold,force_p99_hot,force_p99_hot_minus_cold,force_share_top5_edges_cold,force_share_top5_edges_hot,force_share_top5_edges_hot_minus_cold,giant_fraction_after_top5_edges_cold,giant_fraction_after_top5_edges_hot,giant_fraction_after_top5_edges_hot_minus_cold,force_h1_birth_fraction_cold,force_h1_birth_fraction_hot,force_h1_birth_fraction_hot_minus_cold,force_h1_birth_force_share_cold,force_h1_birth_force_share_hot,force_h1_birth_force_share_hot_minus_cold,bottom_side_percolation_edge_fraction_cold,bottom_side_percolation_edge_fraction_hot,bottom_side_percolation_edge_fraction_hot_minus_cold,alpha_mult,friction,lid_gap_radii,hot_susceptibility_index,cold_memory_index,loss_index,overload_number,loop_activation,top5_activation,giant_activation,frictional_expansion,boundary_attenuation,dimensionless_loop_number,dimensionless_top5_number,loop_number_no_boundary,loop_number_no_friction,loop_number_friction_only,overload_positive,loop_abundance_cold,loop_abundance_hot,loop_force_enrichment_cold,loop_force_enrichment_hot,loop_abundance_delta,loop_enrichment_delta,loop_force_share_delta,log_loop_enrichment_ratio,top5_delta,overload_asinh,loop_abundance_delta_rc,loop_enrichment_delta_rc,log_loop_enrichment_ratio_rc,loop_force_share_delta_rc,top5_delta_rc,overload_asinh_rc,loop_abundance_activation,wall_conduit_activation,giant_force_backbone_activation,top5_tail_activation,loop_conduit_product,loop_giant_product,loop_activation_rc,loop_abundance_activation_rc,wall_conduit_activation_rc,giant_force_backbone_activation_rc,top5_tail_activation_rc,loop_conduit_product_rc,loop_giant_product_rc,route_local_top20_overload,high_loop,high_wall_conduit,quadrant
R3_intermediate,a100_mu030_g002,R3,7,0.0008738431507515,0.0024736678043374,0.0015998246535858,0.1864020197108914,0.2670780778340438,0.0806760581231524,0.001410437235543,0.0369439557677808,0.0355335185322378,0.518541797611565,0.6801101055177878,0.1615683079062227,0.4949766749406332,0.5887435637276373,0.093766888787004,0.0429499266708569,0.0017933853276056,-0.0411565413432512,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,1.765680002666378,0.093766888787004,0.0806760581231524,0.0355335185322378,0.3,0.9803921568627452,0.0275784967020599,0.0237282523891624,0.0281300666361011,0.093766888787004,0.0281300666361011,True,0.518541797611565,0.6801101055177878,0.9545550179764212,0.8656591909914491,0.1615683079062227,-0.088895826984972,0.093766888787004,-0.0977539949155632,0.0806760581231524,1.3336510524275884,0.0812336837709936,-0.0435214652689786,-0.0478962450098365,0.0473905565927348,-0.0364434787185369,0.7131812781946376,0.1615683079062227,-0.0411565413432512,0.0355335185322378,0.0806760581231524,-0.003859120834990368,0.0033318674804232876,0.04739055659273481,0.08123368377099359,-0.027330587534989546,0.009373902446552524,-0.0364434787185369,-0.003356051529283537,0.0015722392370383664,True,True,False,loop only
R3_intermediate,a100_mu030_g002,R3,8,0.0009365680741549,0.0008424305278061,-9.413754634879346e-05,0.1813902522636848,0.3037780678997312,0.1223878156360463,0.002172338884866,0.0106326422115895,0.0084603033267235,0.548219584569733,0.5540208136234627,0.0058012290537297,0.5060853291431631,0.5099665840147988,0.0038812548716357,0.0302299703264094,0.0050141911069063,-0.0252157792195031,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,-0.1038968756454593,0.0038812548716357,0.1223878156360463,0.0084603033267235,0.3,0.9803921568627452,0.001141545550481,0.035996416363543,0.0011643764614907,0.0038812548716357,0.0011643764614907,False,0.548219584569733,0.5540208136234627,0.9231434691271768,0.9204827173900996,0.0058012290537297,-0.0026607517370774,0.0038812548716357,-0.002886435009304,0.1223878156360463,-0.1037108576389037,-0.0745333950814994,0.0427136099789159,0.0469713148964227,-0.0424950773226334,0.0052682787943569,-0.7241806318718544,0.0058012290537297,-0.0252157792195031,0.0084603033267235,0.1223878156360463,-9.786886593778666e-05,3.28365935023613e-05,-0.04249507732263348,-0.0745333950814994,-0.011389825411241443,-0.017699312758961777,0.005268278794356998,0.00040520043976904424,-0.00172679164988256,False,False,False,low loop / closed conduit
R3_intermediate,a100_mu030_g002,R3,9,0.0009057579182122,0.0024612584672953,0.0015555005490831,0.1953713108590958,0.2845933184084394,0.0892220075493435,0.0020913210177762,0.052817791256002,0.0507264702382257,0.5200930626057529,0.6762510602205258,0.1561579976147729,0.4970527791260034,0.5827216699551578,0.0856688908291544,0.0137478849407783,0.0010602205258693,-0.0126876644149089,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,1.7167607759366876,0.0856688908291544,0.0892220075493435,0.0507264702382257,0.3,0.9803921568627452,0.0251967325968101,0.0262417669262774,0.0257006672487463,0.0856688908291544,0.0257006672487463,True,0.5200930626057529,0.6762510602205258,0.9556996908124212,0.8616942792890143,0.1561579976147729,-0.094005411523407,0.0856688908291544,-0.1035431893950838,0.0892220075493435,1.3092874797673013,0.0758233734795437,-0.0486310498074136,-0.0536854394893571,0.0392925586348852,-0.0278975292923458,0.6888177055343505,0.1561579976147729,-0.0126876644149089,0.0507264702382257,0.0892220075493435,-0.0010869381376377777,0.004345680440986907,0.03929255863488521,0.07582337347954378,0.0011382893933527573,0.02456685415254042,-0.027897529292345805,-0.0005838688319309467,0.0025860521976019857,True,True,True,loop + conduit
R3_intermediate,a100_mu030_g002,R3,10,0.0009656121555816,0.000847361393639,-0.0001182507619426,0.1838353819298938,0.3159759377403947,0.1321405558105008,0.0018274853801169,0.0129961362838075,0.0111686509036905,0.5453669813138123,0.5477544059124503,0.0023874245986379,0.5065948241406742,0.5082599142815035,0.0016650901408292,0.0032748988634174,0.0010422588592003,-0.0022326400042171,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,-0.1305099313191159,0.0016650901408292,0.1321405558105008,0.0111686509036905,0.3,0.9803921568627452,0.0004897323943615,0.0388648693560296,0.0004995270422487,0.0016650901408292,0.0004995270422487,False,0.5453669813138123,0.5477544059124503,0.9289062988746876,0.9278974460001708,0.0023874245986379,-0.0010088528745165,0.0016650901408292,-0.0010866554708046,0.1321405558105008,-0.1301422500905587,-0.0779471995365912,0.0443655088414768,0.048771094434922,-0.0447112420534399,0.0150210189688115,-0.7506120243235095,0.0023874245986379,-0.0022326400042171,0.0111686509036905,0.1321405558105008,-3.7175468590427568e-06,1.8596810506098187e-05,-0.04471124205343999,-0.07794719953659121,0.011593313804044558,-0.014990965181994779,0.0150210189688115,0.0004993517588477882,-0.001741031432878823,False,False,True,conduit only
R3_intermediate,a100_mu030_g002,R3,11,0.0009706236647194,0.0024855089472016,0.0015148852824822,0.190848471501823,0.2896682311540216,0.0988197596521985,0.0021684134441633,0.0515607228611146,0.0493923094169512,0.522877207916578,0.6759519550217225,0.1530747471051444,0.4986676515427873,0.5843340666172737,0.0856664150744864,0.0002128112364332,0.0014907573047107,0.0012779460682775,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,1.671934885874651,0.0856664150744864,0.0988197596521985,0.0493923094169512,0.3,0.9803921568627452,0.0251960044336724,0.029064635191823,0.0256999245223459,0.0856664150744864,0.0256999245223459,True,0.522877207916578,0.6759519550217225,0.9536993466013666,0.8644609461903183,0.1530747471051444,-0.0892384004110482,0.0856664150744864,-0.0982423423876931,0.0988197596521985,1.2865029932984673,0.0727401229699153,-0.0438640386950548,-0.0483845924819663,0.0392900828802172,-0.0182997771894908,0.6660332190655165,0.1530747471051444,0.0012779460682775,0.0493923094169512,0.0988197596521985,0.00010947705832786826,0.004231262080000004,0.039290082880217216,0.07274012296991529,0.015103899876539158,0.02323269333126592,-0.0182997771894908,0.0006125463640346991,0.002471633836615083,True,True,True,loop + conduit
R3_intermediate,a100_mu030_g002,R3,12,0.0010154533030157,0.0010098944870098,-5.558816005920512e-06,0.1889814412258508,0.3238335229812133,0.1348520817553624,0.0025993316004456,0.0103939647946353,0.0077946331941897,0.5360224764198274,0.5632758620689655,0.0272533856491381,0.5033414412432409,0.5185170387054333,0.0151755974621924,0.0064218342364037,0.0166379310344827,0.0102160967980789,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,-0.0061351037678762,0.0151755974621924,0.1348520817553624,0.0077946331941897,0.3,0.9803921568627452,0.0044634110182918,0.0396623769868712,0.0045526792386577,0.0151755974621924,0.0045526792386577,False,0.5360224764198274,0.5632758620689655,0.9390304761194568,0.9205383607258992,0.0272533856491381,-0.0184921153935575,0.0151755974621924,-0.0198892610156456,0.1348520817553624,-0.0061350652814901,-0.053081238486091,0.0268822463224358,0.029968488890081,-0.0312007347320767,0.0177325449136731,-0.6266048395144409,0.0272533856491381,0.0102160967980789,0.0077946331941897,0.1348520817553624,0.00015503537264243807,0.00011828821572046585,-0.031200734732076782,-0.05308123848609102,0.024042050606340556,-0.018364982891495577,0.0177325449136731,0.000658104678349269,-0.0016413400276644554,False,False,True,conduit only
R3_intermediate,a100_mu030_g002,R3,13,0.0009364612481346,0.0026714989022984,0.0017350376541638,0.1898949995648928,0.2964354976849999,0.106540498120107,0.0025307302964569,0.0535960838458641,0.0510653535494072,0.5186308492201039,0.6815194477741495,0.1628885985540455,0.4960320366078062,0.5877332505456584,0.0917012139378521,0.0032495667244367,0.0005373455131649,-0.0027122212112717,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,1.9149106640929163,0.0917012139378521,0.106540498120107,0.0510653535494072,0.3,0.9803921568627452,0.0269709452758388,0.0313354406235608,0.0275103641813556,0.0917012139378521,0.0275103641813556,True,0.5186308492201039,0.6815194477741495,0.9564260154476332,0.8623866163543858,0.1628885985540455,-0.0940393990932472,0.0917012139378521,-0.1034997556794767,0.106540498120107,1.4049216901899588,0.0825539744188164,-0.0486650373772538,-0.0536420057737499,0.0453248817435829,-0.0105790387215822,0.784451915957008,0.1628885985540455,-0.0027122212112717,0.0510653535494072,0.106540498120107,-0.00024871397754160654,0.004682754910646245,0.04532488174358292,0.08255397441881639,0.011113732596989957,0.024905737463721923,-0.010579038721582293,0.0002543553281652244,0.0029231266672613237,True,True,True,loop + conduit
R3_intermediate,a100_mu030_g002,R3,14,0.0008813846079212,0.000892690557439,1.1305949517751185e-05,0.1821156709627921,0.2991465868354481,0.1170309158726559,0.0019554165037152,0.0155306298533218,0.0135752133496065,0.533361665958351,0.5615696887686062,0.0282080228102552,0.5003339335528488,0.5210152619019616,0.0206813283491127,0.0002124946876328,0.0033378439332431,0.0031253492456103,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,0.0124780480972743,0.0206813283491127,0.1170309158726559,0.0135752133496065,0.3,0.9803921568627452,0.0060827436320919,0.0344208576096046,0.0062043985047338,0.0206813283491127,0.0062043985047338,True,0.533361665958351,0.5615696887686062,0.9380762913544648,0.927783803724216,0.0282080228102552,-0.010292487630249,0.0206813283491127,-0.0110325442457044,0.1170309158726559,0.0124777243111091,-0.0521266013249739,0.0350818740857443,0.0388252056600222,-0.0256950038451564,-8.862096903339278e-05,-0.6079920499218417,0.0282080228102552,0.0031253492456103,0.0135752133496065,0.1170309158726559,6.463637395411828e-05,0.00028075344469247004,-0.025695003845156484,-0.05212660132497392,0.016951303053871956,-0.01258440273607878,-8.862096903339278e-05,0.0005677056796609492,-0.0014788747986924512,False,False,True,conduit only
R3_intermediate,a100_mu030_g002,R3,15,0.0009826838199225,0.0024958058385901,0.0015131220186675,0.1867100277387066,0.2902802078207243,0.1035701800820176,0.0020449897750511,0.0243686868686868,0.0223236970936357,0.5261800872669575,0.677719506005752,0.1515394187387945,0.5001207065062824,0.5838617929148612,0.0837410864085788,0.002776675922253,4.229402808323465e-05,-0.0027343818941698,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,1.6699888228170137,0.0837410864085788,0.1035701800820176,0.0223236970936357,0.3,0.9803921568627452,0.0246297312966408,0.0304618176711816,0.0251223259225736,0.0837410864085788,0.0251223259225736,True,0.5261800872669575,0.677719506005752,0.9504744071634662,0.8615095002295916,0.1515394187387945,-0.0889649069338746,0.0837410864085788,-0.0982751524577627,0.1035701800820176,1.2855036464079883,0.0712047946035653,-0.0435905452178811,-0.0484174025520359,0.0373647542143096,-0.0135493567596716,0.6650338721750375,0.1515394187387945,-0.0027343818941698,0.0223236970936357,0.1035701800820176,-0.0002289801104737266,0.0018694106472770867,0.03736475421430962,0.0712047946035654,0.011091571914091857,-0.0038359189920495786,-0.013549356759671699,0.00027408919523310435,0.00010978240389216548,False,True,True,loop + conduit
R3_intermediate,a100_mu030_g002,R3,16,0.0009051072345698,0.000918175930995,1.3068696425225085e-05,0.1788297866020162,0.3081020014308221,0.1292722148288058,0.001840942562592,0.0171636615811373,0.0153227190185452,0.5408341416100872,0.5640682203768194,0.0232340787667321,0.5041079424378849,0.5242242043292515,0.0201162618913666,0.026576139670223,0.0003571747477453,-0.0262189649224777,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,0.0144235406594201,0.0201162618913666,0.1292722148288058,0.0153227190185452,0.3,0.9803921568627452,0.0059165476151078,0.0380212396555311,0.0060348785674099,0.0201162618913666,0.0060348785674099,True,0.5408341416100872,0.5640682203768194,0.9320934158060606,0.929363125579118,0.0232340787667321,-0.0027302902269427,0.0201162618913666,-0.0029335008625595,0.1292722148288058,0.0144230405975454,-0.057100545368497,0.0426440714890506,0.0469242490431672,-0.0262600703029025,0.0121526779871165,-0.6060467336354054,0.0232340787667321,-0.0262189649224777,0.0153227190185452,0.1292722148288058,-0.0005274275649011157,0.00030823582866487903,-0.026260070302902585,-0.05710054536849701,-0.012393011114216042,-0.010836897067140078,0.0121526779871165,-2.4358259194284782e-05,-0.0014513924147200423,False,False,False,low loop / closed conduit
R3_intermediate,a100_mu030_g002,R3,17,0.0009775802927133,0.0023833169639234,0.00140573667121,0.2015640974793281,0.2936194976083212,0.092055400128993,0.0014550745725718,0.0336575377527514,0.0322024631801796,0.5153553015019054,0.6741836159417147,0.1588283144398092,0.4955890183367889,0.581641347725225,0.0860523293884361,0.0062766195920197,0.000130101045145,-0.0061465185468746,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,1.551470733875137,0.0860523293884361,0.092055400128993,0.0322024631801796,0.3,0.9803921568627452,0.0253095086436576,0.0270751176849979,0.0258156988165308,0.0860523293884361,0.0258156988165308,True,0.5153553015019054,0.6741836159417147,0.9616453287518116,0.8627343263344889,0.1588283144398092,-0.0989110024173228,0.0860523293884361,-0.1085389068418312,0.092055400128993,1.2229790656060466,0.0784936903045801,-0.0535366407013294,-0.0586811569361045,0.0396759971941669,-0.0250641367126962,0.6025092913730958,0.1588283144398092,-0.0061465185468746,0.0322024631801796,0.092055400128993,-0.0005289222385877848,0.0027710969686998003,0.039675997194166916,0.07849369030458007,0.007679435261387057,0.006042847094494323,-0.02506413671269629,-2.5852932880953837e-05,0.001011468725314879,False,True,True,loop + conduit
R3_intermediate,a100_mu030_g002,R3,18,0.0008745840546004,0.0009113005580502,3.671650344981949e-05,0.178303745741828,0.3186844520334079,0.1403807062915799,0.0015088645794039,0.014487870619946,0.012979006040542,0.5354090354090354,0.5647457038708558,0.0293366684618203,0.5010244668124819,0.5231569992402031,0.0221325324277211,0.0221815221815221,0.0016490192674882,-0.0205325029140339,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,0.0405229384132006,0.0221325324277211,0.1403807062915799,0.012979006040542,0.3,0.9803921568627452,0.0065095683610944,0.0412884430269352,0.0066397597283163,0.0221325324277211,0.0066397597283163,True,0.5354090354090354,0.5647457038708558,0.9357788787216024,0.926358528545508,0.0293366684618203,-0.0094203501760945,0.0221325324277211,-0.0101178683201567,0.1403807062915799,0.0405118560899958,-0.0509979556734087,0.0359540115398988,0.0397398815855699,-0.024243799766548,0.0232611694498905,-0.579957918142955,0.0293366684618203,-0.0205325029140339,0.012979006040542,0.1403807062915799,-0.00045443628656713326,0.0002872582720718839,-0.024243799766548082,-0.05099795567340881,-0.006706549105772241,-0.013180610045143279,0.023261169449890595,4.863301913969766e-05,-0.0014723699713130372,False,False,False,low loop / closed conduit
R3_intermediate,a100_mu030_g002,R3,19,0.0008646526149047,0.0024515388269601,0.0015868862120554,0.1918062499257402,0.2881504456425784,0.0963441957168382,0.0018063583815028,0.0459610027855153,0.0441546444040124,0.5188576411597995,0.6775641568561023,0.1587065156963027,0.4965164729740493,0.5861727634614151,0.0896562904873657,0.0041421408327883,0.0004658253578385,-0.0036763154749497,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,1.7514002205510748,0.0896562904873657,0.0963441957168382,0.0441546444040124,0.3,0.9803921568627452,0.0263694972021663,0.0283365281520112,0.0268968871462097,0.0896562904873657,0.0268968871462097,True,0.5188576411597995,0.6775641568561023,0.956941622492422,0.8651177272736161,0.1587065156963027,-0.0918238952188057,0.0896562904873657,-0.1008767904966148,0.0963441957168382,1.3265922613963297,0.0783718915610736,-0.0464495335028123,-0.0510190405908881,0.0432799582930965,-0.0207753411248511,0.7061224871633789,0.1587065156963027,-0.0036763154749497,0.0441546444040124,0.0963441957168382,-0.0003296048081452881,0.0039587416250524725,0.04327995829309652,0.07837189156107359,0.010149638333311957,0.01799502831832712,-0.020775341124851104,0.00017346449756154282,0.0021991133816675512,True,True,True,loop + conduit
R3_intermediate,a100_mu030_g002,R3,20,0.0008985471495855,0.0009595255186364,6.097836905093559e-05,0.1781886873824669,0.3154570521789915,0.1372683647965246,0.0014809329877823,0.0204710144927536,0.0189900815049713,0.5343663090981327,0.5553093081518597,0.020942999053727,0.5007860767016381,0.5207414668506034,0.0199553901489653,0.0065554231227651,0.0047215263056465,-0.0018338968171186,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,0.0673000547823305,0.0199553901489653,0.1372683647965246,0.0189900815049713,0.3,0.9803921568627452,0.0058692323967544,0.040373048469566,0.0059866170446895,0.0199553901489653,0.0059866170446895,True,0.5343663090981327,0.5553093081518597,0.9371587769948128,0.937750293766365,0.020942999053727,0.0005915167715522,0.0199553901489653,0.0006309818437621,0.1372683647965246,0.0672493543909927,-0.059391625081502,0.0459658784875456,0.0504887317494888,-0.0264209420453038,0.0201488279548353,-0.5532204198419581,0.020942999053727,-0.0018338968171186,0.0189900815049713,0.1372683647965246,-3.659612647854733e-05,0.0003789544853923524,-0.026420942045303885,-0.059391625081502114,0.011992056991143057,-0.007169534580713979,0.020148827954835302,0.0004664731792282836,-0.001380673757992569,False,False,True,conduit only
R3_intermediate,a100_mu030_g002,R3,21,0.0009742980291459,0.0020749509230225,0.0011006528938766,0.1907231614571935,0.291006380676328,0.1002832192191345,0.0016789791806581,0.0338006026464037,0.0321216234657456,0.52776176753122,0.66879760609358,0.14103583856236,0.4991400463390457,0.574377422495473,0.0752373761564272,0.0146013448607108,0.0002266956837141,-0.0143746491769966,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,1.2147586301029367,0.0752373761564272,0.1002832192191345,0.0321216234657456,0.3,0.9803921568627452,0.0221286400460079,0.029495064476216,0.0225712128469281,0.0752373761564272,0.0225712128469281,True,0.52776176753122,0.66879760609358,0.9457677252256036,0.8588209904792998,0.14103583856236,-0.0869467347463037,0.0752373761564272,-0.0964364979707992,0.1002832192191345,1.0253871979763285,0.0607012144271308,-0.0415723730303103,-0.0465787480650724,0.028861043962158,-0.0168363176225548,0.4049174237433777,0.14103583856236,-0.0143746491769966,0.0321216234657456,0.1002832192191345,-0.0010815108872463698,0.0024167466674474202,0.028861043962158016,0.060701214427130876,-0.000548695368734942,0.005962007380060318,-0.016836317622554803,-0.0005784415815395389,0.000657118424062499,False,True,False,loop only
R3_intermediate,a100_mu030_g002,R3,22,0.0008886784281825,0.0011194020791287,0.0002307236509462,0.1801996167352878,0.342102947882457,0.1619033311471692,0.0018608113137327,0.0228082679971489,0.0209474566834161,0.5389043271139341,0.5599179334141565,0.0210136063002224,0.5032944886298172,0.5268658004032568,0.0235713117734396,0.0903136165144898,0.0019584071621747,-0.0883552093523151,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,0.254642992095905,0.0235713117734396,0.1619033311471692,0.0209474566834161,0.3,0.9803921568627452,0.006932738756894,0.0476186268079909,0.0070713935320318,0.0235713117734396,0.0070713935320318,True,0.5389043271139341,0.5599179334141565,0.9339217803745926,0.9409696831652437,0.0210136063002224,0.0070479027906509,0.0235713117734396,0.0075182335890401,0.1619033311471692,0.251968352559012,-0.0593210178350067,0.0524222645066443,0.0573759834947669,-0.0228050204208295,0.0447837943054799,-0.3685014216739388,0.0210136063002224,-0.0883552093523151,0.0209474566834161,0.1619033311471692,-0.0020826481864509457,0.000493759032345422,-0.022805020420829582,-0.05932101783500671,-0.07452925554405344,-0.005212159402269177,0.04478379430547991,-0.0015795788807441147,-0.0012658692110394992,False,False,False,low loop / closed conduit
R3_intermediate,a100_mu030_g002,R3,23,0.000921395280003,0.0019784281923196,0.0010570329123165,0.1864768707752398,0.2698148172665444,0.0833379464913045,0.001346348030966,0.0413572343149807,0.0400108862840147,0.5297350343473994,0.6718470336578338,0.1421119993104344,0.4999177419100105,0.5795097251258494,0.0795919832158388,0.0054955839057899,8.730955603090758e-05,-0.005408274349759,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,1.1666165234134838,0.0795919832158388,0.0833379464913045,0.0400108862840147,0.3,0.9803921568627452,0.0234094068281878,0.0245111607327366,0.0238775949647516,0.0795919832158388,0.0238775949647516,True,0.5297350343473994,0.6718470336578338,0.9437128177219352,0.8625620060726338,0.1421119993104344,-0.0811508116493014,0.0795919832158388,-0.0899148639265826,0.0833379464913045,0.9944248606168876,0.0617773751752052,-0.035776449933308,-0.0400571140208558,0.0332156510215696,-0.0337815903503848,0.3739550863839368,0.1421119993104344,-0.005408274349759,0.0400108862840147,0.0833379464913045,-0.0004304552812726698,0.003184545789568133,0.03321565102156961,0.061777375175205276,0.008417679458502657,0.013851270198329425,-0.033781590350384805,7.261402443416111e-05,0.0014249175461832119,False,True,True,loop + conduit
R3_intermediate,a100_mu030_g002,R3,24,0.0008996903684738,0.0012700401206871,0.0003703497522132,0.175887449270238,0.3544346416956798,0.1785471924254418,0.0017825311942959,0.0261472785485592,0.0243647473542633,0.5481263776634827,0.5582810420231983,0.0101546643597155,0.5065388990273361,0.525383364476751,0.0188444654494149,0.002939015429831,9.507510933637572e-05,-0.0028439403204946,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,0.4087442645727581,0.0188444654494149,0.1785471924254418,0.0243647473542633,0.3,0.9803921568627452,0.0055424898380632,0.0525138801251299,0.0056533396348244,0.0188444654494149,0.0056533396348244,True,0.5481263776634827,0.5582810420231983,0.924127937769711,0.9410732676373412,0.0101546643597155,0.0169453298676302,0.0188444654494149,0.0181704751714284,0.1785471924254418,0.3981418735550328,-0.0701799597755135,0.0623196915836236,0.0680282250771551,-0.0275318667448542,0.0614276555837524,-0.22232790067791802,0.0101546643597155,-0.0028439403204946,0.0243647473542633,0.1785471924254418,-5.359253510975843e-05,0.0004591406397011378,-0.027531866744854284,-0.07017995977551361,0.010982013487767058,-0.00179486873142198,0.06142765558375249,0.0004494767705970725,-0.0013004876036837834,False,False,True,conduit only
R3_intermediate,a100_mu030_g002,R3,25,0.0008953800762293,0.0022880847486373,0.001392704672408,0.1850242268043311,0.2778597100485234,0.0928354832441923,0.0016835016835016,0.0235664776307498,0.0218829759472481,0.5248780487804878,0.6768398359893477,0.1519617872088599,0.4988182300144329,0.5843053702167247,0.0854871402022917,0.025170731707317,0.0004649786532527,-0.0247057530540643,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,1.5370876953165744,0.0854871402022917,0.0928354832441923,0.0218829759472481,0.3,0.9803921568627452,0.0251432765300857,0.0273045538953506,0.0256461420606875,0.0854871402022917,0.0256461420606875,True,0.5248780487804878,0.6768398359893477,0.9503507170349323,0.8632845455419096,0.1519617872088599,-0.0870661714930228,0.0854871402022917,-0.0960867388188504,0.0928354832441923,1.2151612489737842,0.0716271630736307,-0.0416918097770294,-0.0462289889131237,0.0391108080080225,-0.0242840535974969,0.5946914747408334,0.1519617872088599,-0.0247057530540643,0.0218829759472481,0.0928354832441923,-0.002112024175135991,0.0018707130328457751,0.03911080800802252,0.07162716307363078,-0.010879799245802641,-0.00427664013843718,-0.024284053597496996,-0.0016089548694291599,0.0001110847894608539,False,True,False,loop only
R3_intermediate,a100_mu030_g002,R3,26,0.0008624487554717,0.0011353118828967,0.000272863127425,0.1780508804591693,0.3312620909419361,0.1532112104827667,0.0014114326040931,0.0204802259887005,0.0190687933846074,0.5433186490455213,0.5585627624825011,0.0152441134369798,0.5037108632799526,0.5241678426001453,0.0204569793201926,0.0025697503671071,0.0016798880074661,-0.000889862359641,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,0.3011511083289425,0.0204569793201926,0.1532112104827667,0.0190687933846074,0.3,0.9803921568627452,0.006016758623586,0.0450621207302254,0.0061370937960577,0.0204569793201926,0.0061370937960577,True,0.5433186490455213,0.5585627624825011,0.9271002645774264,0.9384224617310872,0.0152441134369798,0.0113221971536607,0.0204569793201926,0.0121385132592201,0.1532112104827667,0.2967754345539465,-0.0650905106982493,0.0566965588696541,0.0619962631649469,-0.0259193528740765,0.0360916736410774,-0.3236943396790043,0.0152441134369798,-0.000889862359641,0.0190687933846074,0.1532112104827667,-1.820389588899373e-05,0.00039008991192993905,-0.02591935287407658,-0.06509051069824931,0.012936091448620658,-0.00709082270107788,0.036091673641077404,0.0004848654098178372,-0.0013695383314549822,False,False,True,conduit only
R3_intermediate,a100_mu030_g002,R3,27,0.0009028969673141,0.0020807460947703,0.0011778491274561,0.1937291892849748,0.2723694087628028,0.078640219477828,0.0016436554898093,0.040324658593146,0.0386810031033367,0.5220272904483431,0.6724600695208343,0.1504327790724912,0.4967391699274159,0.5812235801809847,0.0844844102535687,0.0056530214424951,0.001188014256171,-0.004465007186324,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,1.2999578709115958,0.0844844102535687,0.078640219477828,0.0386810031033367,0.3,0.9803921568627452,0.0248483559569319,0.0231294763170082,0.0253453230760706,0.0844844102535687,0.0253453230760706,True,0.5220272904483431,0.6724600695208343,0.9515578572545346,0.8643243019546712,0.1504327790724912,-0.0872335552998633,0.0844844102535687,-0.096152443388086,0.078640219477828,1.0784253721348631,0.070098154937262,-0.0418591935838699,-0.0462946934823592,0.0381080780592995,-0.0384793173638613,0.4579555979019123,0.1504327790724912,-0.004465007186324,0.0386810031033367,0.078640219477828,-0.00037722349891452925,0.003267941735201862,0.03810807805929952,0.07009815493726208,0.009360946621937658,0.01252138701765142,-0.0384793173638613,0.00012584580679230167,0.0015083134918169407,False,True,True,loop + conduit
