run,tag,regime_id,cycle,first_cycle_edge_fraction_cold,first_cycle_edge_fraction_hot,first_cycle_edge_fraction_delta,first_cycle_force_fraction_cold,first_cycle_force_fraction_hot,first_cycle_force_fraction_delta,beta1_birth_density_5pct_cold,beta1_birth_density_5pct_hot,beta1_birth_density_5pct_delta,beta1_birth_density_10pct_cold,beta1_birth_density_10pct_hot,beta1_birth_density_10pct_delta,loop_force_share_5pct_cold,loop_force_share_5pct_hot,loop_force_share_5pct_delta,loop_force_share_10pct_cold,loop_force_share_10pct_hot,loop_force_share_10pct_delta,beta1_birth_area_cold,beta1_birth_area_hot,beta1_birth_area_delta,loop_force_persistence_area_cold,loop_force_persistence_area_hot,loop_force_persistence_area_delta,giant_component_area_cold,giant_component_area_hot,giant_component_area_delta,total_beta1_birth_density_cold,total_beta1_birth_density_hot,total_beta1_birth_density_delta,total_loop_force_share_cold,total_loop_force_share_hot,total_loop_force_share_delta,top5_force_share_cold,top5_force_share_hot,top5_force_share_delta,force_p99_hot_minus_cold,overload_asinh,loop_force_share_delta,loop_conduit_force_share_delta
R6_high_expansion_high_friction,a150_mu060_g020,R6,16,0.0004946821667078,9.602458229306702e-05,-0.000398657584414733,0.0033500757256493,0.0014132521804912,-0.0019368235451581,0.4876847290640394,0.5095969289827256,0.021912199918686148,0.491358024691358,0.5170427268362938,0.025684702144935845,0.0889297744188553,0.1163803350598902,0.027450560641034905,0.1526633633514547,0.1836402945087649,0.030976931157310206,0.4975617002027568,0.564705033689038,0.06714333348628121,0.3666986208597561,0.4088090885935021,0.04211046773374605,0.106539041870992,0.4619521756174049,0.3554131337464129,0.5213950037101163,0.646773574034953,0.12537857032483668,0.5031031771928943,0.5673895965549486,0.06428641936205426,0.1826047803886773,0.229331544007141,0.0467267636184637,0.0025059970201894,1.4838375769675565,0.064286419362054,0.1925158340906932
R6_high_expansion_high_friction,a150_mu060_g020,R6,17,0.0010799136069114,0.0001554243083618,-0.0009244892985496001,0.0099708546703111,0.0033637316478241,-0.006607123022487,0.4731182795698925,0.5186335403726708,0.045515260802778346,0.478494623655914,0.5369075369075369,0.0584129132516229,0.0959457060986122,0.184030689306519,0.08808498320790681,0.1585924956845942,0.2711189465327129,0.11252645084811871,0.4839498942228177,0.5424212299126892,0.05847133568987145,0.3619389120625793,0.4379640664311492,0.07602515436856994,0.0064103362391033,0.2795233540570699,0.2731130178179666,0.4946004319654428,0.5707180603046317,0.07611762833918889,0.4899859371247945,0.5393403465192169,0.04935440939442243,0.2020314130677865,0.3580867250091518,0.1560553119413653,0.0029499374495046,1.6330451460597737,0.0493544093944209,0.2228330284585913
R6_high_expansion_high_friction,a150_mu060_g020,R6,18,0.0005263157894736,9.919158855329068e-05,-0.0004271242009203093,0.00396974479737,0.0010385859004817,-0.0029311588968883,0.4894736842105263,0.5024777006937562,0.013004016483229908,0.4947368421052631,0.5131383242439266,0.018401482138663494,0.091533831889628,0.1154385231462458,0.023904691256617788,0.1561386405551495,0.1847902029233978,0.028651562368248285,0.4904210526315789,0.5634689910670139,0.07304793843543494,0.363224555952079,0.4089248899240029,0.04570033397192391,0.0706733358984224,0.4586332296877112,0.3879598937892888,0.5110526315789473,0.6478202648415414,0.1367676332625941,0.4963288021218308,0.5652961895530728,0.06896738743124203,0.1872527990764901,0.2301491742711868,0.04289637519469672,0.0024439410999109,1.4612689581725882,0.0689673874312404,0.2332893471840343
R6_high_expansion_high_friction,a150_mu060_g020,R6,19,0.001101321585903,0.0001784598911394,-0.0009228616947636001,0.0063384233389585,0.0031408237755507,-0.0031975995634078,0.4945054945054945,0.5169340463458111,0.022428551840316557,0.489010989010989,0.5307760927743087,0.04176510376331971,0.0987385598415001,0.1797200993052642,0.0809815394637641,0.1635675125727109,0.2625825629343275,0.09901505036161662,0.4842155936754722,0.5324216225618943,0.048206028886422114,0.3624503258475993,0.4307403262614783,0.068290000413879,0.0060244059087989,0.2387284631288766,0.2327040572200777,0.4961453744493392,0.5575086999196931,0.06136332547035389,0.489195205221926,0.5311970135725095,0.04200180835058348,0.2008125668053943,0.3518401157231274,0.1510275489177331,0.0021778622275332,1.358990014190368,0.0420018083505824,0.1944800873905245
R6_high_expansion_high_friction,a150_mu060_g020,R6,20,0.0009970089730807,9.823182711198428e-05,-0.0008987771459687156,0.0059231105220313,0.0011549916501403,-0.0047681188718909995,0.4875621890547263,0.5009823182711198,0.013420129216393517,0.4900497512437811,0.5108055009823183,0.020755749738537166,0.0892204099622816,0.1090085915527157,0.019788181590434092,0.1518102006236461,0.1762110702756086,0.024400869651962476,0.4927191219692037,0.5642990147925575,0.07157989282335381,0.3597359489236513,0.4056226286276213,0.04588667970396998,0.053113985751781,0.4458117536562458,0.3926977679044648,0.5129611166500498,0.6483300589390962,0.1353689422890464,0.4976826937634754,0.5681412619786992,0.07045856821522378,0.1828884103685074,0.2179173318125331,0.035028921444025696,0.0020863568215379,1.3215725134473837,0.0704585682152261,0.2313953100128258
R6_high_expansion_high_friction,a150_mu060_g020,R6,21,0.0009794319294809,0.0001912228702552,-0.0007882090592257001,0.0065124191871852,0.007008452148199,0.0004960329610138002,0.4854368932038835,0.5009560229445507,0.015519129740667159,0.4975609756097561,0.5076481835564054,0.010087207946649301,0.092349182870367,0.1514052412347141,0.0590560583643471,0.1576516426626549,0.2245037653652806,0.0668521227026257,0.4876556646994602,0.5215785171586573,0.03392285245919713,0.3604609595503081,0.4109200995374313,0.0504591399871232,0.0053722453841572,0.2265898738612473,0.2212176284770901,0.4965719882468168,0.5462281288842146,0.04965614063739776,0.4910615667723201,0.5213675630709768,0.030305996298656657,0.1906660005134848,0.3039809168623696,0.1133149163488848,0.0011597241436373,0.8585065206900453,0.0303059962986557,0.1592894542647949
R6_high_expansion_high_friction,a150_mu060_g020,R6,22,0.0004815795810257,0.0001025851456709,-0.00037899443535479996,0.0025312525943726,0.0010607712808063,-0.0014704813135663001,0.4855769230769231,0.4943589743589743,0.008782051282051229,0.4879807692307692,0.5107692307692308,0.022788461538461535,0.0844640764857306,0.1069798194724956,0.02251574298676501,0.1471407211148318,0.1761959069431491,0.029055185828317287,0.4910060461724845,0.5601692201159585,0.06916317394347399,0.3590296375948651,0.4048074683367615,0.0457778307418964,0.0707524184879971,0.43920335286902,0.36845093438102294,0.5095111967252588,0.6412084530160033,0.13169725629074447,0.4972174080977942,0.563898897541831,0.06668148944403679,0.1742785853310377,0.2162509088105383,0.041972323479500584,0.0019517918105784,1.264248042547464,0.0666814894440364,0.2202240107385573
R6_high_expansion_high_friction,a150_mu060_g020,R6,23,0.0009891196834817,0.0001847233767433,-0.0008043963067384,0.0097189679569567,0.0050056212644795,-0.0047133466924772,0.4901960784313725,0.5202952029520295,0.030099124520656995,0.4876847290640394,0.5364727608494921,0.04878803178545271,0.0960365872343769,0.1792728766766941,0.08323628944231719,0.1601700054027679,0.257436404764324,0.0972663993615561,0.4855429454533139,0.5335685527718004,0.048025607318486485,0.3645036993371908,0.4273652132224091,0.06286151388521832,0.0088543570993296,0.2602734029375332,0.2514190458382036,0.4975272007912957,0.5586034912718204,0.06107629048052471,0.4904666468165071,0.5331340798740144,0.04266743305750731,0.1965337613514894,0.3499029024856073,0.1533691411341179,0.001871053683735,1.2284562270345705,0.042667433057504,0.2116566942457391
R6_high_expansion_high_friction,a150_mu060_g020,R6,24,0.0005494505494505,0.0001029336078229,-0.0004465169416276,0.0031643343799605,0.0019427433616987,-0.0012215910182618,0.478021978021978,0.5061728395061729,0.028150861484194878,0.4862637362637362,0.514668039114771,0.02840430285103479,0.0872295536883161,0.1229510153640619,0.0357214616757458,0.1521644516646558,0.1916236064411506,0.03945915477649478,0.4908355142173636,0.5666532637242037,0.07581774950684006,0.3635931970282223,0.4142150577376088,0.05062186070938651,0.0550157790927021,0.4437934602649006,0.38877768117219846,0.5052197802197802,0.644004117344313,0.13878433712453275,0.495308090484856,0.5662155626172157,0.0709074721323597,0.1821040820091484,0.2436484307634945,0.061544348754346084,0.0027635614952974,1.5728678586355944,0.0709074721323629,0.2360441830133993
R6_high_expansion_high_friction,a150_mu060_g020,R6,25,0.0010542962572482,0.0002073828287017,-0.0008469134285465001,0.0100301803444384,0.0042173447957246,-0.005812835548713799,0.4736842105263157,0.4968944099378882,0.023210199411572485,0.4947368421052631,0.5139896373056995,0.01925279520043638,0.0983821603015473,0.1405283336307991,0.042146173329251815,0.1655267263073739,0.2225773225693528,0.05705059626197892,0.4856898896234942,0.523564321098361,0.037874431474866854,0.3662268903986336,0.4125616044363742,0.04633471403774059,0.0047982345523329,0.2200252998500749,0.215227065297742,0.4971006852925672,0.5458316051430941,0.048730919850526966,0.4901147732390293,0.5240943730922585,0.03397959985322918,0.2064840417566197,0.2834756794905252,0.07699163773390552,0.000796133952061,0.623310605777334,0.033979599853229,0.185494600120953
R6_high_expansion_high_friction,a150_mu060_g020,R6,26,0.0004015257980325,0.0001076889941847,-0.0002938368038478,0.002565587850151,0.0020380272806849,-0.0005275605694661,0.492,0.5145317545748116,0.022531754574811602,0.4929859719438877,0.5301399354144241,0.037153963470536344,0.0873327188124489,0.1275198261930335,0.040187107380584605,0.1490653268119736,0.2016685200941969,0.05260319328222329,0.5007439256597234,0.5623642664849134,0.06162034082519008,0.3638557750819268,0.4146810336129138,0.050825258530987016,0.1287540663630448,0.4268495562755317,0.2980954899124869,0.527604898614736,0.6384342020245531,0.11082930340981711,0.5054928262118671,0.5609245927785417,0.05543176656667459,0.1778045000891488,0.2490840468002474,0.0712795467110986,0.0024551604337044,1.4653833062316728,0.0554317665666751,0.1772097929459656
R6_high_expansion_high_friction,a150_mu060_g020,R6,27,0.0009803921568627,0.0001954461057363,-0.0007849460511264,0.0098705977274413,0.0072247169701976,-0.0026458807572437,0.4803921568627451,0.4921875,0.011795343137254888,0.4852941176470588,0.5146484375,0.02935431985294118,0.0917582976461793,0.1409475322933839,0.049189234647204594,0.1536735087729254,0.220097382478743,0.0664238737058176,0.4854213636674181,0.5241873188041297,0.038765955136711605,0.3586021141670004,0.4093454021834476,0.05074328801644723,0.0070992822966507,0.2376838966202783,0.23058461432362762,0.4965686274509804,0.5501807876478061,0.05361216019682569,0.4901711678738676,0.5242144997886438,0.034043331914776154,0.1907331530444391,0.2851486167405254,0.09441546369608628,0.0007680987847684,0.6037171062766126,0.0340433319147769,0.1603389774710377
R6_high_expansion_high_friction,a150_mu060_g020,R6,28,0.0004715868898844,0.000108713377181,-0.0003628735127034,0.0028159858405798,0.0019124498844443,-0.0009035359561354998,0.4929577464788732,0.5217391304347826,0.0287813839559094,0.4870588235294117,0.5320652173913043,0.04500639386189259,0.0882906881834584,0.1357994214070137,0.04750873322355531,0.1486708033583546,0.206583667479658,0.05791286412130342,0.4897283429846014,0.5617134144249536,0.07198507144035221,0.3581725827320446,0.4159022660801983,0.057729683348153704,0.0417067642956764,0.4230360692984947,0.3813293050028183,0.5076632869606225,0.63765831385552,0.1299950268948975,0.4939481584000531,0.5610061453049922,0.06705798690493908,0.1796369288933822,0.2621343622851834,0.08249743339180118,0.0031302479421555,1.6882362419125148,0.0670579869049376,0.2376472298947326
R6_high_expansion_high_friction,a150_mu060_g020,R6,29,0.0009532888465204,0.0002268345242145,-0.0007264543223059,0.0079278722751041,0.0052725201380255,-0.0026553521370786,0.4952380952380952,0.5034013605442177,0.008163265306122491,0.4857142857142857,0.5170068027210885,0.031292517006802745,0.0939109852154151,0.1508349315684288,0.056923946353013705,0.1544460261617195,0.2308835502890226,0.07643752412730309,0.484337394659068,0.521084626849423,0.03674723219035503,0.3587851100947822,0.4151536819570098,0.0563685718622276,0.0060532615200478,0.2051788184153329,0.1991255568952851,0.4985700667302192,0.540886922989679,0.0423168562594598,0.4906111622400992,0.5230798567864641,0.03246869454636486,0.1911308865085454,0.3009099557723658,0.10977906926382039,0.0010645724621887,0.8002983088496799,0.0324686945463656,0.1728565009522299
R6_high_expansion_high_friction,a150_mu060_g020,R6,30,0.0005434782608695,0.0001089740096986,-0.00043450425117089994,0.0043850123927462,0.0016433925739392,-0.002741619818807,0.4782608695652174,0.5228758169934641,0.044614947428246676,0.4864130434782608,0.5288671023965141,0.04245405891825332,0.0873722016260175,0.1347417522483653,0.047369550622347795,0.1498059522744062,0.2044933651406842,0.054687412866277985,0.4890175161574618,0.5590747507715523,0.07005723461409052,0.3592159257465824,0.4134657117869141,0.054249786040331704,0.0303652441368704,0.4112707143851831,0.38090547024831267,0.5035326086956522,0.6305236201166022,0.12699101142095004,0.4933516104947691,0.557718416897255,0.06436680640248588,0.1821154352655815,0.2607640646112419,0.07864862934566041,0.0028857369641972,1.6126910237894436,0.0643668064024872,0.2139435854954501
