bottom_side_percolation_edge_fraction_cold,bottom_side_percolation_edge_fraction_hot,bottom_side_percolation_edge_fraction_hot_minus_cold,cycle,force_h1_birth_force_share_cold,force_h1_birth_force_share_hot,force_h1_birth_force_share_hot_minus_cold,force_h1_birth_fraction_cold,force_h1_birth_fraction_hot,force_h1_birth_fraction_hot_minus_cold,force_p99_cold,force_p99_hot,force_p99_hot_minus_cold,force_share_top5_edges_cold,force_share_top5_edges_hot,force_share_top5_edges_hot_minus_cold,giant_fraction_after_top5_edges_cold,giant_fraction_after_top5_edges_hot,giant_fraction_after_top5_edges_hot_minus_cold,regime_id,run,tag,dataset,overload_asinh,loop_activation,loop_birth_fraction,force_tail,giant_fragmentation,wall_conduit,overload_asinh_rc,overload_asinh_rz,loop_activation_rc,loop_activation_rz,loop_birth_fraction_rc,loop_birth_fraction_rz,force_tail_rc,force_tail_rz,giant_fragmentation_rc,giant_fragmentation_rz,wall_conduit_rc,wall_conduit_rz,loop_breath_cost,tail_cost,topological_triplet_norm,tail_triplet_norm
0.0002266443044286,0.0001380961148959,-8.854818953266211e-05,11,0.633891624435229,0.5883774637699055,-0.0455141606653234,0.7232219754317574,0.6701344135518321,-0.0530875618799252,0.0010214015982495,0.0004356759795126,-0.0005857256187369,0.1509011234208014,0.2894897332137603,0.1385886097929589,0.0030168307399174,0.0503028706873847,0.0472860399474673,R1,R1_low_expansion_low_friction,a050_mu010_g002,five-route basis,-0.19402226325454933,-0.0455141606653234,-0.0530875618799252,0.1385886097929589,0.0472860399474673,-8.854818953266211e-05,-0.03297978691991843,-0.45396242364276,0.004307795816396176,0.33470651212714275,0.0017981401445748973,0.08611403632157853,-0.022991806064290216,-0.8990941772559429,0.0065383066721342795,0.44363948871137127,-0.017357666870690493,-0.18155352662024346,0.004307795816396176,0.0,0.562370049394523,1.0188954895119888
0.0004963226999954,0.0001340901980065,-0.0003622325019889,12,0.6310982625796844,0.587749000844794,-0.0433492617348904,0.7222397689843433,0.6742502123094801,-0.0479895566748631,0.0010422983577861,0.0004563735449321,-0.0005859248128539,0.1516790075948072,0.2948735298075308,0.1431945222127235,0.0022078536508437,0.0526179367547952,0.0504100831039515,R1,R1_low_expansion_low_friction,a050_mu010_g002,five-route basis,-0.1940874304288332,-0.0433492617348904,-0.0479895566748631,0.1431945222127235,0.0504100831039515,-0.0003622325019889,-0.0330449540942023,-0.45485944121451355,0.006472694746829176,0.5029145240656481,0.006896145349636999,0.3302606378647534,-0.018385893644525614,-0.7189800519896803,0.00966234982861848,0.6556131660186332,-0.01763135118314673,-0.18441614361118067,0.006472694746829176,0.0,0.8898447791025056,0.9903384535806325
0.0031485854516831,0.003273395811847,0.0001248103601638,13,0.6277918557271203,0.5856357217708598,-0.0421561339562605,0.718988748437283,0.6721223263530783,-0.0468664220842046,0.001013515495139,0.0004990887750218,-0.0005144267201171,0.1516307036433429,0.3082099434072162,0.1565792397638733,0.0033546325878594,0.048093083387201,0.0447384507993416,R1,R1_low_expansion_low_friction,a050_mu010_g002,five-route basis,-0.1706461607725512,-0.0421561339562605,-0.0468664220842046,0.1565792397638733,0.0447384507993416,0.0001248103601638,-0.009603684437920312,-0.13219345152001197,0.007665822525459075,0.5956179980295803,0.008019279940295498,0.38404824347813704,-0.005001176093375803,-0.19557090436534272,0.003990717524008577,0.27077957194760266,-0.01714430832099403,-0.17932189045505229,0.007665822525459075,0.0,0.7586668764876547,0.37911198294801857
0.0029104684468262,0.001401214385801,-0.0015092540610251,14,0.6292086406374711,0.5826882523677797,-0.0465203882696914,0.7196710708675967,0.6662307333021953,-0.0534403375654014,0.0010089406015131,0.0005187157758242,-0.0004902248256888,0.1509138818233295,0.3227329605326466,0.1718190787093171,0.0019096117122851,0.0509436452421802,0.0490340335298951,R1,R1_low_expansion_low_friction,a050_mu010_g002,five-route basis,-0.16268964871113684,-0.0465203882696914,-0.0534403375654014,0.1718190787093171,0.0490340335298951,-0.0015092540610251,-0.0016471723765059398,-0.02267311083639623,0.0033015682120281775,0.2565247815580703,0.001445364459098701,0.0692193919947044,0.010238662852067981,0.4003827331980948,0.008286300254562076,0.5622449653379195,-0.01877837274218293,-0.19641348234937872,0.0033015682120281775,0.010238662852067981,0.6218646869129735,0.7176377847769895
0.002546060549949,0.0017579570688378,-0.0007881034811111,15,0.6302546506422168,0.5809842123885399,-0.0492704382536768,0.7214146838255717,0.6705218356772761,-0.0508928481482956,0.0010366818749553,0.0005033285286124,-0.0005333533463428,0.1516358167789948,0.3281090324152075,0.1764732156362126,0.0027432628691302,0.0493013445821249,0.0465580817129947,R1,R1_low_expansion_low_friction,a050_mu010_g002,five-route basis,-0.176860976189822,-0.0492704382536768,-0.0508928481482956,0.1764732156362126,0.0465580817129947,-0.0007881034811111,-0.015818499855191098,-0.21773956727167842,0.000551518228042773,0.04285178554195472,0.0039928538762044954,0.19122022538655783,0.01489279977896349,0.5823826769790577,0.005810348437661678,0.3942458100206717,-0.018057222162268932,-0.18887056589735834,0.000551518228042773,0.01489279977896349,0.4402626589206439,0.7281973852099014
0.0002306485838176,0.0005915544230069,0.0003609058391892,16,0.6296994624600653,0.584049848000553,-0.0456496144595122,0.7222529753667313,0.6701856570804514,-0.0520673182862798,0.001006105762365,0.000536999202983,-0.0004691065593819,0.151084026024469,0.3267416346292522,0.1756576086047832,0.0024181847493148,0.0450379680544645,0.0426197833051496,R1,R1_low_expansion_low_friction,a050_mu010_g002,five-route basis,-0.15573852944776795,-0.0456496144595122,-0.0520673182862798,0.1756576086047832,0.0426197833051496,0.0003609058391892,0.005303946886862948,0.07300813038845222,0.004172342022207377,0.3241820423194607,0.002818383738220298,0.13497412887059862,0.014077192747534079,0.5504883781650933,0.0018720500298165799,0.12702299841785064,-0.016908212841968633,-0.17685243605455708,0.004172342022207377,0.014077192747534079,0.37342583487736203,0.5919873991567112
0.0002287910679967,0.0005313025768174,0.0003025115088207,17,0.6316204888183788,0.589786862541371,-0.0418336262770078,0.7221561270248009,0.6773222350128398,-0.044833892011961,0.0010140557325294,0.0005597376901206,-0.0004543180424088,0.1521690534066738,0.330181239628498,0.1780121862218242,0.0019169329073482,0.044905905256327,0.0429889723489788,R1,R1_low_expansion_low_friction,a050_mu010_g002,five-route basis,-0.15086639249457784,-0.0418336262770078,-0.044833892011961,0.1780121862218242,0.0429889723489788,0.0003025115088207,0.010176083840053057,0.14007245390758988,0.007988330204711777,0.6206761542323496,0.010051810012539096,0.48138735744762406,0.016431770364575077,0.6425640950295783,0.002241239073645776,0.15207334353859428,-0.016966607172337132,-0.17746321495082282,0.007988330204711777,0.016431770364575077,0.8000618589572142,0.6837456476621041
0.0001377600220416,0.0003080985915492,0.0001703385695076,18,0.6302070204546347,0.5942594513599369,-0.0359475690946978,0.7220921155347385,0.6798415492957747,-0.0422505662389638,0.0010507335508066,0.0006205593868228,-0.0004301741639838,0.1526433112147861,0.3278852896023805,0.1752419783875944,0.0024142926122646,0.0506148867313915,0.0482005941191269,R1,R1_low_expansion_low_friction,a050_mu010_g002,five-route basis,-0.1429044990695,-0.0359475690946978,-0.0422505662389638,0.1752419783875944,0.0482005941191269,0.0001703385695076,0.01813797726513089,0.24966686835332844,0.013874387387021778,1.0780101955008257,0.012635135785536294,0.6051044159413841,0.013661562530345284,0.5342351657327535,0.007452860843793881,0.5056941406968944,-0.01709878011165023,-0.1788456855002822,0.013874387387021778,0.013661562530345284,1.3356586014886673,0.7570466005885892
4.566835639585331e-05,0.0003145643284051,0.0002688959720093,19,0.6312952802423286,0.5887972606407856,-0.0424980196015429,0.7214686943416907,0.6756841774142812,-0.0457845169274094,0.001040816991614,0.0006542240416211,-0.0003865929499929,0.151567515104842,0.3452949235190358,0.1937274084141937,0.0027057138309724,0.0490196078431372,0.0463138940121647,R1,R1_low_expansion_low_friction,a050_mu010_g002,five-route basis,-0.1285103020489565,-0.0424980196015429,-0.0457845169274094,0.1937274084141937,0.0463138940121647,0.0002688959720093,0.0325321742856744,0.4478010946812373,0.007323936880176678,0.5690542153537014,0.009101185097090701,0.4358613461719713,0.03214699255694459,1.2571075862165546,0.0055661607368316796,0.37767710008121225,-0.01700022270914853,-0.17781481861408055,0.007323936880176678,0.03214699255694459,0.8102084947866283,1.3246046900746369
4.540501271340356e-05,0.0003101187311713,0.0002647137184579,20,0.6329070320894471,0.589417441186051,-0.0434895909033961,0.7230748274609516,0.6758816232500443,-0.0471932042109073,0.0010358063469621,0.0006179546432402,-0.0004178517037218,0.1496785040177828,0.3408410271790745,0.1911625231612916,0.0031867431485022,0.045889348500517,0.0427026053520148,R1,R1_low_expansion_low_friction,a050_mu010_g002,five-route basis,-0.13883743659995978,-0.0434895909033961,-0.0471932042109073,0.1911625231612916,0.0427026053520148,0.0002647137184579,0.02220503973467111,0.3056494476302098,0.006332365578323472,0.49201124811151065,0.007692497813592797,0.3683984466516656,0.029582107304042482,1.1568077929003782,0.0019548720766817754,0.13264266913196698,-0.01700440496269993,-0.17785856313845316,0.006332365578323472,0.029582107304042482,0.6287977110629929,1.177893040929936
