run,regime_id,cycle,Z_geom_cold,Z_geom_hot,cycle_birth_positive_fraction_cold,cycle_birth_positive_fraction_hot,force_h1_birth_force_share_cold,force_h1_birth_force_share_hot,force_p99_cold,force_p99_hot,force_proxy_gini_cold,force_proxy_gini_hot,force_share_top5_edges_cold,force_share_top5_edges_hot,net_force_p99_N_cold,net_force_p99_N_hot,orientation_entropy_cold,orientation_entropy_hot,Z_geom_inhale_delta,force_p99_inhale_delta,force_h1_birth_force_share_inhale_delta,force_share_top5_edges_inhale_delta,cycle_birth_positive_fraction_inhale_delta,orientation_entropy_inhale_delta,force_proxy_gini_inhale_delta,net_force_p99_N_inhale_delta,Z_geom_next_cold_minus_current,force_p99_next_cold_minus_current,force_h1_birth_force_share_next_cold_minus_current,force_share_top5_edges_next_cold_minus_current,cycle_birth_positive_fraction_next_cold_minus_current,orientation_entropy_next_cold_minus_current,force_proxy_gini_next_cold_minus_current,net_force_p99_N_next_cold_minus_current,Z_geom_rectification_fraction,force_p99_rectification_fraction,force_h1_birth_force_share_rectification_fraction,force_share_top5_edges_rectification_fraction,cycle_birth_positive_fraction_rectification_fraction,orientation_entropy_rectification_fraction,force_proxy_gini_rectification_fraction,net_force_p99_N_rectification_fraction,tag,force_p99_cold_delta_file,force_p99_hot_delta_file,force_p99_hot_minus_cold,force_share_top5_edges_cold_delta_file,force_share_top5_edges_hot_delta_file,force_share_top5_edges_hot_minus_cold,giant_fraction_after_top5_edges_cold,giant_fraction_after_top5_edges_hot,giant_fraction_after_top5_edges_hot_minus_cold,force_h1_birth_fraction_cold,force_h1_birth_fraction_hot,force_h1_birth_fraction_hot_minus_cold,force_h1_birth_force_share_cold_delta_file,force_h1_birth_force_share_hot_delta_file,force_h1_birth_force_share_hot_minus_cold,bottom_side_percolation_edge_fraction_cold,bottom_side_percolation_edge_fraction_hot,bottom_side_percolation_edge_fraction_hot_minus_cold,cold_hot_contact_jaccard,breathing_aperture,survival_fraction_of_cold,created_fraction_of_hot,cold_cycle_jaccard,cold_cycle_persistent_fraction_of_current,cold_cycle_created_fraction_of_current,cold_cycle_broken_fraction_of_previous,next_cold_cycle_jaccard,next_cold_cycle_persistent_fraction_of_current,next_cold_cycle_created_fraction_of_current,next_cold_cycle_broken_fraction_of_previous,hot_cycle_jaccard,hot_cycle_persistent_fraction_of_current,hot_cycle_created_fraction_of_current,hot_cycle_broken_fraction_of_previous,next_hot_cycle_jaccard,next_hot_cycle_persistent_fraction_of_current,next_hot_cycle_created_fraction_of_current,next_hot_cycle_broken_fraction_of_previous
R1_low_expansion_low_friction,R1,11,3.543071901889032,5.147067550192859,0.5161220515040035,0.2120136943666355,0.633891624435229,0.5883774637699055,0.0010214015982495,0.0004356759795126,0.4140213683747255,0.6001276160087512,0.1509011234208014,0.2894897332137603,0.000644669336094,0.000236099042901,0.9469861244810373,0.932142079368721,1.603995648303827,-0.0005857256187369,-0.04551416066532343,0.13858860979295892,-0.30410835713736795,-0.014844045112316295,0.18610624763402572,-0.000408570293193,0.039956483038274815,2.089675953660013e-05,-0.002793361855544574,0.0007778841740058162,-0.00232637663450308,-0.0013118571621206776,0.001670284079911044,5.350956454509999e-05,0.024910593168069116,0.03567670395907673,-0.06137346739234547,0.005612901198462878,-0.007649828029699918,-0.08837598862750941,0.00897489526083321,0.13096782929554637,a050_mu010_g002,0.0010214015982495,0.0004356759795126,-0.0005857256187369,0.1509011234208014,0.2894897332137603,0.1385886097929589,0.0030168307399174,0.0503028706873847,0.0472860399474673,0.7232219754317574,0.6701344135518321,-0.0530875618799252,0.633891624435229,0.5883774637699055,-0.0455141606653234,0.0002266443044286,0.0001380961148959,-8.854818953266211e-05,,,,,0.6656595705122246,0.7995198749441715,0.2004801250558285,0.2009708196172515,0.6620225133788522,0.7922049243678922,0.2077950756321077,0.1988610987047789,0.7940285143604932,0.8860920026132739,0.1139079973867261,0.1157091355373168,0.799317970445386,0.8851802403204272,0.1148197596795727,0.1082202836170785
R1_low_expansion_low_friction,R1,12,3.583028384927307,5.185441598259321,0.5137956748695004,0.2213810930576071,0.6310982625796844,0.587749000844794,0.0010422983577861,0.0004563735449321,0.4156916524546365,0.5981750827576264,0.1516790075948072,0.2948735298075308,0.0006981789006391,0.000241979159877,0.9456742673189166,0.93120133398822,1.6024132133320141,-0.0005859248128540001,-0.0433492617348904,0.14319452221272358,-0.2924145818118933,-0.014472933330696547,0.1824834303029899,-0.0004561997407621,-0.03560478686579005,-2.8782862647100003e-05,-0.0033064068525641144,-4.830395146429578e-05,-0.00539593332308641,0.0002080232834738016,0.0021757591292168588,2.0485417918699963e-05,-0.02221947907664354,-0.049123815831892854,-0.0762736600385197,-0.0003373310006384196,-0.018453024092140165,0.01437326343639121,0.011923050359105875,0.044904492579442845,a050_mu010_g002,0.0010422983577861,0.0004563735449321,-0.0005859248128539,0.1516790075948072,0.2948735298075308,0.1431945222127235,0.0022078536508437,0.0526179367547952,0.0504100831039515,0.7222397689843433,0.6742502123094801,-0.0479895566748631,0.6310982625796844,0.587749000844794,-0.0433492617348904,0.0004963226999954,0.0001340901980065,-0.0003622325019889,,,,,0.6620225133788522,0.7922049243678922,0.2077950756321077,0.1988610987047789,0.6593629165899466,0.7987063677930188,0.2012936322069811,0.2092304295020426,0.799317970445386,0.8851802403204272,0.1148197596795727,0.1082202836170785,0.800226897689769,0.8901338432122371,0.1098661567877629,0.1120732405111577
R1_low_expansion_low_friction,R1,13,3.547423598061517,5.172584314113342,0.508399741546414,0.2315965139996291,0.6277918557271203,0.5856357217708598,0.001013515495139,0.0004990887750218,0.4178674115838534,0.5918290652936131,0.1516307036433429,0.3082099434072162,0.0007186643185578,0.0002474243555707,0.9458822906023904,0.9309990944266064,1.625160716051825,-0.0005144267201172001,-0.0421561339562605,0.15657923976387328,-0.2768032275467849,-0.01488319617578393,0.17396165370975974,-0.0004712399629871,0.025714568291959505,-4.574893625900085e-06,0.001416784910350799,-0.0007168218200134246,0.008466185012083072,0.000774205252461635,0.004075899455147303,-9.889299632999957e-07,0.015822784810116997,-0.008893188160919429,0.03360803701276758,-0.004578013158639919,0.03058557187748667,0.05201874941817308,0.023429873010543834,-0.0020985698134190233,a050_mu010_g002,0.001013515495139,0.0004990887750218,-0.0005144267201171,0.1516307036433429,0.3082099434072162,0.1565792397638733,0.0033546325878594,0.048093083387201,0.0447384507993416,0.718988748437283,0.6721223263530783,-0.0468664220842046,0.6277918557271203,0.5856357217708598,-0.0421561339562605,0.0031485854516831,0.003273395811847,0.0001248103601638,,,,,0.6593629165899466,0.7987063677930188,0.2012936322069811,0.2092304295020426,0.6638779755026577,0.7951173604960142,0.2048826395039858,0.1991189918590387,0.800226897689769,0.8901338432122371,0.1098661567877629,0.1120732405111577,0.8029728238377707,0.8910788778751578,0.1089211221248421,0.1096367112810707
R1_low_expansion_low_friction,R1,14,3.5731381663534765,5.168430422312333,0.5168659265584971,0.2128014842300556,0.6292086406374711,0.5826882523677797,0.0010089406015131,0.0005187157758242,0.4219433110390007,0.6040404867113548,0.1509138818233295,0.3227329605326466,0.0007176753885945,0.0002309988226441,0.946656495854852,0.9319271839391116,1.595292255958857,-0.0004902248256889,-0.046520388269691404,0.17181907870931712,-0.30406444232844143,-0.01472931191574045,0.18209717567235412,-0.00048667656595039995,-0.03402235189397684,2.7741273442200053e-05,0.00104601000474569,0.0007219349556653043,0.00017030924463978803,0.0004976487693223453,-0.005726080428587577,-5.283309827359994e-05,-0.02132672039676281,0.05658887908548307,0.022484980105049835,0.004201715904218468,0.0005601090457504561,0.03378628765113919,-0.03144519077472689,-0.10855895241610115,a050_mu010_g002,0.0010089406015131,0.0005187157758242,-0.0004902248256888,0.1509138818233295,0.3227329605326466,0.1718190787093171,0.0019096117122851,0.0509436452421802,0.0490340335298951,0.7196710708675967,0.6662307333021953,-0.0534403375654014,0.6292086406374711,0.5826882523677797,-0.0465203882696914,0.0029104684468262,0.001401214385801,-0.0015092540610251,,,,,0.6638779755026577,0.7951173604960142,0.2048826395039858,0.1991189918590387,0.6652463875509448,0.8028169014084507,0.1971830985915492,0.2048272807794508,0.8029728238377707,0.8910788778751578,0.1089211221248421,0.1096367112810707,0.8066809303609634,0.8913632030505243,0.1086367969494756,0.1053618584714302
R1_low_expansion_low_friction,R1,15,3.5391158144594996,5.1874196419740874,0.5170362358031368,0.2009966777408638,0.6302546506422168,0.5809842123885399,0.0010366818749553,0.0005033285286124,0.4162172306104131,0.6151375242957311,0.1516358167789948,0.3281090324152075,0.0006648422903209,0.0002287329023152,0.9471541446241744,0.9312913801939162,1.6483038275145878,-0.0005333533463429001,-0.04927043825367683,0.1764732156362127,-0.316039558062273,-0.015862764430258136,0.198920293685318,-0.0004361093880057,0.0259123726634356,-3.057611259029997e-05,-0.0005551881821515003,-0.0005517907545257994,-0.0067798255467266255,-0.0018671354965985598,0.0026958946867441935,5.951161900439998e-05,0.01572062882514331,-0.057328059798680095,-0.011268180308885338,-0.00312676772241829,-0.021452458636109294,-0.11770555533935205,0.013552637776593131,0.13646030217345803,a050_mu010_g002,0.0010366818749553,0.0005033285286124,-0.0005333533463428,0.1516358167789948,0.3281090324152075,0.1764732156362126,0.0027432628691302,0.0493013445821249,0.0465580817129947,0.7214146838255717,0.6705218356772761,-0.0508928481482956,0.6302546506422168,0.5809842123885399,-0.0492704382536768,0.002546060549949,0.0017579570688378,-0.0007881034811111,,,,,0.6652463875509448,0.8028169014084507,0.1971830985915492,0.2048272807794508,0.6694556779621624,0.7990900516007324,0.2009099483992676,0.195059244355019,0.8066809303609634,0.8913632030505243,0.1086367969494756,0.1053618584714302,0.8105801458138973,0.8962368672397326,0.1037631327602674,0.1054718779790276
R1_low_expansion_low_friction,R1,16,3.5650281871229352,5.177529423400257,0.5102564102564102,0.215188312889108,0.6296994624600653,0.584049848000553,0.001006105762365,0.000536999202983,0.4189131252971573,0.6154692296747241,0.151084026024469,0.3267416346292522,0.0007243539093253,0.0002104170674674,0.9452870091275758,0.9314930690664142,1.6125012362773217,-0.0004691065593820001,-0.04564961445951221,0.17565760860478322,-0.2950680973673022,-0.013793940061161636,0.19655610437756676,-0.0005139368418579,0.01582434971812896,7.949970164399921e-06,0.0019210263583135934,0.0010850273822048118,-0.0017276256082225938,0.0004937190724929597,0.002282300897869516,-3.681443489350004e-05,0.009813542688904728,0.01694704537477828,0.04208198428434304,0.006176944971622989,-0.0058550064328580466,0.03579246178162596,0.011611447556336422,-0.07163221591350083,a050_mu010_g002,0.001006105762365,0.000536999202983,-0.0004691065593819,0.151084026024469,0.3267416346292522,0.1756576086047832,0.0024181847493148,0.0450379680544645,0.0426197833051496,0.7222529753667313,0.6701856570804514,-0.0520673182862798,0.6296994624600653,0.584049848000553,-0.0456496144595122,0.0002306485838176,0.0005915544230069,0.0003609058391892,,,,,0.6694556779621624,0.7990900516007324,0.2009099483992676,0.195059244355019,0.6694085027726433,0.8001988620670607,0.1998011379329393,0.1962492370859457,0.8105801458138973,0.8962368672397326,0.1037631327602674,0.1054718779790276,0.8104062229904927,0.8950020999580008,0.1049979000419991,0.1044508118433619
R1_low_expansion_low_friction,R1,17,3.580852536841064,5.180694293343883,0.5085287846481876,0.2178516466605109,0.6316204888183788,0.589786862541371,0.0010140557325294,0.0005597376901206,0.4211954261950268,0.609356643267661,0.1521690534066738,0.330181239628498,0.0006875394744318,0.0002293448075923,0.9457807282000688,0.9311779114676536,1.5998417565028191,-0.0004543180424088,-0.04183362627700782,0.1780121862218242,-0.2906771379876767,-0.014602816732415147,0.18816121707263422,-0.00045819466683949994,0.010285827316783624,3.6677818277200055e-05,-0.0014134683637441192,0.000474257808112305,0.011513633167294923,0.000583112644369832,-0.008374836415072917,3.232288394610001e-05,0.00642927794262699,0.08073159058795511,-0.03378785177146328,0.002664187313101473,0.03960969633512573,0.039931518351217436,-0.04450883420782479,0.0705439984679663,a050_mu010_g002,0.0010140557325294,0.0005597376901206,-0.0004543180424088,0.1521690534066738,0.330181239628498,0.1780121862218242,0.0019169329073482,0.044905905256327,0.0429889723489788,0.7221561270248009,0.6773222350128398,-0.044833892011961,0.6316204888183788,0.589786862541371,-0.0418336262770078,0.0002287910679967,0.0005313025768174,0.0003025115088207,,,,,0.6694085027726433,0.8001988620670607,0.1998011379329393,0.1962492370859457,0.6778343359555761,0.8068300743596806,0.1931699256403194,0.1908523449152074,0.8104062229904927,0.8950020999580008,0.1049979000419991,0.1044508118433619,0.810530679933665,0.8949757753786289,0.105024224621371,0.1042724600053453
R1_low_expansion_low_friction,R1,18,3.591138364157848,5.185045989516368,0.5200424178154825,0.211804488164771,0.6302070204546347,0.5942594513599369,0.0010507335508066,0.0006205593868228,0.4128205897799539,0.6199473344956803,0.1526433112147861,0.3278852896023805,0.0007198623583779,0.0002417600109929,0.9463638408444386,0.930514963003862,1.5939076253585203,-0.00043017416398380003,-0.03594756909469787,0.1752419783875944,-0.30823792965071156,-0.015848877840576536,0.2071267447157264,-0.000478102347385,0.028483829492632395,-9.916559192599999e-06,0.0010882597876938904,-0.0010757961099440994,0.0027156282213885996,-0.0006903194138290214,0.0015144443908923777,-4.122772222319999e-05,0.017870439314955664,-0.02305242852734647,0.0302735293392657,-0.00613891785425151,0.008810168899256104,-0.04355635905137075,0.007311679585191104,-0.08623200108191201,a050_mu010_g002,0.0010507335508066,0.0006205593868228,-0.0004301741639838,0.1526433112147861,0.3278852896023805,0.1752419783875944,0.0024142926122646,0.0506148867313915,0.0482005941191269,0.7220921155347385,0.6798415492957747,-0.0422505662389638,0.6302070204546347,0.5942594513599369,-0.0359475690946978,0.0001377600220416,0.0003080985915492,0.0001703385695076,,,,,0.6778343359555761,0.8068300743596806,0.1931699256403194,0.1908523449152074,0.6714351215038973,0.8002623094158151,0.1997376905841849,0.193390250619664,0.810530679933665,0.8949757753786289,0.105024224621371,0.1042724600053453,0.8119525484516174,0.8942271173566274,0.1057728826433725,0.1017815587685499
R1_low_expansion_low_friction,R1,19,3.61962219365048,5.208189100979132,0.5227580460368711,0.2187041564792176,0.6312952802423286,0.5887972606407856,0.001040816991614,0.0006542240416211,0.4143350341708463,0.6206585100378175,0.151567515104842,0.3452949235190358,0.0006786346361547,0.0002578788621533,0.9456735214306096,0.9310088660129886,1.5885669073286515,-0.00038659294999290005,-0.04249801960154298,0.19372740841419378,-0.30405388955765356,-0.014664655417620964,0.2063234758669712,-0.0004207557740014,-0.03679161309464973,-5.010644651900174e-06,0.001611751847118481,-0.001889011087059217,0.003177328112788702,-0.001432660671473962,-0.0012214718350467835,2.236624438859997e-05,-0.023160254015674845,-0.012961034698204307,0.03792534010271946,-0.009750871611365985,0.010449884779966874,-0.09769480636106802,-0.005920178641370008,0.053157308152278,a050_mu010_g002,0.001040816991614,0.0006542240416211,-0.0003865929499929,0.151567515104842,0.3452949235190358,0.1937274084141937,0.0027057138309724,0.0490196078431372,0.0463138940121647,0.7214686943416907,0.6756841774142812,-0.0457845169274094,0.6312952802423286,0.5887972606407856,-0.0424980196015429,4.566835639585331e-05,0.0003145643284051,0.0002688959720093,,,,,0.6714351215038973,0.8002623094158151,0.1997376905841849,0.193390250619664,0.6754244697004556,0.8104124109755424,0.1895875890244575,0.1978250177605333,0.8119525484516174,0.8942271173566274,0.1057728826433725,0.1017815587685499,0.8133512174989682,0.8959651449138094,0.1040348550861905,0.1018230155715913
R1_low_expansion_low_friction,R1,20,3.5828305805558305,5.221046385125112,0.5259353741496599,0.2306989214551215,0.6329070320894471,0.589417441186051,0.0010358063469621,0.0006179546432402,0.4131135623357995,0.6157490800670147,0.1496785040177828,0.3408410271790745,0.0007010008805433,0.0002217826431618,0.9442408607591356,0.9294220593366171,1.6382158045692812,-0.0004178517037218999,-0.0434895909033961,0.1911625231612917,-0.29523645269453835,-0.014818801422518457,0.2026355177312152,-0.0004792182373815,0.011472653545643308,-8.464069793099813e-06,-0.002942048573718492,0.0027202806109015987,-0.0008531809160189363,9.448757657881668e-05,-0.0011576769137346954,4.670721011290006e-05,0.007003139338319769,-0.020256157142479657,-0.06764948836115858,0.014230198293585796,-0.002889822405835422,0.006376195609778426,-0.0057130996909662045,0.09746542675555891,a050_mu010_g002,0.0010358063469621,0.0006179546432402,-0.0004178517037218,0.1496785040177828,0.3408410271790745,0.1911625231612916,0.0031867431485022,0.045889348500517,0.0427026053520148,0.7230748274609516,0.6758816232500443,-0.0471932042109073,0.6329070320894471,0.589417441186051,-0.0434895909033961,4.540501271340356e-05,0.0003101187311713,0.0002647137184579,0.5602061205174046,0.4397938794825954,0.8822944846243029,0.3945444212919113,0.6754244697004556,0.8104124109755424,0.1895875890244575,0.1978250177605333,0.6730760363351317,0.8033129712178746,0.1966870287821253,0.1941147242312151,0.8133512174989682,0.8959651449138094,0.1040348550861905,0.1018230155715913,0.8109360518999074,0.896142320676706,0.103857679323294,0.1049441182042053
R1_low_expansion_low_friction,R1,21,3.594303234101474,5.21471664523786,0.5250821932336409,0.2321962531274791,0.6299649835157286,0.5867663376757942,0.001027342277169,0.0006223667456171,0.4119558854220648,0.600601110401529,0.1523987846286844,0.3536063798991316,0.0007477080906562,0.0002183854819746,0.9443353483357144,0.9291044959632186,1.620413411136386,-0.00040497553155190006,-0.04319864583993438,0.20120759527044718,-0.2928859401061618,-0.015230852372495773,0.18864522497946418,-0.0005293226086816001,0.024923350806052458,-2.8764622711400156e-05,3.093348122618078e-05,0.0009794898418452047,-0.01901778503623397,-0.0005586187936910125,0.006388512817215197,-4.6348121935499984e-05,0.015380859374990289,-0.07102805083098149,0.0007160752524531379,0.004868056002179166,-0.06493239323565923,-0.03667679129128075,0.03386522408863931,-0.08756119819514127,a050_mu010_g002,0.001027342277169,0.0006223667456171,-0.0004049755315519,0.1523987846286844,0.3536063798991316,0.2012075952704471,0.0038247011952191,0.0470726300691094,0.0432479288738902,0.7196652719665272,0.6704706258273612,-0.049194646139166,0.6299649835157286,0.5867663376757942,-0.0431986458399343,0.0005977286312014,0.000684712648925,8.698401772356667e-05,,,,,0.6730760363351317,0.8033129712178746,0.1966870287821253,0.1941147242312151,0.6777695988222304,0.8051593157348199,0.1948406842651801,0.1892576082769247,0.8109360518999074,0.896142320676706,0.103857679323294,0.1049441182042053,0.8168834744304494,0.8980402542372882,0.1019597457627118,0.09960930091416
R1_low_expansion_low_friction,R1,22,3.6192265849075262,5.228365146869746,0.506064408197407,0.2171588285332361,0.6299959169969548,0.5890116692631406,0.0009985776544576,0.0005704445784933,0.41834439823928,0.5934058109735756,0.1533782744705296,0.3329721330243084,0.0007013599687207,0.0002074085257461,0.9437767295420234,0.931018808463172,1.6091385619622196,-0.0004281330759643,-0.04098424773381415,0.1795938585537788,-0.28890557966417085,-0.01275792107885143,0.1750614127342956,-0.0004939514429746,-0.043319157353377324,3.67145533634e-05,0.0013929326054901159,0.0005673284799538048,0.011984787841353595,0.00015922868168694038,-0.004614795506427516,1.2653668626199928e-05,-0.026920712968637114,0.08575500314931624,0.03398702385616527,0.0031589525639639906,0.041483407330669936,0.012480770236023018,-0.026361009169995623,0.025617231775620856,a050_mu010_g002,0.0009985776544576,0.0005704445784933,-0.0004281330759643,0.1533782744705296,0.3329721330243084,0.1795938585537787,0.0054600931427653,0.0543661606331906,0.0489060674904252,0.7208668330098882,0.6734383390012529,-0.0474284940086352,0.6299959169969548,0.5890116692631406,-0.0409842477338141,0.0003234451529433,0.000984428136746,0.0006609829838026,,,,,0.6777695988222304,0.8051593157348199,0.1948406842651801,0.1892576082769247,0.6743383199079401,0.8103772541210311,0.1896227458789689,0.1993222932721211,0.8168834744304494,0.8980402542372882,0.1019597457627118,0.09960930091416,0.8211513918112517,0.9029395031291484,0.0970604968708515,0.0993492736077481
R1_low_expansion_low_friction,R1,23,3.575907427554149,5.215112253980813,0.5180491960387605,0.2238897022938018,0.6313888496024449,0.5828251755640363,0.001035292207821,0.0005680363601992,0.4137296027328525,0.6106137131798224,0.1539456029504834,0.3401810492131867,0.0007140136373469,0.0002320396604601,0.9439359582237103,0.9301672051770962,1.6392048264266639,-0.0004672558476218,-0.048563674038408555,0.1862354462627033,-0.29415949374495876,-0.01376875304661418,0.1968841104469699,-0.0004819739768868,0.029472851350014206,-1.8143681779599985e-05,-0.0007124707294490218,-0.003232523479857502,0.005745353227486816,0.00043335034055602684,-0.004047200068843293,-4.568551841499947e-06,0.017979968625546752,-0.038830293581377094,-0.014670857251674668,-0.017357187069964943,0.01953142206740607,0.031473463069418395,-0.020556255452177978,-0.009478835063939803,a050_mu010_g002,0.001035292207821,0.0005680363601992,-0.0004672558476218,0.1539456029504834,0.3401810492131867,0.1862354462627033,0.0020736959642686,0.0553349218956844,0.0532612259314157,0.7225565280816922,0.6681006265781352,-0.054455901503557,0.6313888496024449,0.5828251755640363,-0.0485636740384085,0.0001823486506199,0.0003273169363134,0.0001449682856934,,,,,0.6743383199079401,0.8103772541210311,0.1896227458789689,0.1993222932721211,0.6800870007867093,0.8062764031382016,0.1937235968617984,0.1870782166168824,0.8211513918112517,0.9029395031291484,0.0970604968708515,0.0993492736077481,0.8158902031104521,0.8998250551456606,0.1001749448543393,0.1025981414754409
R1_low_expansion_low_friction,R1,24,3.605380278904163,5.201068143605974,0.5237945492662474,0.2343692646519026,0.6306763788729959,0.5908245770393309,0.0010171485260414,0.0005379099901349,0.4096824026640092,0.5985528440311176,0.1507130794706259,0.3180024203034481,0.0007094450855054,0.0002159895921352,0.9443693085642664,0.928575368737004,1.5956878647018105,-0.00047923853590649994,-0.03985180183366499,0.1672893408328222,-0.28942528461434475,-0.015793939827262404,0.18887044136710845,-0.0004934554933702,-0.01127484917416588,2.2495673869000078e-05,0.0005197295987938721,0.0013249143002445063,-0.0047413701982078615,0.0005884539560759849,-0.00224454946509578,-2.7947067228500065e-05,-0.007065823726287326,0.04694045269024142,0.013041558345344042,0.007919896710936396,-0.016382017917022318,0.03725821185053386,-0.011884069570850175,-0.05663543632069405,a050_mu010_g002,0.0010171485260414,0.0005379099901349,-0.0004792385359065,0.1507130794706259,0.3180024203034481,0.1672893408328221,0.0031665611146295,0.0543520560383966,0.0511854949237671,0.7205002967088145,0.6753742947265539,-0.0451260019822606,0.6306763788729959,0.5908245770393309,-0.0398518018336649,4.564750992833341e-05,0.000666400106624,0.0006207525966956,,,,,0.6800870007867093,0.8062764031382016,0.1937235968617984,0.1870782166168824,0.6836432602460912,0.8133736929003853,0.1866263070996147,0.1891699127667745,0.8158902031104521,0.8998250551456606,0.1001749448543393,0.1025981414754409,0.8220678692376806,0.8999735179510461,0.1000264820489539,0.0952688826348216
R1_low_expansion_low_friction,R1,25,3.5941054297299972,5.228562951241223,0.5190531790680395,0.2411067193675889,0.6311961084717898,0.5878537052432751,0.0010396441999104,0.0005848353337549,0.4074378531989134,0.6040188783156879,0.1520379937708704,0.3344617626030982,0.0006814980182769,0.0002133568243206,0.9449577625203424,0.9298338360676224,1.6344575215112256,-0.0004548088661555,-0.04334240322851468,0.18242376883222777,-0.2779464597004506,-0.015123926452719982,0.1965810251167745,-0.00046814119395629996,0.008505587973493878,-2.615209522439997e-05,0.0005395409400522633,-0.0015522857683787916,-0.008911945129417842,3.897260815088899e-05,0.0040632933732479,5.475419832790007e-05,0.0052039210940302534,-0.05750128705265221,0.012448339267095704,-0.008509229791200591,-0.03206353172834218,0.0025768842681262193,0.020669814753552757,0.11696086334169173,a050_mu010_g002,0.0010396441999104,0.0005848353337549,-0.0004548088661554,0.1520379937708704,0.3344617626030982,0.1824237688322277,0.0023610892491736,0.0544645195077245,0.0521034302585509,0.7224550493443288,0.6732162260050706,-0.0492388233392582,0.6311961084717898,0.5878537052432751,-0.0433424032285146,0.002117975755937,0.0007696486780152,-0.0013483270779218,,,,,0.6836432602460912,0.8133736929003853,0.1866263070996147,0.1891699127667745,0.6774862833694499,0.8067863613902158,0.1932136386097842,0.1913043478260869,0.8220678692376806,0.8999735179510461,0.1000264820489539,0.0952688826348216,0.8256420892529988,0.9053864523710246,0.0946135476289754,0.096394658192411
R1_low_expansion_low_friction,R1,26,3.602611017703491,5.218277123924438,0.5101412339386217,0.2480978757075902,0.631735649411842,0.5880807192199538,0.001013492104686,0.0006069732450732,0.4115011465721613,0.5980935997601364,0.1504857080024916,0.3350552133198478,0.0007362522166048,0.0002596014070651,0.9449967351284932,0.9294790921586406,1.6156661062209472,-0.0004065188596128,-0.043654930191888264,0.18456950531735616,-0.2620433582310314,-0.015517642969852696,0.18659245318797513,-0.00047665080953970004,-0.015428740975175437,1.9748965965999885e-06,-0.0012240150157710739,0.0016834769844242814,0.008910417204477383,-0.0022003260180296635,0.0040829841538446154,-5.430247421279999e-05,-0.009549461312432806,0.004858068807983383,-0.028038414226360983,0.009121100376362405,0.03400359873493714,-0.1417951181221664,0.021881829002534707,-0.11392506424423077,a050_mu010_g002,0.001013492104686,0.0006069732450732,-0.0004065188596127,0.1504857080024916,0.3350552133198478,0.1845695053173561,0.0027230498157936,0.0539872512033303,0.0512642013875366,0.722856360149758,0.6750603810716522,-0.0477959790781057,0.631735649411842,0.5880807192199538,-0.0436549301918882,0.0007761848233038,0.0004025404776813,-0.0003736443456224,,,,,0.6774862833694499,0.8067863613902158,0.1932136386097842,0.1913043478260869,0.6776516200498477,0.8095947063689,0.1904052936311001,0.1938725086476692,0.8256420892529988,0.9053864523710246,0.0946135476289754,0.096394658192411,0.8216145384323598,0.9009983361064892,0.0990016638935108,0.0968500056859103
R1_low_expansion_low_friction,R1,27,3.5871822767283157,5.230738799327465,0.519051651143099,0.2396719319562576,0.6305116343960709,0.5926303126229142,0.0010154670012826,0.0006202824568658,0.4155841307260059,0.6017019314139629,0.1521691849869159,0.3377796283978274,0.000681949742392,0.0002266942860839,0.9427964091104636,0.929165881788703,1.6435565225991495,-0.0003951845444168001,-0.03788132177315673,0.18561044341091149,-0.27937971918684146,-0.013630527321760622,0.18611780068795697,-0.00045525545630810003,-0.018198002175847883,-3.510757111599948e-06,-0.0003217082118965875,-0.0010742651103705925,-0.008746799275344608,0.0009170815055954407,-0.0023603096416037195,-1.8115281335000406e-06,-0.011072331207117942,-0.008883842124689269,-0.008492528687741361,-0.005787740660618733,-0.0313079249301689,0.06728143995310241,-0.012681804926054904,-0.0039791464427719435,a050_mu010_g002,0.0010154670012826,0.0006202824568658,-0.0003951845444168,0.1521691849869159,0.3377796283978274,0.1856104434109115,0.0033370411568409,0.055045871559633,0.051708830402792,0.7215,0.6781814129708046,-0.0433185870291954,0.6305116343960709,0.5926303126229142,-0.0378813217731567,0.0026818181818181,0.0004011589034989,-0.0022806592783191,,,,,0.6776516200498477,0.8095947063689,0.1904052936311001,0.1938725086476692,0.6770036619848885,0.8094551903785402,0.1905448096214598,0.1946512269092914,0.8216145384323598,0.9009983361064892,0.0990016638935108,0.0968500056859103,0.8230183084508499,0.903174543115517,0.0968254568844829,0.0973377703826955
