bootstrap_id,angle_degrees,cold_r2,hot_r2
210,64.56313384833575,0.9850437605227889,0.9988764169759468
211,87.19939957351468,0.9839901581843834,0.9795218218196641
212,89.1804758634413,0.9784794465978661,0.9782553066704904
213,98.95160187845514,0.9992002355134365,0.997524608646235
214,93.92606807440335,0.987712658162302,0.9932310408542583
215,73.96852576621309,0.9685500478242525,0.9885745092611212
216,71.12072534844005,0.9751052313279335,0.990272742206408
217,87.28632429623889,0.9856791110445533,0.9887578585780173
218,92.84245144014352,0.9773688697322643,0.9812706405558738
219,84.85264230987084,0.9875483753906803,0.9927204727312462
220,79.50436254839806,0.9567208348174694,0.9826458242539242
221,75.96522745031984,0.9819470220713217,0.9999421141494721
222,134.88571780670162,0.9992027365676877,0.9999698531451615
223,73.75665195033643,0.9755065414784142,0.9882849091479229
224,99.59957205029541,0.974153392520317,0.9414480914295235
225,92.74748044971368,0.9834571530704976,0.9930029412431135
226,84.56243804901273,0.9872299456011928,0.9903438612274409
227,35.161142410683304,1.0,1.0
228,99.62207874923746,0.9937427648619291,0.9841086449362305
229,66.6244228769354,0.9907485761545834,0.9992206085044348
230,94.67133751459768,0.970576235219678,0.9838345689549063
231,98.53258971181786,0.9766529473853096,0.953492352864131
232,82.9467043243529,0.9514412185617086,0.9863444638992654
233,74.84204560755909,0.9501061257813641,0.9868658177480053
234,84.13455086165612,0.9531564258467027,0.9928365879469072
235,84.98523275260906,1.0,1.0
236,85.52642614107532,1.0,1.0
237,96.97629464445507,0.9813949165478941,0.9873648146158345
238,101.43356721500989,0.9743177355981348,0.9820128507750214
239,71.12072534844003,0.9751052313279335,0.990272742206408
240,88.62748914417072,0.9578896052648189,0.9932478250323405
241,70.89379480028006,0.9490910136179368,0.9878931143652706
242,77.73327159906259,1.0,1.0
243,86.03461853701356,0.9836262670604975,0.9826232732383353
244,143.3917143402158,1.0,1.0
245,85.9160441493604,0.9615785543675324,0.9246054195717153
246,79.11733433499593,0.9724584234735146,0.9878621715373306
247,124.81423967037082,1.0,1.0
248,79.5043625483981,0.9567208348174695,0.9826458242539242
249,79.19422024786132,1.0,1.0
250,82.94670432435288,0.9514412185617086,0.9863444638992654
251,84.00033432971101,0.985801732625651,0.9968755679600525
252,84.56243804901273,0.9872299456011928,0.9903438612274409
253,87.49410162273331,0.9543360964593774,0.9824406182800371
254,89.18047586344132,0.9784794465978661,0.9782553066704903
255,125.17713277258125,1.0,1.0
256,86.35665878450725,0.9580372378923335,0.9819262199665588
257,142.85567411908428,1.0,1.0
258,91.64895270453937,0.973421678671649,0.985159019270738
259,87.34113158737583,0.9840157973527184,0.9978307263642785
260,101.64080353903,0.9944206649589642,0.9882144831721338
261,88.62748914417072,0.9578896052648189,0.9932478250323405
262,81.86970866625506,0.9692269802974623,0.9801265967665874
263,126.5655657543899,1.0,1.0
264,90.13283159674874,0.9774050774969689,0.9840380319156153
266,81.21560464580088,0.9590616998244127,0.9945049408962902
267,97.23075648917757,1.0,1.0
268,103.46882571562122,0.9931007074212865,0.989619023936114
269,77.64877065240897,0.9418236848228667,0.986857480524895
270,86.29806622277961,1.0,1.0
271,76.7173448474519,1.0,1.0
272,86.16928579954804,1.0,1.0
273,79.73147951253736,0.9859457332446842,0.9999621169591565
274,80.2623134421635,0.9657257581430791,0.9862872449169213
276,92.0675354420914,0.975468845180173,0.9906036801486203
277,98.95160187845514,0.9992002355134365,0.997524608646235
278,83.01090533148734,0.9754720872050812,0.9941485647538858
279,98.43012358430326,0.9987383995219776,0.996379970331038
280,78.70014326011989,0.9714733160778698,0.9838689880243402
281,83.25070682232386,0.9557908990507343,0.9844505079288935
282,124.81550668955968,1.0,1.0
