run,tag,regime_id,folder,cycle,phase,contacts,force_sum,force_mean,force_p99,bottom_top_percolation_edge_fraction,bottom_side_percolation_edge_fraction,giant_fraction_after_top1_edges,giant_fraction_after_top5_edges,giant_fraction_after_top10_edges,force_share_top1_edges,force_share_top5_edges,force_share_top10_edges,force_h1_births,force_h1_birth_fraction,force_h1_birth_force_share
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,10,hot,10554.0,1.1406678497674876,0.00010807919743864767,0.0008473613936390311,,0.0010422588592003033,0.002107481559536354,0.012996136283807516,0.027221636810677907,0.1043959092640872,0.31597593774039473,0.46575685856951826,5781.0,0.5477544059124503,0.5082599142815035
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,11,cold,4699.0,1.0055628668566445,0.00021399507700715993,0.0009706236647194506,,0.00021281123643328368,0.0010842067220816769,0.0021684134441633538,0.005059631369714492,0.052462202140226656,0.19084847150182307,0.31921782511434876,2457.0,0.522877207916578,0.4986676515427873
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,11,hot,23478.0,8.413266715798985,0.00035834682323021485,0.0024855089472016574,0.4296362552176506,0.0014907573047107932,0.004423101225830911,0.05156072286111462,0.10059395930746873,0.0993167156126106,0.2896682311540216,0.4336657294476748,15870.0,0.6759519550217225,0.5843340666172737
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,12,cold,4983.0,1.1700419038835144,0.00023480672363706891,0.0010154533030157626,,0.006421834236403773,0.0011139992573338284,0.0025993316004456,0.0025993316004456,0.04981514737224408,0.18898144122585087,0.31454310142496006,2671.0,0.5360224764198274,0.5033414412432409
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,12,hot,11600.0,1.4253240076053388,0.00012287275927632232,0.001009894487009842,,0.01663793103448276,0.002682313495389774,0.010393964794635373,0.042414082145850796,0.11111936934837814,0.3238335229812133,0.4735137375655268,6534.0,0.5632758620689655,0.5185170387054333
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,13,cold,4616.0,0.9992764941427414,0.00021648104292520395,0.0009364612481346626,,0.0032495667244367417,0.0007230657989877079,0.0025307302964569776,0.0025307302964569776,0.052822782793150606,0.18989499956489284,0.31975692907509384,2394.0,0.5186308492201039,0.49603203660780626
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,13,hot,24193.0,9.045960847754525,0.0003739081902928337,0.002671498902298491,0.30922167569131565,0.0005373455131649651,0.0030124262583155516,0.05359608384586419,0.10104179741433413,0.10399070056035029,0.2964354976849999,0.43773058226311645,16488.0,0.6815194477741495,0.5877332505456584
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,14,cold,4706.0,1.0441129152950437,0.00022186844778900207,0.00088138460792126,,0.00021249468763280918,0.0011732499022291747,0.0019554165037152915,0.002737583105201408,0.04960463333439226,0.18211567096279216,0.3066459800608981,2510.0,0.533361665958351,0.5003339335528488
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,14,hot,11085.0,1.3946561164837836,0.00012581471506394078,0.0008926905574390112,,0.0033378439332431213,0.0013805004314063848,0.015530629853321829,0.049525452976704055,0.09590121053648906,0.29914658683544815,0.45150805635866276,6225.0,0.5615696887686062,0.5210152619019616
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,15,cold,5042.0,1.117207836113583,0.0002215802927635032,0.000982683819922534,,0.002776675922253074,0.0010224948875255625,0.002044989775051125,0.0023858214042263124,0.05239903612097155,0.1867100277387066,0.31449385078952774,2653.0,0.5261800872669575,0.5001207065062824
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,15,hot,23644.0,8.267987048175296,0.00034968647640734634,0.002495805838590101,0.47881069193029946,4.229402808323465e-05,0.003914141414141414,0.02436868686868687,0.0938131313131313,0.1003057655505639,0.2902802078207243,0.4304142209246269,16024.0,0.677719506005752,0.5838617929148612
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,16,cold,5155.0,1.1637674185617395,0.00022575507634563328,0.0009051072345698287,,0.026576139670223084,0.0007363770250368188,0.001840942562592047,0.0022091310751104565,0.04726483769440098,0.17882978660201626,0.30638288487160376,2788.0,0.5408341416100872,0.5041079424378849
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,16,hot,11199.0,1.3648735062866941,0.00012187458757806001,0.0009181759309950538,,0.0003571747477453344,0.0027739251040221915,0.01716366158113731,0.044382801664355064,0.10306650568405047,0.3081020014308221,0.4583911977535252,6317.0,0.5640682203768194,0.5242242043292515
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,17,cold,4461.0,0.9218999566667252,0.0002066576903534466,0.0009775802927133616,,0.006276619592019726,0.0010913059294288831,0.0014550745725718443,0.0021826118588577663,0.05549188457305909,0.2015640974793281,0.33157760168727307,2299.0,0.5153553015019054,0.4955890183367889
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,17,hot,23059.0,7.506985828664652,0.00032555556739948183,0.002383316963923415,0.2940283620278416,0.00013010104514506266,0.004479140005119018,0.033657537752751474,0.09380598925006399,0.1022832283626518,0.2936194976083212,0.4355638626451418,15546.0,0.6741836159417147,0.581641347725225
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,18,cold,4914.0,1.0845006595921591,0.0002206961049231093,0.0008745840546004176,,0.02218152218152218,0.001131648434552999,0.0015088645794039985,0.003017729158807997,0.048215694095688884,0.17830374574182806,0.302490638786595,2631.0,0.5354090354090354,0.5010244668124819
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,18,hot,11522.0,1.4005713385604261,0.00012155626961989465,0.0009113005580502371,,0.0016490192674882833,0.004043126684636119,0.014487870619946091,0.047506738544474396,0.11122584488016185,0.31868445203340795,0.46957205838454724,6507.0,0.5647457038708558,0.5231569992402031
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,19,cold,4587.0,0.9306559958687739,0.0002028899053561748,0.0008646526149047552,,0.004142140832788315,0.001083815028901734,0.0018063583815028901,0.002167630057803468,0.052914987948129516,0.19180624992574025,0.3172829062676085,2380.0,0.5188576411597995,0.4965164729740493
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,19,hot,23614.0,8.233764591809498,0.0003486814852125645,0.0024515388269601875,0.37037350724146695,0.00046582535783857036,0.0032919726513041276,0.04596100278551532,0.09331476323119778,0.09347777919431047,0.28815044564257847,0.43223936446888134,16000.0,0.6775641568561023,0.5861727634614151
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,20,cold,5034.0,1.1262542666325852,0.00022372949277564268,0.0008985471495855124,,0.006555423122765197,0.0011106997408367272,0.001480932987782303,0.00259163272861903,0.04811093573550015,0.17818868738246693,0.3027426322760754,2690.0,0.5343663090981327,0.5007860767016381
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,20,hot,10378.0,1.2504443675751122,0.00012048991786231568,0.0009595255186364479,,0.00472152630564656,0.003260869565217391,0.020471014492753622,0.04221014492753623,0.0999276932909486,0.31545705217899156,0.4677477907094152,5763.0,0.5553093081518597,0.5207414668506034
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,21,cold,5205.0,1.136600014446469,0.00021836695762660307,0.0009742980291459523,,0.014601344860710855,0.001343183344526528,0.0016789791806581598,0.0033579583613163196,0.05257938077469415,0.1907231614571935,0.32137242297707497,2747.0,0.52776176753122,0.4991400463390457
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,21,hot,22056.0,6.497946522067172,0.0002946112859116418,0.0020749509230225827,0.3853373231773667,0.00022669568371418207,0.004061312721079523,0.03380060264640377,0.09052797065374034,0.09512654606156126,0.29100638067632806,0.43533356061387785,14751.0,0.66879760609358,0.574377422495473
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,22,cold,5038.0,1.1116004818966512,0.00022064320799854132,0.0008886784281825056,,0.09031361651448988,0.0011164867882396724,0.0018608113137327876,0.00297729810197246,0.049205345530750316,0.1801996167352878,0.3040842720180545,2715.0,0.5389043271139341,0.5032944886298172
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,22,hot,10723.0,1.4194185415609817,0.00013237140180555643,0.0011194020791287067,,0.0019584071621747646,0.007305773342836779,0.022808267997148968,0.04526015680684248,0.12104079076747902,0.34210294788245704,0.4939233760850293,6004.0,0.5599179334141565,0.5268658004032568
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,23,cold,5095.0,1.13159260290035,0.0002220986463003631,0.0009213952800030592,,0.00549558390578999,0.0013463480309660047,0.0013463480309660047,0.002019522046449007,0.049392868528589526,0.18647687077523983,0.3155079461089218,2699.0,0.5297350343473994,0.49991774191001054
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,23,hot,22907.0,6.967942154720479,0.0003041839679888453,0.001978428192319603,0.409045270004802,8.730955603090758e-05,0.0019206145966709346,0.04135723431498079,0.09295774647887324,0.08418121211461703,0.2698148172665444,0.41271068399226507,15390.0,0.6718470336578338,0.5795097251258494
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,24,cold,5444.0,1.2522109591853252,0.00023001670815307222,0.0008996903684738886,,0.0029390154298310064,0.0010695187165775401,0.0017825311942959,0.0021390374331550803,0.04581134331175339,0.175887449270238,0.2989495774415344,2984.0,0.5481263776634827,0.5065388990273361
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,24,hot,10518.0,1.4071469044443705,0.00013378464579239118,0.0012700401206871713,,9.507510933637573e-05,0.0033795802205620774,0.026147278548559232,0.05674137317680541,0.12080216461916168,0.3544346416956798,0.5041587385279368,5872.0,0.5582810420231983,0.525383364476751
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,25,cold,5125.0,1.1127171169205217,0.0002171155350088823,0.0008953800762293438,,0.025170731707317075,0.0006734006734006734,0.0016835016835016834,0.0023569023569023568,0.05194457579884037,0.1850242268043311,0.3120897775600663,2690.0,0.5248780487804878,0.49881823001443293
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,25,hot,23657.0,7.954349517695177,0.0003362366114763147,0.0022880847486373658,0.22082258950839076,0.000464978653252737,0.004662885948330183,0.023566477630749844,0.08935097668557025,0.09169126502394757,0.27785971004852345,0.4170166364423683,16012.0,0.6768398359893477,0.5843053702167247
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,26,cold,5448.0,1.1598039684160613,0.00021288619097211108,0.0008624487554717496,,0.0025697503671071953,0.0014114326040931546,0.0014114326040931546,0.0028228652081863093,0.04982546978965005,0.17805088045916934,0.3020826173300513,2960.0,0.5433186490455213,0.5037108632799526
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,26,hot,10715.0,1.4078638166079775,0.00013139186342584952,0.001135311882896799,,0.001679888007466169,0.0017655367231638418,0.020480225988700564,0.041666666666666664,0.11078793736974073,0.3312620909419361,0.4781629926349333,5985.0,0.5585627624825011,0.5241678426001453
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,27,cold,5130.0,1.0963719276578106,0.0002137177246896317,0.0009028969673141873,,0.005653021442495127,0.0009861932938856016,0.001643655489809336,0.001643655489809336,0.053114924851306373,0.19372918928497485,0.325240093822655,2678.0,0.5220272904483431,0.49673916992741596
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,27,hot,22727.0,7.131614227869331,0.00031379479156374933,0.00208074609477036,0.42596911162933954,0.001188014256171074,0.0018036588508116465,0.040324658593146094,0.09482092244266942,0.0862088074084119,0.27236940876280286,0.4163867800382448,15283.0,0.6724600695208343,0.5812235801809847
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,28,cold,5308.0,1.2085549031093827,0.0002276855506988287,0.0009205757412970604,,0.011492087415222306,0.0010714285714285715,0.002142857142857143,0.0032142857142857142,0.04719849938260648,0.17973237323213934,0.30455580149325356,2861.0,0.5389977392614921,0.5031312228586989
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,28,hot,11504.0,1.461467712321761,0.00012703996108499313,0.0011293147104484112,,0.0003477051460361613,0.0022298456260720413,0.02384219554030875,0.04699828473413379,0.11842718196104611,0.33090870979017084,0.4765442677585969,6558.0,0.5700625869262865,0.5285277970293027
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,29,cold,4962.0,1.0894106302250144,0.00021955071145203837,0.000978704653496127,,0.009270455461507456,0.000689655172413793,0.0034482758620689655,0.005172413793103448,0.0531056491553967,0.1919956637576173,0.31990265222732994,2598.0,0.5235792019347038,0.49975038601572114
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,29,hot,23544.0,7.557801731096822,0.0003210075488913023,0.0021344304011162835,0.40638803941556234,0.0004672103295956507,0.0026609224531170808,0.041814495691839836,0.09515965534718702,0.08616501108847843,0.27494669800998983,0.416680154737124,15932.0,0.6766904519198097,0.5826407244460773
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,30,cold,5744.0,1.413014986399212,0.0002459984307798071,0.000942530112633884,,0.0015668523676880223,0.0010369858278603526,0.0017283097131005876,0.002073971655720705,0.047218123648968345,0.17353004837820485,0.2963580180832186,3168.0,0.5515320334261838,0.5075706966677526
R3_intermediate,a100_mu030_g002,R3,a100_mu030_g002_c30,30,hot,10975.0,1.4438495739118697,0.00013155804773684463,0.0010832348721270988,,0.0015489749430523919,0.0015859030837004405,0.031013215859030836,0.054801762114537446,0.1017926729119895,0.32871089250580604,0.4840753293489277,6197.0,0.5646469248291571,0.5281011551641265
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,a150_mu030_g002_c30,1,cold,5795.0,1.7235747173743914,0.00029742445511206063,0.0011355348461763851,,0.011906816220880068,0.0009943652635067948,0.002651640702684786,0.003977461054027179,0.04513757940028904,0.1717626993908132,0.2969191792172127,3185.0,0.5496117342536669,0.5089224381465227
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,a150_mu030_g002_c30,1,hot,47295.0,381.62152345557433,0.008068961274036881,0.023693286486235202,0.09421714769003066,0.0012052013954963526,0.0009298481248062817,0.0032028102076660813,0.011674759789234426,0.03320043750666793,0.1339769355893418,0.2378732376277376,37628.0,0.7956020721006449,0.6993510595669487
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,a150_mu030_g002_c30,2,cold,6470.0,2.107156017159853,0.000325680991833053,0.001201893485530855,,0.0003091190108191654,0.0012334258402713536,0.0018501387604070306,0.002466851680542707,0.04070950942235066,0.16544822561368627,0.2859115537144754,3644.0,0.5632148377125193,0.515307520632601
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,a150_mu030_g002_c30,2,hot,43885.0,141.65490224273378,0.003227866064549021,0.011707903906996739,0.10349777828415176,0.0012988492651247578,0.0016632016632016633,0.011226611226611227,0.07151767151767152,0.04302599811789367,0.16062626098146857,0.27520666914434294,34279.0,0.7811097185826592,0.6782098716284717
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,a150_mu030_g002_c30,3,cold,11172.0,4.784348681859969,0.00042824460095416836,0.0014777358376686402,,0.016469745793054064,0.0013519603424966202,0.0024785939612438036,0.0033799008562415502,0.04063823966779573,0.1569721343959361,0.27259057404506154,7063.0,0.6322055137844611,0.5590774869102212
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,a150_mu030_g002_c30,3,hot,37397.0,47.488293723857424,0.0012698423329105925,0.005503419763620484,0.10813701633820895,0.0015776666577532958,0.0018117872748587872,0.04913140786528829,0.08238303314504956,0.05527873286171534,0.18687084148464664,0.3061459613689876,28055.0,0.7501938658181138,0.6441151208920375
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,a150_mu030_g002_c30,4,cold,3454.0,0.9112308704175643,0.00026381901285974646,0.0011859588504657727,,0.01766068326577881,0.0008120178643930166,0.0020300446609825416,0.00243605359317905,0.05061661326146758,0.1915601844203802,0.3220586724271919,1745.0,0.5052113491603938,0.4929105918160512
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,a150_mu030_g002_c30,4,hot,28870.0,21.134818657083542,0.0007320685367884843,0.003905030085475585,0.14371319709040525,0.00114305507447177,0.0011399908800729594,0.0224578203374373,0.0393296853625171,0.06610431470592223,0.22676533672714788,0.36249571313610507,20217.0,0.700277104260478,0.5995009346626274
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,a150_mu030_g002_c30,5,cold,2833.0,0.7106931261347544,0.0002508623812688861,0.0010606084552553852,,0.03847511471937875,0.00141643059490085,0.0018885741265344666,0.0018885741265344666,0.0511227807705566,0.1870476608693178,0.31999248554531345,1430.0,0.5047652665019414,0.4924257717203545
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,a150_mu030_g002_c30,5,hot,21031.0,10.270094517377032,0.000488331249934717,0.0031755352372314694,0.09666682516285484,0.06138557367695307,0.0011703511053315994,0.010533159947984396,0.07776332899869962,0.08987635031954082,0.265959075783319,0.4071995462023135,13704.0,0.6516095287908326,0.5736962619473944
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,a150_mu030_g002_c30,6,cold,2177.0,0.500997573500795,0.0002301320962337138,0.0010840557367141827,,0.12218649517684887,0.001081081081081081,0.0016216216216216215,0.0016216216216216215,0.05608601592072014,0.20468432536290138,0.3388279350118876,1077.0,0.4947175011483693,0.48950228575261
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,a150_mu030_g002_c30,6,hot,25261.0,15.206334825020207,0.0006019688383286571,0.004149819200954661,0.1098531332884684,0.0003562804322869245,0.001796192072805652,0.009100706502215304,0.07771524368339121,0.08789319516865271,0.2796170658728079,0.4290944551521375,17122.0,0.6778037290685246,0.580544234280006
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,a150_mu030_g002_c30,7,cold,2427.0,0.5890048924219216,0.00024268846000079173,0.0011236487122955796,,0.0008240626287597857,0.0015151515151515152,0.00202020202020202,0.0025252525252525255,0.05930859277182364,0.20608377188992533,0.3385953512296896,1203.0,0.4956736711990111,0.49016183250820455
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,a150_mu030_g002_c30,7,hot,25426.0,14.673475927224898,0.0005771051650760991,0.003613312679655818,0.04345945095571462,0.0008259262172579249,0.004705598455598456,0.034025096525096526,0.09797297297297297,0.08501811151534909,0.25645554511132246,0.39430790816017874,17348.0,0.6822937150947849,0.5921219515519309
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,a150_mu030_g002_c30,8,cold,2761.0,0.7027244750621237,0.00025451810034846924,0.0011731902136941552,,0.02426657008330315,0.001419782300047326,0.00236630383341221,0.00236630383341221,0.054092437972635625,0.19932522502378328,0.33234501854762705,1376.0,0.49837015574067367,0.49043916497273093
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,a150_mu030_g002_c30,8,hot,28784.0,21.679863515448645,0.0007531914784411008,0.0046199583309477705,0.081399388549194,0.00010422456920511395,0.007858546168958742,0.041141800531607535,0.09199121691898764,0.08923932992351549,0.2545957615081251,0.38707725235397883,20266.0,0.7040717065036132,0.609015458031021
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,a150_mu030_g002_c30,9,cold,2765.0,0.7331748091595931,0.00026516267962372264,0.0010524649120733272,,0.06871609403254973,0.0009398496240601503,0.0014097744360902255,0.0018796992481203006,0.04996558406242013,0.18333024267330897,0.31243688476721826,1380.0,0.49909584086799275,0.48992856777315125
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,a150_mu030_g002_c30,9,hot,23924.0,12.213143784455273,0.0005104975666466842,0.0036073084460092903,0.05032603243604748,0.0011285738170874436,0.006160670280926565,0.04238541153277477,0.0763923114834894,0.10777973129474278,0.2829194519144819,0.41657190021027857,16071.0,0.671752215348604,0.5887333108302952
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,a150_mu030_g002_c30,10,cold,3108.0,0.9056936361758866,0.00029140721884681034,0.001235036999057327,,0.08043758043758044,0.0008565310492505353,0.001284796573875803,0.001284796573875803,0.057298840800070895,0.1935712603200441,0.3211128138489843,1552.0,0.49935649935649934,0.4904280067297697
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,a150_mu030_g002_c30,10,hot,27583.0,17.59909853094578,0.0006380414940704703,0.004124575488149088,0.0788166624370083,3.625421455244172e-05,0.00927012438394743,0.04153954470781507,0.08343111945552688,0.08992732394048207,0.25835865874090425,0.39190625765165893,19236.0,0.697386071130769,0.6032145482199995
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,a150_mu030_g002_c30,11,cold,2775.0,0.7335988044047539,0.00026435992951522665,0.0012525914165788924,,0.14666666666666667,0.0009319664492078285,0.0009319664492078285,0.0013979496738117428,0.059083722780642035,0.2057903959319353,0.334420730654972,1381.0,0.4976576576576577,0.4896998404400619
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,a150_mu030_g002_c30,11,hot,24781.0,12.231593083875927,0.0004935875502956268,0.0031943552574398393,0.08413704047455713,0.0004438884629353133,0.01213150551983501,0.03202717457236443,0.07254640300861337,0.11264916015808275,0.28124760747876676,0.41237029874389053,16764.0,0.6764860175134175,0.5842751451502227
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,a150_mu030_g002_c30,12,cold,2502.0,0.6992668581701094,0.00027948315674264964,0.0013125430623167186,,0.014388489208633094,0.0010136847440446021,0.0015205271160669033,0.0015205271160669033,0.06026689799609228,0.20717007313196606,0.33572334806161486,1246.0,0.4980015987210232,0.4903440951343118
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,a150_mu030_g002_c30,12,hot,24198.0,11.383709924599536,0.0004704401159021215,0.003548367799354251,0.15447557649392513,4.132572939912389e-05,0.006245407788390889,0.04188096987509184,0.0674748959098702,0.10913671593315426,0.2941238153061979,0.4255811613767855,16248.0,0.6714604512769651,0.5804305514510426
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,a150_mu030_g002_c30,13,cold,2278.0,0.5941868523459651,0.00026083707302281174,0.0012026010196811358,,0.040825285338015806,0.0010643959552953698,0.0015965939329430547,0.0021287919105907396,0.06012531628799934,0.2027396061178353,0.33747023532147696,1133.0,0.49736611062335384,0.4899086631030875
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,a150_mu030_g002_c30,13,hot,23426.0,9.650046834397287,0.0004119374555791551,0.0026511453835925325,0.1320754716981132,0.0006403141808247247,0.007578535631340912,0.025424764698692093,0.0485270749297152,0.09478116752242899,0.26518840203219934,0.40109555647142653,15472.0,0.660462733714676,0.5676244406614396
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,a150_mu030_g002_c30,14,cold,2000.0,0.5041433425673021,0.00025207167128365104,0.0012438954112224162,,0.1715,0.001182033096926714,0.0017730496453900709,0.0017730496453900709,0.06473333626687773,0.21422286454704592,0.3468767713083541,991.0,0.4955,0.48959563156350694
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,a150_mu030_g002_c30,14,hot,21475.0,8.385773362259696,0.00039049002851034676,0.00305883121936614,0.260069848661234,0.0005122235157159488,0.004904426559356137,0.03244466800804829,0.06149396378269618,0.10560023509940578,0.30415236042883476,0.4436083559210217,13821.0,0.6435855646100116,0.5588941147131067
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,a150_mu030_g002_c30,15,cold,1868.0,0.48822605841488087,0.0002613629863034694,0.0012487270079485392,,0.11616702355460386,0.0012894906511927789,0.0019342359767891683,0.0019342359767891683,0.059875246602317383,0.20002190772765263,0.3330540686922285,931.0,0.49839400428265523,0.49125886922983086
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,a150_mu030_g002_c30,15,hot,22955.0,9.633388798306928,0.00041966407311291344,0.0026381188627593046,0.15260291875408408,0.0007405793944674363,0.0064516129032258064,0.03052109181141439,0.08250620347394541,0.08444783238322356,0.25685168546485304,0.39566995494657226,15173.0,0.660988891309083,0.5727670949608779
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,a150_mu030_g002_c30,16,cold,1889.0,0.4517109382024773,0.00023912701863550943,0.0010977353122715626,,0.05505558496559026,0.001226241569589209,0.0018393623543838135,0.0030656039239730227,0.05232736634394009,0.20550246249166537,0.3438289445786402,940.0,0.49761778718898886,0.4902034547303797
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,a150_mu030_g002_c30,16,hot,22958.0,10.008896031383353,0.0004359655035884377,0.0027940037330635805,0.2218834393239829,0.00021778900601097657,0.004985044865403789,0.03751246261216351,0.08399800598205384,0.0871596950360615,0.2638796425822482,0.3996547211584818,15239.0,0.6637773325202544,0.5760703569735268
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,a150_mu030_g002_c30,17,cold,2083.0,0.5077709206370782,0.00024376904495299,0.0011346250095305207,,0.10129620739318292,0.0011792452830188679,0.001768867924528302,0.0023584905660377358,0.05581858647254151,0.20576145916739708,0.34288707145966796,1035.0,0.4968795007201152,0.49027096292375466
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,a150_mu030_g002_c30,17,hot,21548.0,8.865264561735101,0.00041141936893146003,0.0025380901606023433,0.254223129756822,0.001670688695006497,0.004895014813860621,0.034265103697024346,0.07832023702176993,0.07914677909748942,0.2556563827527806,0.3971131915805366,14134.0,0.6559309448672731,0.5743327818567833
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,a150_mu030_g002_c30,18,cold,2078.0,0.5387725073248184,0.00025927454635458054,0.0011389239003655378,,0.04667949951876805,0.0011983223487118035,0.0017974835230677051,0.0017974835230677051,0.05399802917526637,0.19460318555436565,0.324643679324933,1033.0,0.4971126082771896,0.4906367099119226
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,a150_mu030_g002_c30,18,hot,16929.0,5.346517331306664,0.00031582003256581395,0.0025315855945054868,0.23539488451769153,0.001713036800756099,0.002688172043010753,0.03296547821165818,0.06168647425014148,0.09947027997558597,0.3046467963638802,0.45132299760163364,10433.0,0.6162797566306338,0.5469667267187452
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,a150_mu030_g002_c30,19,cold,2233.0,0.5542063077338053,0.0002481891212421878,0.0011294027621798482,,0.04791759964173757,0.0011160714285714285,0.0016741071428571428,0.0016741071428571428,0.05389266479890908,0.19622403093208643,0.33068699246523714,1115.0,0.4993282579489476,0.49049295342136506
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,a150_mu030_g002_c30,19,hot,20419.0,8.26734803856219,0.00040488505992272836,0.002682608719879922,0.4103041285077624,4.897399480875655e-05,0.002098085496984002,0.02058746393915552,0.06740099659061106,0.09147350681181055,0.27324092894492125,0.41388651309655666,13189.0,0.6459180175326902,0.5661345160371615
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,a150_mu030_g002_c30,20,cold,2108.0,0.531461980819333,0.000252116689193232,0.0011282541794345798,,0.0730550284629981,0.0011527377521613833,0.001729106628242075,0.0023054755043227667,0.05682080273608987,0.19984149103729246,0.3337330502181963,1046.0,0.49620493358633777,0.4904171252461227
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,a150_mu030_g002_c30,20,hot,16165.0,4.945581372366847,0.00030594379043407657,0.0026233900352699456,0.38818434890194864,0.00018558614290133005,0.007184940364994971,0.030751544762178475,0.05977870383675816,0.1321367834048948,0.34409401295907643,0.48827176278748724,9752.0,0.6032786885245902,0.5433345060580457
R5_high_expansion_intermediate_friction,a150_mu030_g002,R5,a150_mu030_g002_c30,21,cold,2041.0,0.509973025801717,0.0002498642948563043,0.001235765141294887,,0.07643312101910828,0.0012012012012012011,0.0024024024024024023,0.0024024024024024023,0.05611046067006679,0.20493018815895253,0.33534897941383424,1015.0,0.4973052425281725,0.49105628412427776
