run,tag,regime_id,cycle,force_p99_cold,force_p99_hot,force_p99_hot_minus_cold,force_share_top5_edges_cold,force_share_top5_edges_hot,force_share_top5_edges_hot_minus_cold,giant_fraction_after_top5_edges_cold,giant_fraction_after_top5_edges_hot,giant_fraction_after_top5_edges_hot_minus_cold,force_h1_birth_fraction_cold,force_h1_birth_fraction_hot,force_h1_birth_fraction_hot_minus_cold,force_h1_birth_force_share_cold,force_h1_birth_force_share_hot,force_h1_birth_force_share_hot_minus_cold,bottom_side_percolation_edge_fraction_cold,bottom_side_percolation_edge_fraction_hot,bottom_side_percolation_edge_fraction_hot_minus_cold,alpha_mult,friction,lid_gap_radii,hot_susceptibility_index,cold_memory_index,loss_index,overload_number,L,T,giant_activation,frictional_expansion,boundary_attenuation,dimensionless_loop_number,dimensionless_top5_number,loop_number_no_boundary,loop_number_no_friction,loop_number_friction_only,overload_positive,absolute_circulation,phase_speed,tangential_fraction,radial_contraction,spectral_radius,one_step_gain,peak_normalized_gain,antisymmetric_strength,nonnormality,overload_number_asinh,route_centered_overload_asinh,route_centered_overload_number,S,loop_x_severity,overload,response_coordinate,overload_response,susceptibility_slope,route_severity_table,slope_safe,susceptibility_normalized_overload,SxL,SxT,cycle_z
R1_low_expansion_low_friction,a050_mu010_g002,R1,14,0.0010089406015131,0.0005187157758242,-0.0004902248256888,0.1509138818233295,0.3227329605326466,0.1718190787093171,0.0019096117122851,0.0509436452421802,0.0490340335298951,0.7196710708675967,0.6662307333021953,-0.0534403375654014,0.6292086406374711,0.5826882523677797,-0.0465203882696914,0.0029104684468262,0.001401214385801,-0.0015092540610251,0.5,0.1,0.02,-0.723825496862676,1.6045802365329438,-1.2986079178795071,-0.4760398578461868,-0.0465203882696914,0.1718190787093171,0.0490340335298951,0.05,0.9803921568627452,-0.0022804111896907,0.0084225038582998,-0.0023260194134845,-0.0232601941348457,-0.0046520388269691,False,0.0111569719945618,0.2376466276189265,0.1824357406885684,0.1634227644871428,0.6160621175234969,0.6332879761555276,1.027961236604271,0.0716198214380969,0.3707084487971819,-0.2358279216023111,-0.0027084890848331,-0.0041989537518253,0.0490196078431372,-0.0022804111896907,-0.2358279216023111,-0.0022804111896907,-0.2358279216023111,-1.3708608102244972,0.0490196078431372,-1.3708608102244972,0.1720290782575446,-0.0022804111896907522,0.008422503858299847,-0.17330138606361004
R1_low_expansion_low_friction,a050_mu010_g002,R1,15,0.0010366818749553,0.0005033285286124,-0.0005333533463428,0.1516358167789948,0.3281090324152075,0.1764732156362126,0.0027432628691302,0.0493013445821249,0.0465580817129947,0.7214146838255717,0.6705218356772761,-0.0508928481482956,0.6302546506422168,0.5809842123885399,-0.0492704382536768,0.002546060549949,0.0017579570688378,-0.0007881034811111,0.5,0.1,0.02,-0.723825496862676,1.6045802365329438,-1.2986079178795071,-0.5179204272612489,-0.0492704382536768,0.1764732156362126,0.0465580817129947,0.05,0.9803921568627452,-0.0024152175614547,0.0086506478253045,-0.0024635219126838,-0.0246352191268384,-0.0049270438253676,False,0.0129382499364284,0.28669634879881,0.4805239255488053,-0.2315044538034199,0.6160621175234969,0.6332879761555276,1.027961236604271,0.0716198214380969,0.3707084487971819,-0.2561498925856866,-0.0230304600682086,-0.0460795231668874,0.0490196078431372,-0.0024152175614547,-0.2561498925856866,-0.0024152175614547,-0.2561498925856866,-1.3708608102244972,0.0490196078431372,-1.3708608102244972,0.1868533192248296,-0.0024152175614547424,0.008650647825304529,-0.05776712868787001
R1_low_expansion_low_friction,a050_mu010_g002,R1,16,0.001006105762365,0.000536999202983,-0.0004691065593819,0.151084026024469,0.3267416346292522,0.1756576086047832,0.0024181847493148,0.0450379680544645,0.0426197833051496,0.7222529753667313,0.6701856570804514,-0.0520673182862798,0.6296994624600653,0.584049848000553,-0.0456496144595122,0.0002306485838176,0.0005915544230069,0.0003609058391892,0.5,0.1,0.02,-0.723825496862676,1.6045802365329438,-1.2986079178795071,-0.4555326620374693,-0.0456496144595122,0.1756576086047832,0.0426197833051496,0.05,0.9803921568627452,-0.0022377261989956,0.0086106670884697,-0.0022824807229756,-0.0228248072297561,-0.0045649614459512,False,0.0267602799696587,0.3527067452674555,0.2331483765748518,-0.3328897009768829,0.6160621175234969,0.6332879761555276,1.027961236604271,0.0716198214380969,0.3707084487971819,-0.225841608599821,0.0072778239176569,0.0163082420568921,0.0490196078431372,-0.0022377261989956,-0.225841608599821,-0.0022377261989956,-0.225841608599821,-1.3708608102244972,0.0490196078431372,-1.3708608102244972,0.164744375880755,-0.0022377261989956934,0.008610667088469755,0.05776712868787001
R1_low_expansion_low_friction,a050_mu010_g002,R1,17,0.0010140557325294,0.0005597376901206,-0.0004543180424088,0.1521690534066738,0.330181239628498,0.1780121862218242,0.0019169329073482,0.044905905256327,0.0429889723489788,0.7221561270248009,0.6773222350128398,-0.044833892011961,0.6316204888183788,0.589786862541371,-0.0418336262770078,0.0002287910679967,0.0005313025768174,0.0003025115088207,0.5,0.1,0.02,-0.723825496862676,1.6045802365329438,-1.2986079178795071,-0.4411720602304538,-0.0418336262770078,0.1780121862218242,0.0429889723489788,0.05,0.9803921568627452,-0.0020506679547552,0.0087260875598933,-0.0020916813138503,-0.0209168131385039,-0.0041833626277007,False,0.0937886763697188,0.4784467723636416,0.2977737420125115,-0.4225789368019226,0.6160621175234969,0.6332879761555276,1.027961236604271,0.0716198214380969,0.3707084487971819,-0.2188352152904842,0.0142842172269937,0.0306688438639076,0.0490196078431372,-0.0020506679547552,-0.2188352152904842,-0.0020506679547552,-0.2188352152904842,-1.3708608102244972,0.0490196078431372,-1.3708608102244972,0.1596334315331743,-0.0020506679547552817,0.008726087559893332,0.17330138606361004
R1_low_expansion_low_friction,a050_mu010_g002,R1,18,0.0010507335508066,0.0006205593868228,-0.0004301741639838,0.1526433112147861,0.3278852896023805,0.1752419783875944,0.0024142926122646,0.0506148867313915,0.0482005941191269,0.7220921155347385,0.6798415492957747,-0.0422505662389638,0.6302070204546347,0.5942594513599369,-0.0359475690946978,0.0001377600220416,0.0003080985915492,0.0001703385695076,0.5,0.1,0.02,-0.723825496862676,1.6045802365329438,-1.2986079178795071,-0.417726800319058,-0.0359475690946978,0.1752419783875944,0.0482005941191269,0.05,0.9803921568627452,-0.0017621357399361,0.0085902930582154,-0.0017973784547348,-0.0179737845473489,-0.0035947569094697,False,0.0783922069491875,0.5203341839587031,0.1393829030507551,0.4818801179138282,0.6160621175234969,0.6332879761555276,1.027961236604271,0.0716198214380969,0.3707084487971819,-0.2073738857237675,0.0257455467937103,0.0541141037753034,0.0490196078431372,-0.0017621357399361,-0.2073738857237675,-0.0017621357399361,-0.2073738857237675,-1.3708608102244972,0.0490196078431372,-1.3708608102244972,0.1512727507979509,-0.0017621357399361646,0.008590293058215402,0.2888356434393501
R1_low_expansion_low_friction,a050_mu010_g002,R1,19,0.001040816991614,0.0006542240416211,-0.0003865929499929,0.151567515104842,0.3452949235190358,0.1937274084141937,0.0027057138309724,0.0490196078431372,0.0463138940121647,0.7214686943416907,0.6756841774142812,-0.0457845169274094,0.6312952802423286,0.5887972606407856,-0.0424980196015429,4.566835639585331e-05,0.0003145643284051,0.0002688959720093,0.5,0.1,0.02,-0.723825496862676,1.6045802365329438,-1.2986079178795071,-0.3754066365373846,-0.0424980196015429,0.1937274084141937,0.0463138940121647,0.05,0.9803921568627452,-0.0020832362549775,0.009496441588931,-0.0021249009800771,-0.0212490098007714,-0.0042498019601542,False,0.0528087171051518,0.1778323759544725,0.4957487757348897,-0.0032479358487508,0.6160621175234969,0.6332879761555276,1.027961236604271,0.0716198214380969,0.3707084487971819,-0.1866182248605182,0.0465012076569597,0.0964342675569768,0.0490196078431372,-0.0020832362549775,-0.1866182248605182,-0.0020832362549775,-0.1866182248605182,-1.3708608102244972,0.0490196078431372,-1.3708608102244972,0.136132146654595,-0.0020832362549775907,0.009496441588931053,0.4043699008150901
R1_low_expansion_low_friction,a050_mu010_g002,R1,20,0.0010358063469621,0.0006179546432402,-0.0004178517037218,0.1496785040177828,0.3408410271790745,0.1911625231612916,0.0031867431485022,0.045889348500517,0.0427026053520148,0.7230748274609516,0.6758816232500443,-0.0471932042109073,0.6329070320894471,0.589417441186051,-0.0434895909033961,4.540501271340356e-05,0.0003101187311713,0.0002647137184579,0.5,0.1,0.02,-0.723825496862676,1.6045802365329438,-1.2986079178795071,-0.405760898300131,-0.0434895909033961,0.1911625231612916,0.0427026053520148,0.05,0.9803921568627452,-0.0021318426913429,0.0093707119196711,-0.0021744795451698,-0.021744795451698,-0.0043489590903396,False,0.0758985792105464,0.2934374877441899,0.4294735783821162,0.084733841161504,0.6160621175234969,0.6332879761555276,1.027961236604271,0.0716198214380969,0.3707084487971819,-0.2015138375104815,0.0316055950069964,0.0660800057942304,0.0490196078431372,-0.0021318426913429,-0.2015138375104815,-0.0021318426913429,-0.2015138375104815,-1.3708608102244972,0.0490196078431372,-1.3708608102244972,0.1469980292729214,-0.002131842691342944,0.009370711919671145,0.5199041581908301
R1_low_expansion_low_friction,a050_mu010_g002,R1,21,0.001027342277169,0.0006223667456171,-0.0004049755315519,0.1523987846286844,0.3536063798991316,0.2012075952704471,0.0038247011952191,0.0470726300691094,0.0432479288738902,0.7196652719665272,0.6704706258273612,-0.049194646139166,0.6299649835157286,0.5867663376757942,-0.0431986458399343,0.0005977286312014,0.000684712648925,8.698401772356667e-05,0.5,0.1,0.02,-0.723825496862676,1.6045802365329438,-1.2986079178795071,-0.3932573063803424,-0.0431986458399343,0.2012075952704471,0.0432479288738902,0.05,0.9803921568627452,-0.0021175806784281,0.0098631174152179,-0.0021599322919967,-0.0215993229199671,-0.0043198645839934,False,0.0039197046539656,0.172081488229962,0.0440138846799005,-0.1715799837552343,0.6160621175234969,0.6332879761555276,1.027961236604271,0.0716198214380969,0.3707084487971819,-0.1953831664918539,0.037736266025624,0.078583597714019,0.0490196078431372,-0.0021175806784281,-0.1953831664918539,-0.0021175806784281,-0.1953831664918539,-1.3708608102244972,0.0490196078431372,-1.3708608102244972,0.1425258968923746,-0.0021175806784281496,0.009863117415217984,0.6354384155665701
R1_low_expansion_low_friction,a050_mu010_g002,R1,22,0.0009985776544576,0.0005704445784933,-0.0004281330759643,0.1533782744705296,0.3329721330243084,0.1795938585537787,0.0054600931427653,0.0543661606331906,0.0489060674904252,0.7208668330098882,0.6734383390012529,-0.0474284940086352,0.6299959169969548,0.5890116692631406,-0.0409842477338141,0.0003234451529433,0.000984428136746,0.0006609829838026,0.5,0.1,0.02,-0.723825496862676,1.6045802365329438,-1.2986079178795071,-0.4157447724825666,-0.0409842477338141,0.1795938585537787,0.0489060674904252,0.05,0.9803921568627452,-0.0020090317516575,0.008803620517342,-0.0020492123866907,-0.020492123866907,-0.0040984247733814,False,0.0645891097321715,0.6049762876197398,0.1549305062368293,0.4697527272248721,0.6160621175234969,0.6332879761555276,1.027961236604271,0.0716198214380969,0.3707084487971819,-0.2064037092306254,0.0267157232868525,0.0560961316117948,0.0490196078431372,-0.0020090317516575,-0.2064037092306254,-0.0020090317516575,-0.2064037092306254,-1.3708608102244972,0.0490196078431372,-1.3708608102244972,0.1505650374503185,-0.002009031751657552,0.008803620517342084,0.7509726729423102
R1_low_expansion_low_friction,a050_mu010_g002,R1,23,0.001035292207821,0.0005680363601992,-0.0004672558476218,0.1539456029504834,0.3401810492131867,0.1862354462627033,0.0020736959642686,0.0553349218956844,0.0532612259314157,0.7225565280816922,0.6681006265781352,-0.054455901503557,0.6313888496024449,0.5828251755640363,-0.0485636740384085,0.0001823486506199,0.0003273169363134,0.0001449682856934,0.5,0.1,0.02,-0.723825496862676,1.6045802365329438,-1.2986079178795071,-0.45373550180195,-0.0485636740384085,0.1862354462627033,0.0532612259314157,0.05,0.9803921568627452,-0.0023805722567847,0.0091291885422893,-0.0024281837019204,-0.0242818370192042,-0.0048563674038408,False,0.0699199633509382,0.6805916340516867,0.4683567997885676,-0.5654108822532138,0.6160621175234969,0.6332879761555276,1.027961236604271,0.0716198214380969,0.3707084487971819,-0.2249653820194092,0.0081540504980687,0.0181054022924114,0.0490196078431372,-0.0023805722567847,-0.2249653820194092,-0.0023805722567847,-0.2249653820194092,-1.3708608102244972,0.0490196078431372,-1.3708608102244972,0.1641051960501869,-0.0023805722567847277,0.009129188542289368,0.8665069303180502
R1_low_expansion_low_friction,a050_mu010_g002,R1,24,0.0010171485260414,0.0005379099901349,-0.0004792385359065,0.1507130794706259,0.3180024203034481,0.1672893408328221,0.0031665611146295,0.0543520560383966,0.0511854949237671,0.7205002967088145,0.6753742947265539,-0.0451260019822606,0.6306763788729959,0.5908245770393309,-0.0398518018336649,4.564750992833341e-05,0.000666400106624,0.0006207525966956,0.5,0.1,0.02,-0.723825496862676,1.6045802365329438,-1.2986079178795071,-0.46537146336234,-0.0398518018336649,0.1672893408328221,0.0511854949237671,0.05,0.9803921568627452,-0.0019535196977286,0.0082004578839618,-0.0019925900916832,-0.0199259009168324,-0.0039851801833664,False,0.0370380871356473,0.2760928390053593,0.1709448522020992,0.2510420145550232,0.6160621175234969,0.6332879761555276,1.027961236604271,0.0716198214380969,0.3707084487971819,-0.23063559531797,0.0024838371995079,0.0064694407320214,0.0490196078431372,-0.0019535196977286,-0.23063559531797,-0.0019535196977286,-0.23063559531797,-1.3708608102244972,0.0490196078431372,-1.3708608102244972,0.1682414389541125,-0.0019535196977286695,0.008200457883961858,0.9820411876937902
R1_low_expansion_low_friction,a050_mu010_g002,R1,25,0.0010396441999104,0.0005848353337549,-0.0004548088661554,0.1520379937708704,0.3344617626030982,0.1824237688322277,0.0023610892491736,0.0544645195077245,0.0521034302585509,0.7224550493443288,0.6732162260050706,-0.0492388233392582,0.6311961084717898,0.5878537052432751,-0.0433424032285146,0.002117975755937,0.0007696486780152,-0.0013483270779218,0.5,0.1,0.02,-0.723825496862676,1.6045802365329438,-1.2986079178795071,-0.4416486816790528,-0.0433424032285146,0.1824237688322277,0.0521034302585509,0.05,0.9803921568627452,-0.0021246276092409,0.0089423416094229,-0.0021671201614257,-0.0216712016142573,-0.0043342403228514,False,0.0156571771877778,0.0588926157380168,0.4981269263041655,0.0018468286918768,0.6160621175234969,0.6332879761555276,1.027961236604271,0.0716198214380969,0.3707084487971819,-0.2190679256514783,0.0140515068659995,0.0301922224153086,0.0490196078431372,-0.0021246276092409,-0.2190679256514783,-0.0021246276092409,-0.2190679256514783,-1.3708608102244972,0.0490196078431372,-1.3708608102244972,0.1598031864486686,-0.002124627609240909,0.008942341609422916,1.0975754450695303
R1_low_expansion_low_friction,a050_mu010_g002,R1,26,0.001013492104686,0.0006069732450732,-0.0004065188596127,0.1504857080024916,0.3350552133198478,0.1845695053173561,0.0027230498157936,0.0539872512033303,0.0512642013875366,0.722856360149758,0.6750603810716522,-0.0477959790781057,0.631735649411842,0.5880807192199538,-0.0436549301918882,0.0007761848233038,0.0004025404776813,-0.0003736443456224,0.5,0.1,0.02,-0.723825496862676,1.6045802365329438,-1.2986079178795071,-0.3947559772598537,-0.0436549301918882,0.1845695053173561,0.0512642013875366,0.05,0.9803921568627452,-0.0021399475584258,0.0090475247704586,-0.0021827465095944,-0.0218274650959441,-0.0043654930191888,False,0.0809398578753319,0.4648170619976906,0.3273958486233932,-0.4022853302116528,0.6160621175234969,0.6332879761555276,1.027961236604271,0.0716198214380969,0.3707084487971819,-0.1961183709620858,0.0370010615553921,0.0770849268345078,0.0490196078431372,-0.0021399475584258,-0.1961183709620858,-0.0021399475584258,-0.1961183709620858,-1.3708608102244972,0.0490196078431372,-1.3708608102244972,0.1430622055130226,-0.00213994755842589,0.009047524770458622,1.2131097024452704
R1_low_expansion_low_friction,a050_mu010_g002,R1,27,0.0010154670012826,0.0006202824568658,-0.0003951845444168,0.1521691849869159,0.3377796283978274,0.1856104434109115,0.0033370411568409,0.055045871559633,0.051708830402792,0.7215,0.6781814129708046,-0.0433185870291954,0.6305116343960709,0.5926303126229142,-0.0378813217731567,0.0026818181818181,0.0004011589034989,-0.0022806592783191,0.5,0.1,0.02,-0.723825496862676,1.6045802365329438,-1.2986079178795071,-0.3837496276996107,-0.0378813217731567,0.1856104434109115,0.051708830402792,0.05,0.9803921568627452,-0.0018569275378998,0.0090985511475937,-0.0018940660886578,-0.0189406608865783,-0.0037881321773156,False,0.0063933624946316,0.1580827525723132,0.0432937064444103,0.1573684255614998,0.6160621175234969,0.6332879761555276,1.027961236604271,0.0716198214380969,0.3707084487971819,-0.1907165599936395,0.0424028725238384,0.0880912763947507,0.0490196078431372,-0.0018569275378998,-0.1907165599936395,-0.0018569275378998,-0.1907165599936395,-1.3708608102244972,0.0490196078431372,-1.3708608102244972,0.1391217536975231,-0.0018569275378998362,0.00909855114759369,1.3286439598210102
R1_low_expansion_low_friction,a050_mu010_g002,R1,28,0.001011956244171,0.0006194377734528,-0.0003925184707181,0.1510949198765453,0.3237465257912322,0.1726516059146869,0.0030669895076674,0.0534410844629822,0.0503740949553147,0.7210176888434932,0.6743924392439244,-0.0466252495995687,0.6301899261841744,0.590316119495819,-0.0398738066883553,0.0002321370537165,0.0002250225022502,-7.114551466289205e-06,0.5,0.1,0.02,-0.723825496862676,1.6045802365329438,-1.2986079178795071,-0.3811606985429663,-0.0398738066883553,0.1726516059146869,0.0503740949553147,0.05,0.9803921568627452,-0.0019545983670762,0.0084633140154258,-0.0019936903344177,-0.0199369033441776,-0.0039873806688355,False,0.034180604825152,0.2391405404194488,0.1840023918464273,0.215417522030997,0.6160621175234969,0.6332879761555276,1.027961236604271,0.0716198214380969,0.3707084487971819,-0.1894451335245748,0.0436742989929031,0.0906802055513951,0.0490196078431372,-0.0019545983670762,-0.1894451335245748,-0.0019545983670762,-0.1894451335245748,-1.3708608102244972,0.0490196078431372,-1.3708608102244972,0.1381942879332516,-0.001954598367076238,0.008463314015425818,1.4441782171967503
R1_low_expansion_low_friction,a050_mu010_g002,R1,29,0.0009939143253241,0.0006138290792213,-0.0003800852461027,0.1487751862255216,0.3326188476439884,0.1838436614184667,0.0020944095376188,0.0545765386638611,0.0524821291262423,0.7209570880872096,0.6718336828667821,-0.0491234052204274,0.6308484984637579,0.5880145289175811,-0.0428339695461768,0.000600489630006,0.0003191392358894,-0.0002813503941165,0.5,0.1,0.02,-0.723825496862676,1.6045802365329438,-1.2986079178795071,-0.3690872372078156,-0.0428339695461768,0.1838436614184667,0.0524821291262423,0.05,0.9803921568627452,-0.0020997043895184,0.0090119441871797,-0.0021416984773088,-0.0214169847730884,-0.0042833969546176,False,0.016470101243098,0.1373364218767214,0.2136289938919398,-0.1266766020915566,0.6160621175234969,0.6332879761555276,1.027961236604271,0.0716198214380969,0.3707084487971819,-0.1835118732922154,0.0496075592252625,0.1027536668865458,0.0490196078431372,-0.0020997043895184,-0.1835118732922154,-0.0020997043895184,-0.1835118732922154,-1.3708608102244972,0.0490196078431372,-1.3708608102244972,0.133866160534681,-0.0020997043895184682,0.00901194418717973,1.5597124745724904
R1_low_expansion_low_friction,a050_mu010_g002,R1,30,0.0010193142635371,0.0006201870846978,-0.0003991271788392,0.151618020154821,0.3319574221795379,0.1803394020247168,0.0030322374720714,0.0566649377593361,0.0536327002872646,0.723404255319149,0.6752841542233118,-0.0481201010958372,0.6317364431344094,0.590256278465154,-0.0414801646692553,0.002693817916172,0.0002228660574994,-0.0024709518586725,0.5,0.1,0.02,-0.723825496862676,1.6045802365329438,-1.2986079178795071,-0.3875781794816255,-0.0414801646692553,0.1803394020247168,0.0536327002872646,0.05,0.9803921568627452,-0.0020333414053556,0.0088401667659174,-0.0020740082334627,-0.0207400823346276,-0.0041480164669255,False,,,,,0.6160621175234969,0.6332879761555276,1.027961236604271,0.0716198214380969,0.3707084487971819,-0.1925962080266283,0.0405232244908496,0.0842627246127359,0.0490196078431372,-0.0020333414053556,-0.1925962080266283,-0.0020333414053556,-0.1925962080266283,-1.3708608102244972,0.0490196078431372,-1.3708608102244972,0.1404928980317761,-0.0020333414053556494,0.00884016676591748,1.6752467319482305
R3_intermediate,a100_mu030_g002,R3,1,0.0018405155352817,0.0017034588769509,-0.0001370566583308,0.1604688226706924,0.2955313278432119,0.1350625051725194,0.002780503761858,0.0021766169154228,-0.0006038868464351,0.6815477785519053,0.5540131834044203,-0.127534595147485,0.6010644066482509,0.5041564614605686,-0.0969079451876823,0.0191864515783268,0.000542846064366,-0.0186436055139607,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,-0.1512654529385855,-0.0969079451876823,0.1350625051725194,-0.0006038868464351,0.3,0.9803921568627452,-0.0285023368199065,0.0397242662272115,-0.0290723835563046,-0.0969079451876823,-0.0290723835563046,False,2.4921918563584686,6.102311335235408,0.0666491552435055,5.310298695180144,0.9369856766109874,1.393859096418066,1.5515415637432834,0.5153533729294858,1.0103032666864635,-0.0755608043551785,-0.434886707005008,-0.931640394955448,0.2941176470588235,-0.0285023368199065,-0.0755608043551785,-0.0285023368199065,-0.0755608043551785,7.170264576406267,0.2941176470588235,7.170264576406267,-0.0105380775771944,-0.028502336819906552,0.03972426622721158,-1.6752467319482305
R3_intermediate,a100_mu030_g002,R3,2,0.0008960872261189,0.000981339213965,8.525198784616983e-05,0.1896265182026183,0.3393454695035967,0.1497189513009783,0.0016313213703099,0.0073984858912594,0.0057671645209495,0.5213819763227833,0.5566198191746486,0.0352378428518653,0.4966559913882901,0.5108798695012972,0.014223878113007,0.0538777482483691,0.0089517500671381,-0.044925998181231,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,0.0940901428104328,0.014223878113007,0.1497189513009783,0.0057671645209495,0.3,0.9803921568627452,0.0041834935626491,0.0440349856767583,0.0042671634339021,0.014223878113007,0.0042671634339021,True,0.2810214066525243,1.651806737031406,0.2081529519573827,-0.1529570338866274,0.9369856766109874,1.393859096418066,1.5515415637432834,0.5153533729294858,1.0103032666864635,0.0470277350035361,-0.3122981676462933,-0.6862847992064296,0.2941176470588235,0.0041834935626491,0.0470277350035361,0.0041834935626491,0.0470277350035361,7.170264576406267,0.2941176470588235,7.170264576406267,0.0065587168370719,0.004183493562649117,0.044034985676758315,-1.5597124745724904
R3_intermediate,a100_mu030_g002,R3,3,0.0009063763883098,0.0023892491228649,0.001482872734555,0.186781080135085,0.2826123649997547,0.0958312848646696,0.0020072260136491,0.0486102608056814,0.0466030347920322,0.520671206225681,0.6761470902076664,0.1554758839819854,0.4976998401180221,0.5845084482164442,0.0868086080984221,0.0068093385214007,0.000369367150948,-0.0064399713704527,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,1.636603566543645,0.0868086080984221,0.0958312848646696,0.0466030347920322,0.3,0.9803921568627452,0.0255319435583594,0.0281856720190204,0.0260425824295266,0.0868086080984221,0.0260425824295266,True,0.2488451562891951,1.023562035374825,0.250561686299185,0.4504393272132619,0.9369856766109874,1.393859096418066,1.5515415637432834,0.5153533729294858,1.0103032666864635,0.7468958400065009,0.3875699373566714,0.8562286245267825,0.2941176470588235,0.0255319435583594,0.7468958400065009,0.0255319435583594,0.7468958400065009,7.170264576406267,0.2941176470588235,7.170264576406267,0.1041657294577607,0.025531943558359436,0.028185672019020468,-1.4441782171967503
R3_intermediate,a100_mu030_g002,R3,4,0.0008644623918522,0.0012106671663055,0.0003462047744533,0.199305433975372,0.3146601702708514,0.1153547362954793,0.0016625103906899,0.0194260485651214,0.0177635381744314,0.5103229221810481,0.5990153527239749,0.0886924305429267,0.4938730313893163,0.5365772746819287,0.0427042432926124,0.0103229221810481,0.0019433827816285,-0.0083795393994196,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,0.382096153918928,0.0427042432926124,0.1153547362954793,0.0177635381744314,0.3,0.9803921568627452,0.0125600715566507,0.0339278636163174,0.0128112729877837,0.0427042432926124,0.0128112729877837,True,0.3131623579847203,1.2563802038467735,0.4794817613031945,-0.6960351358232776,0.9369856766109874,1.393859096418066,1.5515415637432834,0.5153533729294858,1.0103032666864635,0.189904571897606,-0.1694213307522234,-0.3982787880979344,0.2941176470588235,0.0125600715566507,0.189904571897606,0.0125600715566507,0.189904571897606,7.170264576406267,0.2941176470588235,7.170264576406267,0.0264850159814864,0.012560071556650705,0.03392786361631744,-1.3286439598210102
R3_intermediate,a100_mu030_g002,R3,5,0.0009330975454836,0.0024948578993032,0.0015617603538195,0.1949745510503261,0.266122927498623,0.0711483764482968,0.002919708029197,0.0515755785327424,0.0486558705035454,0.5213787085514834,0.6851674258770878,0.1637887173256044,0.4968436371740422,0.5943490445805563,0.097505407406514,0.0076352530541012,0.0004395428754095,-0.0071957101786916,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,1.7236695406059184,0.097505407406514,0.0711483764482968,0.0486558705035454,0.3,0.9803921568627452,0.0286780610019158,0.0209259930730284,0.0292516222219542,0.097505407406514,0.0292516222219542,True,0.2666337156367779,1.981794409028134,0.1106533663893527,0.3755752983922735,0.9369856766109874,1.393859096418066,1.5515415637432834,0.5153533729294858,1.0103032666864635,0.780228511074184,0.4209026084243545,0.943294598589056,0.2941176470588235,0.0286780610019158,0.780228511074184,0.0286780610019158,0.780228511074184,7.170264576406267,0.2941176470588235,7.170264576406267,0.1088144660158738,0.02867806100191588,0.02092599307302847,-1.2131097024452704
R3_intermediate,a100_mu030_g002,R3,6,0.0008911246935518,0.0008417935185914,-4.9331174960492714e-05,0.1864321353809234,0.3142748147596909,0.1278426793787674,0.0015704750687082,0.0080562221460404,0.0064857470773321,0.5283648498331479,0.5535698085820557,0.0252049587489078,0.4995677482826338,0.5101719147146285,0.0106041664319946,0.0438264738598442,0.0061689195318878,-0.0376575543279564,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,-0.0544453849617507,0.0106041664319946,0.1278426793787674,0.0064857470773321,0.3,0.9803921568627452,0.0031188724799984,0.0376007880525786,0.0031812499295983,0.0106041664319946,0.0031812499295983,False,0.2981016191705586,1.9071626920337756,0.1860108075432663,-0.3294083848547684,0.9369856766109874,1.393859096418066,1.5515415637432834,0.5153533729294858,1.0103032666864635,-0.0272193312589265,-0.386545233908756,-0.8348203269786131,0.2941176470588235,0.0031188724799984,-0.0272193312589265,0.0031188724799984,-0.0272193312589265,7.170264576406267,0.2941176470588235,7.170264576406267,-0.0037961404309251,0.003118872479998411,0.03760078805257864,-1.0975754450695303
R3_intermediate,a100_mu030_g002,R3,7,0.0008738431507515,0.0024736678043374,0.0015998246535858,0.1864020197108914,0.2670780778340438,0.0806760581231524,0.001410437235543,0.0369439557677808,0.0355335185322378,0.518541797611565,0.6801101055177878,0.1615683079062227,0.4949766749406332,0.5887435637276373,0.093766888787004,0.0429499266708569,0.0017933853276056,-0.0411565413432512,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,1.765680002666378,0.093766888787004,0.0806760581231524,0.0355335185322378,0.3,0.9803921568627452,0.0275784967020599,0.0237282523891624,0.0281300666361011,0.093766888787004,0.0281300666361011,True,0.1459856053880976,2.1280634416431736,0.058646885188613,0.1936043422433352,0.9369856766109874,1.393859096418066,1.5515415637432834,0.5153533729294858,1.0103032666864635,0.7960574760262535,0.436731573376424,0.9853050606495156,0.2941176470588235,0.02757849670206,0.7960574760262535,0.0275784967020599,0.7960574760262535,7.170264576406267,0.2941176470588235,7.170264576406267,0.1110220505175887,0.027578496702059994,0.023728252389162468,-0.9820411876937902
