regime_id,n,route_severity,frictional_expansion,boundary_attenuation,mean_loop_activation,mean_overload_asinh,susceptibility_slope,intercept,r2_loop_to_overload,slope_ci_low,slope_ci_high
R1,30,0.04901960784313726,0.05,0.9803921568627452,-0.04982195648171957,-0.23311943251747794,-1.3708608102244972,-0.30141840014697774,0.028306232860518588,-6.959356955266151,5.846406458737388
R3,30,0.29411764705882354,0.3,0.9803921568627452,0.046376332194269176,0.35932590264982944,7.170264576406267,0.026795330733611768,0.806862490161973,5.123213873208573,10.150158131487155
R5,30,0.4411764705882352,0.4499999999999999,0.9803921568627452,0.08001900519334819,0.8420607248183974,13.825248348736825,-0.2642218945985028,0.8551517965629076,9.55074242257769,16.554115293826133
R6,30,0.75,0.8999999999999999,0.8333333333333334,0.07956762897549947,1.240133437748314,16.589858547637814,-0.07988227192615091,0.9155660594354397,13.998875324053706,17.70386117437704
R6c,30,0.8999999999999999,0.8999999999999999,1.0,0.12464577540098215,1.8532610151178008,18.399210606165077,-0.4401228576536213,0.9308835864872539,15.155372052729154,20.89861478029733
