run,tag,regime_id,cycle,force_p99_cold,force_p99_hot,force_p99_hot_minus_cold,force_share_top5_edges_cold,force_share_top5_edges_hot,force_share_top5_edges_hot_minus_cold,giant_fraction_after_top5_edges_cold,giant_fraction_after_top5_edges_hot,giant_fraction_after_top5_edges_hot_minus_cold,force_h1_birth_fraction_cold,force_h1_birth_fraction_hot,force_h1_birth_fraction_hot_minus_cold,force_h1_birth_force_share_cold,force_h1_birth_force_share_hot,force_h1_birth_force_share_hot_minus_cold,bottom_side_percolation_edge_fraction_cold,bottom_side_percolation_edge_fraction_hot,bottom_side_percolation_edge_fraction_hot_minus_cold,alpha_mult,friction,lid_gap_radii,hot_susceptibility_index,cold_memory_index,loss_index,overload_number,loop_activation,top5_activation,giant_activation,frictional_expansion,boundary_attenuation,dimensionless_loop_number,dimensionless_top5_number,loop_number_no_boundary,loop_number_no_friction,loop_number_friction_only,overload_positive,next_force_h1_birth_force_share_cold,force_h1_birth_force_share_cold_wz,next_force_h1_birth_force_share_cold_wz,next_dimensionless_loop_number,dimensionless_loop_number_wz,next_dimensionless_loop_number_wz,next_overload_number,overload_number_wz,next_overload_number_wz,next_force_p99_cold,force_p99_cold_wz,next_force_p99_cold_wz,next_force_h1_birth_fraction_cold,force_h1_birth_fraction_cold_wz,next_force_h1_birth_fraction_cold_wz,memory_coordinate,hot_excitation_coordinate,next_memory_coordinate,next_hot_excitation_coordinate
R1_low_expansion_low_friction,a050_mu010_g002,R1,11,0.0010214015982495,0.0004356759795126,-0.0005857256187369,0.1509011234208014,0.2894897332137603,0.1385886097929589,0.0030168307399174,0.0503028706873847,0.0472860399474673,0.7232219754317574,0.6701344135518321,-0.0530875618799252,0.633891624435229,0.5883774637699055,-0.0455141606653234,0.0002266443044286,0.0001380961148959,-8.854818953266211e-05,0.5,0.1,0.02,-0.723825496862676,1.6045802365329438,-1.2986079178795071,-0.5687772745670517,-0.0455141606653234,0.1385886097929589,0.0472860399474673,0.05,0.9803921568627452,-0.0022310863071236,0.0067935593035764,-0.0022757080332661,-0.0227570803326617,-0.0045514160665323,False,0.6310982625796844,0.4452403931935751,0.16746077139616294,-0.0021249638105338,0.3347065121272083,0.5029145240656296,-0.5689707048752929,-0.4541973066609088,-0.4551036282469276,0.0010422983577861,-0.31381188304427543,-0.13075989352166817,0.7222397689843433,0.3328188719236949,0.245042587474948,0.4452403931935751,0.3347065121272083,0.16746077139616294,0.5029145240656296
R1_low_expansion_low_friction,a050_mu010_g002,R1,12,0.0010422983577861,0.0004563735449321,-0.0005859248128539,0.1516790075948072,0.2948735298075308,0.1431945222127235,0.0022078536508437,0.0526179367547952,0.0504100831039515,0.7222397689843433,0.6742502123094801,-0.0479895566748631,0.6310982625796844,0.587749000844794,-0.0433492617348904,0.0004963226999954,0.0001340901980065,-0.0003622325019889,0.5,0.1,0.02,-0.723825496862676,1.6045802365329438,-1.2986079178795071,-0.5689707048752929,-0.0433492617348904,0.1431945222127235,0.0504100831039515,0.05,0.9803921568627452,-0.0021249638105338,0.0070193393241531,-0.0021674630867445,-0.0216746308674452,-0.004334926173489,False,0.6277918557271203,0.16746077139616294,-0.1613374625994025,-0.0020664771547186,0.5029145240656296,0.5956179980295754,-0.4995414550308427,-0.4551036282469276,-0.12979148659086276,0.001013515495139,-0.13075989352166817,-0.38289277864577065,0.718988748437283,0.245042587474948,-0.045489515056829744,0.16746077139616294,0.5029145240656296,-0.1613374625994025,0.5956179980295754
R1_low_expansion_low_friction,a050_mu010_g002,R1,13,0.001013515495139,0.0004990887750218,-0.0005144267201171,0.1516307036433429,0.3082099434072162,0.1565792397638733,0.0033546325878594,0.048093083387201,0.0447384507993416,0.718988748437283,0.6721223263530783,-0.0468664220842046,0.6277918557271203,0.5856357217708598,-0.0421561339562605,0.0031485854516831,0.003273395811847,0.0001248103601638,0.5,0.1,0.02,-0.723825496862676,1.6045802365329438,-1.2986079178795071,-0.4995414550308427,-0.0421561339562605,0.1565792397638733,0.0447384507993416,0.05,0.9803921568627452,-0.0020664771547186,0.0076754529296016,-0.002107806697813,-0.0210780669781302,-0.004215613395626,False,0.6292086406374711,-0.1613374625994025,-0.02044845611986031,-0.0022804111896907,0.5956179980295754,0.2565247815580707,-0.4760398578461868,-0.12979148659086276,-0.019674281960145,0.0010089406015131,-0.38289277864577065,-0.4229680534082784,0.7196710708675967,-0.045489515056829744,0.015487205149660004,-0.1613374625994025,0.5956179980295754,-0.02044845611986031,0.2565247815580707
R1_low_expansion_low_friction,a050_mu010_g002,R1,14,0.0010089406015131,0.0005187157758242,-0.0004902248256888,0.1509138818233295,0.3227329605326466,0.1718190787093171,0.0019096117122851,0.0509436452421802,0.0490340335298951,0.7196710708675967,0.6662307333021953,-0.0534403375654014,0.6292086406374711,0.5826882523677797,-0.0465203882696914,0.0029104684468262,0.001401214385801,-0.0015092540610251,0.5,0.1,0.02,-0.723825496862676,1.6045802365329438,-1.2986079178795071,-0.4760398578461868,-0.0465203882696914,0.1718190787093171,0.0490340335298951,0.05,0.9803921568627452,-0.0022804111896907,0.0084225038582998,-0.0023260194134845,-0.0232601941348457,-0.0046520388269691,False,0.6302546506422168,-0.02044845611986031,0.08356966918597176,-0.0024152175614547,0.2565247815580707,0.04285178554194103,-0.5179204272612489,-0.019674281960145,-0.2159065293301399,0.0010366818749553,-0.4229680534082784,-0.17995930908161692,0.7214146838255717,0.015487205149660004,0.17130767178441952,-0.02044845611986031,0.2565247815580707,0.08356966918597176,0.04285178554194103
R1_low_expansion_low_friction,a050_mu010_g002,R1,15,0.0010366818749553,0.0005033285286124,-0.0005333533463428,0.1516358167789948,0.3281090324152075,0.1764732156362126,0.0027432628691302,0.0493013445821249,0.0465580817129947,0.7214146838255717,0.6705218356772761,-0.0508928481482956,0.6302546506422168,0.5809842123885399,-0.0492704382536768,0.002546060549949,0.0017579570688378,-0.0007881034811111,0.5,0.1,0.02,-0.723825496862676,1.6045802365329438,-1.2986079178795071,-0.5179204272612489,-0.0492704382536768,0.1764732156362126,0.0465580817129947,0.05,0.9803921568627452,-0.0024152175614547,0.0086506478253045,-0.0024635219126838,-0.0246352191268384,-0.0049270438253676,False,0.6296994624600653,0.08356966918597176,0.028360222204255558,-0.0022377261989956,0.04285178554194103,0.3241820423195262,-0.4555326620374693,-0.2159065293301399,0.07641259500943866,0.001006105762365,-0.17995930908161692,-0.44780075271399533,0.7222529753667313,0.17130767178441952,0.24622279473186404,0.08356966918597176,0.04285178554194103,0.028360222204255558,0.3241820423195262
R1_low_expansion_low_friction,a050_mu010_g002,R1,16,0.001006105762365,0.000536999202983,-0.0004691065593819,0.151084026024469,0.3267416346292522,0.1756576086047832,0.0024181847493148,0.0450379680544645,0.0426197833051496,0.7222529753667313,0.6701856570804514,-0.0520673182862798,0.6296994624600653,0.584049848000553,-0.0456496144595122,0.0002306485838176,0.0005915544230069,0.0003609058391892,0.5,0.1,0.02,-0.723825496862676,1.6045802365329438,-1.2986079178795071,-0.4555326620374693,-0.0456496144595122,0.1756576086047832,0.0426197833051496,0.05,0.9803921568627452,-0.0022377261989956,0.0086106670884697,-0.0022824807229756,-0.0228248072297561,-0.0045649614459512,False,0.6316204888183788,0.028360222204255558,0.21939239163694757,-0.0020506679547552,0.3241820423195262,0.6206761542323954,-0.4411720602304538,0.07641259500943866,0.14369948259322537,0.0010140557325294,-0.44780075271399533,-0.37816039279647184,0.7221561270248009,0.24622279473186404,0.23756780409109862,0.028360222204255558,0.3241820423195262,0.21939239163694757,0.6206761542323954
R1_low_expansion_low_friction,a050_mu010_g002,R1,17,0.0010140557325294,0.0005597376901206,-0.0004543180424088,0.1521690534066738,0.330181239628498,0.1780121862218242,0.0019169329073482,0.044905905256327,0.0429889723489788,0.7221561270248009,0.6773222350128398,-0.044833892011961,0.6316204888183788,0.589786862541371,-0.0418336262770078,0.0002287910679967,0.0005313025768174,0.0003025115088207,0.5,0.1,0.02,-0.723825496862676,1.6045802365329438,-1.2986079178795071,-0.4411720602304538,-0.0418336262770078,0.1780121862218242,0.0429889723489788,0.05,0.9803921568627452,-0.0020506679547552,0.0087260875598933,-0.0020916813138503,-0.0209168131385039,-0.0041833626277007,False,0.6302070204546347,0.21939239163694757,0.07883319171656933,-0.0017621357399361,0.6206761542323954,1.0780101955008425,-0.417726800319058,0.14369948259322537,0.2535527178009641,0.0010507335508066,-0.37816039279647184,-0.05686906553442372,0.7220921155347385,0.23756780409109862,0.23184732569829344,0.21939239163694757,0.6206761542323954,0.07883319171656933,1.0780101955008425
R1_low_expansion_low_friction,a050_mu010_g002,R1,18,0.0010507335508066,0.0006205593868228,-0.0004301741639838,0.1526433112147861,0.3278852896023805,0.1752419783875944,0.0024142926122646,0.0506148867313915,0.0482005941191269,0.7220921155347385,0.6798415492957747,-0.0422505662389638,0.6302070204546347,0.5942594513599369,-0.0359475690946978,0.0001377600220416,0.0003080985915492,0.0001703385695076,0.5,0.1,0.02,-0.723825496862676,1.6045802365329438,-1.2986079178795071,-0.417726800319058,-0.0359475690946978,0.1752419783875944,0.0482005941191269,0.05,0.9803921568627452,-0.0017621357399361,0.0085902930582154,-0.0017973784547348,-0.0179737845473489,-0.0035947569094697,False,0.6312952802423286,0.07883319171656933,0.1870527521873725,-0.0020832362549775,1.0780101955008425,0.5690542153537615,-0.3754066365373846,0.2535527178009641,0.4518446933861229,0.001040816991614,-0.05686906553442372,-0.14373640428351417,0.7214686943416907,0.23184732569829344,0.17613439883204193,0.07883319171656933,1.0780101955008425,0.1870527521873725,0.5690542153537615
R1_low_expansion_low_friction,a050_mu010_g002,R1,19,0.001040816991614,0.0006542240416211,-0.0003865929499929,0.151567515104842,0.3452949235190358,0.1937274084141937,0.0027057138309724,0.0490196078431372,0.0463138940121647,0.7214686943416907,0.6756841774142812,-0.0457845169274094,0.6312952802423286,0.5887972606407856,-0.0424980196015429,4.566835639585331e-05,0.0003145643284051,0.0002688959720093,0.5,0.1,0.02,-0.723825496862676,1.6045802365329438,-1.2986079178795071,-0.3754066365373846,-0.0424980196015429,0.1937274084141937,0.0463138940121647,0.05,0.9803921568627452,-0.0020832362549775,0.009496441588931,-0.0021249009800771,-0.0212490098007714,-0.0042498019601542,False,0.6329070320894471,0.1870527521873725,0.3473298096101995,-0.0021318426913429,0.5690542153537615,0.4920112481114968,-0.405760898300131,0.4518446933861229,0.3096191915327832,0.0010358063469621,-0.14373640428351417,-0.18762878246371342,0.7230748274609516,0.17613439883204193,0.319668782983122,0.1870527521873725,0.5690542153537615,0.3473298096101995,0.4920112481114968
R1_low_expansion_low_friction,a050_mu010_g002,R1,20,0.0010358063469621,0.0006179546432402,-0.0004178517037218,0.1496785040177828,0.3408410271790745,0.1911625231612916,0.0031867431485022,0.045889348500517,0.0427026053520148,0.7230748274609516,0.6758816232500443,-0.0471932042109073,0.6329070320894471,0.589417441186051,-0.0434895909033961,4.540501271340356e-05,0.0003101187311713,0.0002647137184579,0.5,0.1,0.02,-0.723825496862676,1.6045802365329438,-1.2986079178795071,-0.405760898300131,-0.0434895909033961,0.1911625231612916,0.0427026053520148,0.05,0.9803921568627452,-0.0021318426913429,0.0093707119196711,-0.0021744795451698,-0.021744795451698,-0.0043489590903396,False,0.6299649835157286,0.3473298096101995,0.05476436969234996,-0.0021175806784281,0.4920112481114968,0.5146170566415345,-0.3932573063803424,0.3096191915327832,0.3682050220715391,0.001027342277169,-0.18762878246371342,-0.2617725659709817,0.7196652719665272,0.319668782983122,0.014968978058897802,0.3473298096101995,0.4920112481114968,0.05476436969234996,0.5146170566415345
R1_low_expansion_low_friction,a050_mu010_g002,R1,21,0.001027342277169,0.0006223667456171,-0.0004049755315519,0.1523987846286844,0.3536063798991316,0.2012075952704471,0.0038247011952191,0.0470726300691094,0.0432479288738902,0.7196652719665272,0.6704706258273612,-0.049194646139166,0.6299649835157286,0.5867663376757942,-0.0431986458399343,0.0005977286312014,0.000684712648925,8.698401772356667e-05,0.5,0.1,0.02,-0.723825496862676,1.6045802365329438,-1.2986079178795071,-0.3932573063803424,-0.0431986458399343,0.2012075952704471,0.0432479288738902,0.05,0.9803921568627452,-0.0021175806784281,0.0098631174152179,-0.0021599322919967,-0.0215993229199671,-0.0043198645839934,False,0.6299959169969548,0.05476436969234996,0.05784048054380665,-0.0020090317516575,0.5146170566415345,0.6866710485553175,-0.4157447724825666,0.3682050220715391,0.26283954895289974,0.0009985776544576,-0.2617725659709817,-0.5137456724216122,0.7208668330098882,0.014968978058897802,0.12234819981239073,0.05476436969234996,0.5146170566415345,0.05784048054380665,0.6866710485553175
R1_low_expansion_low_friction,a050_mu010_g002,R1,22,0.0009985776544576,0.0005704445784933,-0.0004281330759643,0.1533782744705296,0.3329721330243084,0.1795938585537787,0.0054600931427653,0.0543661606331906,0.0489060674904252,0.7208668330098882,0.6734383390012529,-0.0474284940086352,0.6299959169969548,0.5890116692631406,-0.0409842477338141,0.0003234451529433,0.000984428136746,0.0006609829838026,0.5,0.1,0.02,-0.723825496862676,1.6045802365329438,-1.2986079178795071,-0.4157447724825666,-0.0409842477338141,0.1795938585537787,0.0489060674904252,0.05,0.9803921568627452,-0.0020090317516575,0.008803620517342,-0.0020492123866907,-0.020492123866907,-0.0040984247733814,False,0.6313888496024449,0.05784048054380665,0.19635754791705448,-0.0023805722567847,0.6866710485553175,0.0977658519162682,-0.45373550180195,0.26283954895289974,0.08483322531187928,0.001035292207821,-0.5137456724216122,-0.19213255217523045,0.7225565280816922,0.12234819981239073,0.2733502174073637,0.05784048054380665,0.6866710485553175,0.19635754791705448,0.0977658519162682
R1_low_expansion_low_friction,a050_mu010_g002,R1,23,0.001035292207821,0.0005680363601992,-0.0004672558476218,0.1539456029504834,0.3401810492131867,0.1862354462627033,0.0020736959642686,0.0553349218956844,0.0532612259314157,0.7225565280816922,0.6681006265781352,-0.054455901503557,0.6313888496024449,0.5828251755640363,-0.0485636740384085,0.0001823486506199,0.0003273169363134,0.0001449682856934,0.5,0.1,0.02,-0.723825496862676,1.6045802365329438,-1.2986079178795071,-0.45373550180195,-0.0485636740384085,0.1862354462627033,0.0532612259314157,0.05,0.9803921568627452,-0.0023805722567847,0.0091291885422893,-0.0024281837019204,-0.0242818370192042,-0.0048563674038408,False,0.6306763788729959,0.19635754791705448,0.12550748981404064,-0.0019535196977286,0.0977658519162682,0.7746596704786366,-0.46537146336234,0.08483322531187928,0.030312694211244183,0.0010171485260414,-0.19213255217523045,-0.3510680579986954,0.7205002967088145,0.2733502174073637,0.08959215885121052,0.19635754791705448,0.0977658519162682,0.12550748981404064,0.7746596704786366
R1_low_expansion_low_friction,a050_mu010_g002,R1,24,0.0010171485260414,0.0005379099901349,-0.0004792385359065,0.1507130794706259,0.3180024203034481,0.1672893408328221,0.0031665611146295,0.0543520560383966,0.0511854949237671,0.7205002967088145,0.6753742947265539,-0.0451260019822606,0.6306763788729959,0.5908245770393309,-0.0398518018336649,4.564750992833341e-05,0.000666400106624,0.0006207525966956,0.5,0.1,0.02,-0.723825496862676,1.6045802365329438,-1.2986079178795071,-0.46537146336234,-0.0398518018336649,0.1672893408328221,0.0511854949237671,0.05,0.9803921568627452,-0.0019535196977286,0.0082004578839618,-0.0019925900916832,-0.0199259009168324,-0.0039851801833664,False,0.6311961084717898,0.12550748981404064,0.17719083728415821,-0.0021246276092409,0.7746596704786366,0.5034474153272103,-0.4416486816790528,0.030312694211244183,0.1414662632433068,0.0010396441999104,-0.3510680579986954,-0.15400985621579044,0.7224550493443288,0.08959215885121052,0.2642814248538595,0.12550748981404064,0.7746596704786366,0.17719083728415821,0.5034474153272103
