run,tag,regime_id,cycle,force_p99_cold,force_p99_hot,force_p99_hot_minus_cold,force_share_top5_edges_cold,force_share_top5_edges_hot,force_share_top5_edges_hot_minus_cold,giant_fraction_after_top5_edges_cold,giant_fraction_after_top5_edges_hot,giant_fraction_after_top5_edges_hot_minus_cold,force_h1_birth_fraction_cold,force_h1_birth_fraction_hot,force_h1_birth_fraction_hot_minus_cold,force_h1_birth_force_share_cold,force_h1_birth_force_share_hot,force_h1_birth_force_share_hot_minus_cold,bottom_side_percolation_edge_fraction_cold,bottom_side_percolation_edge_fraction_hot,bottom_side_percolation_edge_fraction_hot_minus_cold,alpha_mult,friction,lid_gap_radii,hot_susceptibility_index,cold_memory_index,loss_index,overload_number,loop_activation,top5_activation,giant_activation,frictional_expansion,boundary_attenuation,dimensionless_loop_number,dimensionless_top5_number,loop_number_no_boundary,loop_number_no_friction,loop_number_friction_only,overload_positive,next_force_h1_birth_force_share_cold,force_h1_birth_force_share_cold_wz,next_force_h1_birth_force_share_cold_wz,next_dimensionless_loop_number,dimensionless_loop_number_wz,next_dimensionless_loop_number_wz,next_overload_number,overload_number_wz,next_overload_number_wz,next_force_p99_cold,force_p99_cold_wz,next_force_p99_cold_wz,next_force_h1_birth_fraction_cold,force_h1_birth_fraction_cold_wz,next_force_h1_birth_fraction_cold_wz,memory_coordinate,hot_excitation_coordinate,next_memory_coordinate,next_hot_excitation_coordinate,dM,dPsi,radial_before,radial_after,radial_contraction,phase_speed,signed_circulation,absolute_circulation,tangential_fraction,overload_number_within_route,dimensionless_loop_number_within_route,overload_number_within_route_asinh
R3_intermediate,a100_mu030_g002,R3,7,0.0008738431507515,0.0024736678043374,0.0015998246535858,0.1864020197108914,0.2670780778340438,0.0806760581231524,0.001410437235543,0.0369439557677808,0.0355335185322378,0.518541797611565,0.6801101055177878,0.1615683079062227,0.4949766749406332,0.5887435637276373,0.093766888787004,0.0429499266708569,0.0017933853276056,-0.0411565413432512,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,1.765680002666378,0.093766888787004,0.0806760581231524,0.0355335185322378,0.3,0.9803921568627452,0.0275784967020599,0.0237282523891624,0.0281300666361011,0.093766888787004,0.0281300666361011,True,0.5060853291431631,-0.4543844508784606,0.1365644201596123,0.001141545550481,1.0778547267930596,-0.9665115426109862,-0.1038968756454593,1.2756396742148235,-1.1448355016633385,0.0009365680741549,-0.4414549799031479,-0.078990051772194,0.548219584569733,-0.5492585225101811,0.4479543046152619,-0.4543844508784606,1.0778547267930596,0.1365644201596123,-0.9665115426109862,0.5909488710380728,-2.044366269404046,1.1697162225387239,0.9761118802953886,0.19360434224333523,2.1280634416431736,0.14598560538809763,0.14598560538809763,0.058646885188613086,0.9853050606495155,0.01393839899786313,0.47463041034166564
R3_intermediate,a100_mu030_g002,R3,8,0.0009365680741549,0.0008424305278061,-9.413754634879346e-05,0.1813902522636848,0.3037780678997312,0.1223878156360463,0.002172338884866,0.0106326422115895,0.0084603033267235,0.548219584569733,0.5540208136234627,0.0058012290537297,0.5060853291431631,0.5099665840147988,0.0038812548716357,0.0302299703264094,0.0050141911069063,-0.0252157792195031,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,-0.1038968756454593,0.0038812548716357,0.1223878156360463,0.0084603033267235,0.3,0.9803921568627452,0.001141545550481,0.035996416363543,0.0011643764614907,0.0038812548716357,0.0011643764614907,False,0.4970527791260034,0.1365644201596123,-0.3439416013546611,0.0251967325968101,-0.9665115426109862,0.8936731935091357,1.7167607759366876,-1.1448355016633385,1.2123056785412738,0.0009057579182122,-0.078990051772194,-0.2570309381301179,0.5200930626057529,0.4479543046152619,-0.4971339704788816,0.1365644201596123,-0.9665115426109862,-0.3439416013546611,0.8936731935091357,-0.4805060215142734,1.8601847361201218,0.9761118802953886,0.9575738101782157,0.0185380701171729,1.921242641939264,-0.10518978310481111,0.10518978310481111,0.05609081414923302,-0.8842718176623217,-0.01249855215371577,-0.42886771328765516
R3_intermediate,a100_mu030_g002,R3,9,0.0009057579182122,0.0024612584672953,0.0015555005490831,0.1953713108590958,0.2845933184084394,0.0892220075493435,0.0020913210177762,0.052817791256002,0.0507264702382257,0.5200930626057529,0.6762510602205258,0.1561579976147729,0.4970527791260034,0.5827216699551578,0.0856688908291544,0.0137478849407783,0.0010602205258693,-0.0126876644149089,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,1.7167607759366876,0.0856688908291544,0.0892220075493435,0.0507264702382257,0.3,0.9803921568627452,0.0251967325968101,0.0262417669262774,0.0257006672487463,0.0856688908291544,0.0257006672487463,True,0.5065948241406742,-0.3439416013546611,0.1636681077971491,0.0004897323943615,0.8936731935091357,-1.0169161759850929,-0.1305099313191159,1.2123056785412738,-1.1792904852265256,0.0009656121555816,-0.2570309381301179,0.0888453207678979,0.5453669813138123,-0.4971339704788816,0.3521030687561492,-0.3439416013546611,0.8936731935091357,0.1636681077971491,-1.0169161759850929,0.5076097091518103,-1.9105893694942284,0.9575738101782157,1.030002795379723,-0.07242898520150731,1.976871102436762,0.10174698872054776,0.10174698872054776,0.053749069759213314,0.9363858339198252,0.01155663489261333,0.4525833374066779
R3_intermediate,a100_mu030_g002,R3,10,0.0009656121555816,0.000847361393639,-0.0001182507619426,0.1838353819298938,0.3159759377403947,0.1321405558105008,0.0018274853801169,0.0129961362838075,0.0111686509036905,0.5453669813138123,0.5477544059124503,0.0023874245986379,0.5065948241406742,0.5082599142815035,0.0016650901408292,0.0032748988634174,0.0010422588592003,-0.0022326400042171,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,-0.1305099313191159,0.0016650901408292,0.1321405558105008,0.0111686509036905,0.3,0.9803921568627452,0.0004897323943615,0.0388648693560296,0.0004995270422487,0.0016650901408292,0.0004995270422487,False,0.4986676515427873,0.1636681077971491,-0.258034972687468,0.0251960044336724,-1.0169161759850929,0.8936168847408211,1.671934885874651,-1.1792904852265256,1.1542711813293831,0.0009706236647194,0.0888453207678979,0.1178050420540908,0.522877207916578,0.3521030687561492,-0.4035830119640394,0.1636681077971491,-1.0169161759850929,-0.258034972687468,0.8936168847408211,-0.42170308048461713,1.9105330607259141,1.030002795379723,0.9301253591982709,0.09987743618145217,1.9565198859753368,-0.0580716765373223,0.0580716765373223,0.028816530756228264,-0.9108848733359783,-0.013150365309835271,-0.4410076798005085
R3_intermediate,a100_mu030_g002,R3,11,0.0009706236647194,0.0024855089472016,0.0015148852824822,0.190848471501823,0.2896682311540216,0.0988197596521985,0.0021684134441633,0.0515607228611146,0.0493923094169512,0.522877207916578,0.6759519550217225,0.1530747471051444,0.4986676515427873,0.5843340666172737,0.0856664150744864,0.0002128112364332,0.0014907573047107,0.0012779460682775,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,1.671934885874651,0.0856664150744864,0.0988197596521985,0.0493923094169512,0.3,0.9803921568627452,0.0251960044336724,0.029064635191823,0.0256999245223459,0.0856664150744864,0.0256999245223459,True,0.5033414412432409,-0.258034972687468,-0.0094026274369155,0.0044634110182918,0.8936168847408211,-0.7096320834421516,-0.0061351037678762,1.1542711813293831,-1.0182667872528228,0.0010154533030157,0.1178050420540908,0.376859509425895,0.5360224764198274,-0.4035830119640394,0.0381153662177809,-0.258034972687468,0.8936168847408211,-0.0094026274369155,-0.7096320834421516,0.2486323452505525,-1.6032489681829727,0.9301253591982709,0.7096943731305513,0.2204309860677196,1.6224134174385259,0.09575612095385079,0.09575612095385079,0.06345466126223527,0.8915599438577886,0.01155590672947563,0.4321983005413522
R3_intermediate,a100_mu030_g002,R3,12,0.0010154533030157,0.0010098944870098,-5.558816005920512e-06,0.1889814412258508,0.3238335229812133,0.1348520817553624,0.0025993316004456,0.0103939647946353,0.0077946331941897,0.5360224764198274,0.5632758620689655,0.0272533856491381,0.5033414412432409,0.5185170387054333,0.0151755974621924,0.0064218342364037,0.0166379310344827,0.0102160967980789,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,-0.0061351037678762,0.0151755974621924,0.1348520817553624,0.0077946331941897,0.3,0.9803921568627452,0.0044634110182918,0.0396623769868712,0.0045526792386577,0.0151755974621924,0.0045526792386577,False,0.4960320366078062,-0.0094026274369155,-0.3982422058879991,0.0269709452758388,-0.7096320834421516,1.0308728476961364,1.9149106640929163,-1.0182667872528228,1.4688433427309715,0.0009364612481346,0.376859509425895,-0.0796073611871702,0.5186308492201039,0.0381153662177809,-0.5462662708831879,-0.0094026274369155,-0.7096320834421516,-0.3982422058879991,1.0308728476961364,-0.3888395784510836,1.7405049311382879,0.7096943731305513,1.1051224740578218,-0.39542810092727054,1.7834106742662255,-0.14614917980030898,0.14614917980030898,0.11547119459999815,-0.7865100457847386,-0.009176686685904972,-0.3837655070139446
R3_intermediate,a100_mu030_g002,R3,13,0.0009364612481346,0.0026714989022984,0.0017350376541638,0.1898949995648928,0.2964354976849999,0.106540498120107,0.0025307302964569,0.0535960838458641,0.0510653535494072,0.5186308492201039,0.6815194477741495,0.1628885985540455,0.4960320366078062,0.5877332505456584,0.0917012139378521,0.0032495667244367,0.0005373455131649,-0.0027122212112717,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,1.9149106640929163,0.0917012139378521,0.106540498120107,0.0510653535494072,0.3,0.9803921568627452,0.0269709452758388,0.0313354406235608,0.0275103641813556,0.0917012139378521,0.0275103641813556,True,0.5003339335528488,-0.3982422058879991,-0.1693934995869139,0.0060827436320919,1.0308728476961364,-0.5844092861680755,0.0124780480972743,1.4688433427309715,-0.9941689967008088,0.0008813846079212,-0.0796073611871702,-0.3978755925926517,0.533361665958351,-0.5462662708831879,-0.0512913785126761,-0.3982422058879991,1.0308728476961364,-0.1693934995869139,-0.5844092861680755,0.22884870630108517,-1.6152821338642118,1.1051224740578218,0.6084639442578182,0.4966585298000036,1.6314129159586184,0.20367980128269078,0.20367980128269078,0.11297273824535486,1.134535722076054,0.013330847571642029,0.5405554908161341
R3_intermediate,a100_mu030_g002,R3,14,0.0008813846079212,0.000892690557439,1.1305949517751185e-05,0.1821156709627921,0.2991465868354481,0.1170309158726559,0.0019554165037152,0.0155306298533218,0.0135752133496065,0.533361665958351,0.5615696887686062,0.0282080228102552,0.5003339335528488,0.5210152619019616,0.0206813283491127,0.0002124946876328,0.0033378439332431,0.0031253492456103,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,0.0124780480972743,0.0206813283491127,0.1170309158726559,0.0135752133496065,0.3,0.9803921568627452,0.0060827436320919,0.0344208576096046,0.0062043985047338,0.0206813283491127,0.0062043985047338,True,0.5001207065062824,-0.1693934995869139,-0.1807365732073469,0.0246297312966408,-0.5844092861680755,0.8498270508080275,1.6699888228170137,-0.9941689967008088,1.1517516821976022,0.0009826838199225,-0.3978755925926517,0.1874963713017377,0.5261800872669575,-0.0512913785126761,-0.2926019048050455,-0.1693934995869139,-0.5844092861680755,-0.1807365732073469,0.8498270508080275,-0.011343073620432992,1.4342363369761029,0.6084639442578182,0.8688335428491492,-0.2603695985913309,1.4342811912668267,-0.1247896549562838,0.1247896549562838,0.1429912399947097,-0.7678968939195882,-0.00755735407210487,-0.37509091008489115
R3_intermediate,a100_mu030_g002,R3,15,0.0009826838199225,0.0024958058385901,0.0015131220186675,0.1867100277387066,0.2902802078207243,0.1035701800820176,0.0020449897750511,0.0243686868686868,0.0223236970936357,0.5261800872669575,0.677719506005752,0.1515394187387945,0.5001207065062824,0.5838617929148612,0.0837410864085788,0.002776675922253,4.229402808323465e-05,-0.0027343818941698,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,1.6699888228170137,0.0837410864085788,0.1035701800820176,0.0223236970936357,0.3,0.9803921568627452,0.0246297312966408,0.0304618176711816,0.0251223259225736,0.0837410864085788,0.0251223259225736,True,0.5041079424378849,-0.1807365732073469,0.031373060361619,0.0059165476151078,0.8498270508080275,-0.5972612042763141,0.0144235406594201,1.1517516821976022,-0.9916502361693984,0.0009051072345698,0.1874963713017377,-0.2607910064870243,0.5408341416100872,-0.2926019048050455,0.19979366973561,-0.1807365732073469,0.8498270508080275,0.031373060361619,-0.5972612042763141,0.2121096335689659,-1.4470882550843416,0.8688335428491492,0.598084621980909,0.2707489208682402,1.4625508246402261,0.04064263400432866,0.04064263400432866,0.03198411218071596,0.8896138808001512,0.01098963359244403,0.431309413416995
R3_intermediate,a100_mu030_g002,R3,16,0.0009051072345698,0.000918175930995,1.3068696425225085e-05,0.1788297866020162,0.3081020014308221,0.1292722148288058,0.001840942562592,0.0171636615811373,0.0153227190185452,0.5408341416100872,0.5640682203768194,0.0232340787667321,0.5041079424378849,0.5242242043292515,0.0201162618913666,0.026576139670223,0.0003571747477453,-0.0262189649224777,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,0.0144235406594201,0.0201162618913666,0.1292722148288058,0.0153227190185452,0.3,0.9803921568627452,0.0059165476151078,0.0380212396555311,0.0060348785674099,0.0201162618913666,0.0060348785674099,True,0.4955890183367889,0.031373060361619,-0.421809520373968,0.0253095086436576,-0.5972612042763141,0.9023941517183424,1.551470733875137,-0.9916502361693984,0.998310496919698,0.0009775802927133,-0.2607910064870243,0.1580049104481284,0.5153553015019054,0.19979366973561,-0.656328999113334,0.031373060361619,-0.5972612042763141,-0.421809520373968,0.9023941517183424,-0.45318258073558704,1.4996553559946566,0.598084621980909,0.9961116787457035,-0.39802705676479455,1.5666335366784494,-0.11180979796096951,0.11180979796096951,0.1193300458800006,-0.7659514013574423,-0.007723550089088971,-0.3741826511271577
R3_intermediate,a100_mu030_g002,R3,17,0.0009775802927133,0.0023833169639234,0.00140573667121,0.2015640974793281,0.2936194976083212,0.092055400128993,0.0014550745725718,0.0336575377527514,0.0322024631801796,0.5153553015019054,0.6741836159417147,0.1588283144398092,0.4955890183367889,0.581641347725225,0.0860523293884361,0.0062766195920197,0.000130101045145,-0.0061465185468746,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,1.551470733875137,0.0860523293884361,0.092055400128993,0.0322024631801796,0.3,0.9803921568627452,0.0253095086436576,0.0270751176849979,0.0258156988165308,0.0860523293884361,0.0258156988165308,True,0.5010244668124819,-0.421809520373968,-0.1326590902917286,0.0065095683610944,0.9023941517183424,-0.5514029809433476,0.0405229384132006,0.998310496919698,-0.9578602673795408,0.0008745840546004,0.1580049104481284,-0.4371735611979167,0.5354090354090354,-0.656328999113334,0.0175029382928547,-0.421809520373968,0.9023941517183424,-0.1326590902917286,-0.5514029809433476,0.2891504300822394,-1.4537971326616899,0.9961116787457035,0.5671363871506031,0.4289752915951004,1.4822732791736128,0.17614890708801054,0.17614890708801054,0.11930087839429761,0.7710957918582746,0.01166941093946083,0.3765836822437178
R3_intermediate,a100_mu030_g002,R3,18,0.0008745840546004,0.0009113005580502,3.671650344981949e-05,0.178303745741828,0.3186844520334079,0.1403807062915799,0.0015088645794039,0.014487870619946,0.012979006040542,0.5354090354090354,0.5647457038708558,0.0293366684618203,0.5010244668124819,0.5231569992402031,0.0221325324277211,0.0221815221815221,0.0016490192674882,-0.0205325029140339,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,0.0405229384132006,0.0221325324277211,0.1403807062915799,0.012979006040542,0.3,0.9803921568627452,0.0065095683610944,0.0412884430269352,0.0066397597283163,0.0221325324277211,0.0066397597283163,True,0.4965164729740493,-0.1326590902917286,-0.3724715663035962,0.0263694972021663,-0.5514029809433476,0.9843629401215384,1.7514002205510748,-0.9578602673795408,1.257152144481224,0.0008646526149047,-0.4371735611979167,-0.4945638038672872,0.5188576411597995,0.0175029382928547,-0.5386457622626549,-0.1326590902917286,-0.5514029809433476,-0.3724715663035962,0.9843629401215384,-0.2398124760118676,1.535765921064886,0.5671363871506031,1.0524758741127387,-0.4853394869621356,1.5543767200891874,-0.16798331206492761,0.16798331206492761,0.1905558756013693,-0.7398520036036618,-0.00713052934310237,-0.36196972031885477
R3_intermediate,a100_mu030_g002,R3,19,0.0008646526149047,0.0024515388269601,0.0015868862120554,0.1918062499257402,0.2881504456425784,0.0963441957168382,0.0018063583815028,0.0459610027855153,0.0441546444040124,0.5188576411597995,0.6775641568561023,0.1587065156963027,0.4965164729740493,0.5861727634614151,0.0896562904873657,0.0041421408327883,0.0004658253578385,-0.0036763154749497,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,1.7514002205510748,0.0896562904873657,0.0963441957168382,0.0441546444040124,0.3,0.9803921568627452,0.0263694972021663,0.0283365281520112,0.0268968871462097,0.0896562904873657,0.0268968871462097,True,0.5007860767016381,-0.3724715663035962,-0.1453407675049511,0.0058692323967544,0.9843629401215384,-0.6009200844503769,0.0673000547823305,1.257152144481224,-0.9231928802263558,0.0008985471495855,-0.4945638038672872,-0.2986993944666321,0.5343663090981327,-0.5386457622626549,-0.0175340425264723,-0.3724715663035962,0.9843629401215384,-0.1453407675049511,-0.6009200844503769,0.2271307987986451,-1.5852830245719152,1.0524758741127387,0.6182466227928596,0.4342292513198791,1.60147140709998,0.1834468551496079,0.1834468551496079,0.10883759400756784,0.9710252785342124,0.012729399497969529,0.4682165387851943
R3_intermediate,a100_mu030_g002,R3,20,0.0008985471495855,0.0009595255186364,6.097836905093559e-05,0.1781886873824669,0.3154570521789915,0.1372683647965246,0.0014809329877823,0.0204710144927536,0.0189900815049713,0.5343663090981327,0.5553093081518597,0.020942999053727,0.5007860767016381,0.5207414668506034,0.0199553901489653,0.0065554231227651,0.0047215263056465,-0.0018338968171186,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,0.0673000547823305,0.0199553901489653,0.1372683647965246,0.0189900815049713,0.3,0.9803921568627452,0.0058692323967544,0.040373048469566,0.0059866170446895,0.0199553901489653,0.0059866170446895,True,0.4991400463390457,-0.1453407675049511,-0.2329049104455833,0.0221286400460079,-0.6009200844503769,0.6564179636489694,1.2147586301029367,-0.9231928802263558,0.5623812243378493,0.0009742980291459,-0.2986993944666321,0.1390378816577827,0.52776176753122,-0.0175340425264723,-0.2394553595401685,-0.1453407675049511,-0.6009200844503769,-0.2329049104455833,0.6564179636489694,-0.08756414294063222,1.2573380480993464,0.6182466227928596,0.6965121968140435,-0.07826557402118395,1.2603834520998765,-0.11768076454732285,0.11768076454732285,0.15102228466629555,-0.7130748872345319,-0.007770865307442371,-0.34938566078773875
R3_intermediate,a100_mu030_g002,R3,21,0.0009742980291459,0.0020749509230225,0.0011006528938766,0.1907231614571935,0.291006380676328,0.1002832192191345,0.0016789791806581,0.0338006026464037,0.0321216234657456,0.52776176753122,0.66879760609358,0.14103583856236,0.4991400463390457,0.574377422495473,0.0752373761564272,0.0146013448607108,0.0002266956837141,-0.0143746491769966,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,1.2147586301029367,0.0752373761564272,0.1002832192191345,0.0321216234657456,0.3,0.9803921568627452,0.0221286400460079,0.029495064476216,0.0225712128469281,0.0752373761564272,0.0225712128469281,True,0.5032944886298172,-0.2329049104455833,-0.0119003731934355,0.006932738756894,0.6564179636489694,-0.5186792648679638,0.254642992095905,0.5623812243378493,-0.6806465937355518,0.0008886784281825,0.1390378816577827,-0.3557272105243378,0.5389043271139341,-0.2394553595401685,0.134949354617063,-0.2329049104455833,0.6564179636489694,-0.0119003731934355,-0.5186792648679638,0.2210045372521478,-1.1750972285169332,0.6965121968140435,0.5188157656491506,0.17769643116489298,1.1956991686683627,0.0643072832361759,0.0643072832361759,0.07721639277264579,0.4343836880860743,0.00848854234181113,0.21551953236715865
R3_intermediate,a100_mu030_g002,R3,22,0.0008886784281825,0.0011194020791287,0.0002307236509462,0.1801996167352878,0.342102947882457,0.1619033311471692,0.0018608113137327,0.0228082679971489,0.0209474566834161,0.5389043271139341,0.5599179334141565,0.0210136063002224,0.5032944886298172,0.5268658004032568,0.0235713117734396,0.0903136165144898,0.0019584071621747,-0.0883552093523151,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,0.254642992095905,0.0235713117734396,0.1619033311471692,0.0209474566834161,0.3,0.9803921568627452,0.006932738756894,0.0476186268079909,0.0070713935320318,0.0235713117734396,0.0070713935320318,True,0.4999177419100105,-0.0119003731934355,-0.1915337136026487,0.0234094068281878,-0.5186792648679638,0.755459505672826,1.1666165234134838,-0.6806465937355518,0.5000533385428996,0.000921395280003,-0.3557272105243378,-0.1666682097261673,0.5297350343473994,0.134949354617063,-0.1731509890960779,-0.0119003731934355,-0.5186792648679638,-0.1915337136026487,0.755459505672826,-0.1796333404092132,1.2741387705407898,0.5188157656491506,0.7793614233190223,-0.2605456576698717,1.2867391901942553,-0.054167407909443945,0.054167407909443945,0.0811398798619306,-0.5257319499209574,-0.006707358947302771,-0.259929132707701
R3_intermediate,a100_mu030_g002,R3,23,0.000921395280003,0.0019784281923196,0.0010570329123165,0.1864768707752398,0.2698148172665444,0.0833379464913045,0.001346348030966,0.0413572343149807,0.0400108862840147,0.5297350343473994,0.6718470336578338,0.1421119993104344,0.4999177419100105,0.5795097251258494,0.0795919832158388,0.0054955839057899,8.730955603090758e-05,-0.005408274349759,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,1.1666165234134838,0.0795919832158388,0.0833379464913045,0.0400108862840147,0.3,0.9803921568627452,0.0234094068281878,0.0245111607327366,0.0238775949647516,0.0795919832158388,0.0238775949647516,True,0.5065388990273361,-0.1915337136026487,0.1606930505141211,0.0055424898380632,0.755459505672826,-0.6261870474196362,0.4087442645727581,0.5000533385428996,-0.4811371170574577,0.0008996903684738,-0.1666682097261673,-0.2920931408484231,0.5481263776634827,-0.1731509890960779,0.4448224294986825,-0.1915337136026487,0.755459505672826,0.1606930505141211,-0.6261870474196362,0.3522267641167698,-1.3816465530924622,0.7793614233190223,0.6464769716236267,0.13288445169539553,1.4258369089879994,-0.0007305809521478066,0.0007305809521478066,0.0006574452425441702,0.38624158139662135,0.00976930912399103,0.19194007406702993
R3_intermediate,a100_mu030_g002,R3,24,0.0008996903684738,0.0012700401206871,0.0003703497522132,0.175887449270238,0.3544346416956798,0.1785471924254418,0.0017825311942959,0.0261472785485592,0.0243647473542633,0.5481263776634827,0.5582810420231983,0.0101546643597155,0.5065388990273361,0.525383364476751,0.0188444654494149,0.002939015429831,9.507510933637572e-05,-0.0028439403204946,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,0.4087442645727581,0.0188444654494149,0.1785471924254418,0.0243647473542633,0.3,0.9803921568627452,0.0055424898380632,0.0525138801251299,0.0056533396348244,0.0188444654494149,0.0056533396348244,True,0.4988182300144329,0.1606930505141211,-0.2500246254213409,0.0251432765300857,-0.6261870474196362,0.889539442265288,1.5370876953165744,-0.4811371170574577,0.979689284714648,0.0008953800762293,-0.2920931408484231,-0.3170007801703294,0.5248780487804878,0.4448224294986825,-0.3363521171085689,0.1606930505141211,-0.6261870474196362,-0.2500246254213409,0.889539442265288,-0.41071767593546205,1.515726489684924,0.6464769716236267,0.9240090544268067,-0.27753208280318,1.5703871499914948,-0.0068096877222754565,0.0068096877222754565,0.006707603834213761,-0.37163067744410433,-0.00809760786613357,-0.18476233400400438
R3_intermediate,a100_mu030_g002,R3,25,0.0008953800762293,0.0022880847486373,0.001392704672408,0.1850242268043311,0.2778597100485234,0.0928354832441923,0.0016835016835016,0.0235664776307498,0.0218829759472481,0.5248780487804878,0.6768398359893477,0.1519617872088599,0.4988182300144329,0.5843053702167247,0.0854871402022917,0.025170731707317,0.0004649786532527,-0.0247057530540643,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,1.5370876953165744,0.0854871402022917,0.0928354832441923,0.0218829759472481,0.3,0.9803921568627452,0.0251432765300857,0.0273045538953506,0.0256461420606875,0.0854871402022917,0.0256461420606875,True,0.5037108632799526,-0.2500246254213409,0.0102495762910281,0.006016758623586,0.889539442265288,-0.5895118989808145,0.3011511083289425,0.979689284714648,-0.6204341776938154,0.0008624487554717,-0.3170007801703294,-0.5072991203515442,0.5433186490455213,-0.3363521171085689,0.2832764000077703,-0.2500246254213409,0.889539442265288,0.0102495762910281,-0.5895118989808145,0.26027420171236904,-1.4790513412461026,0.9240090544268067,0.589600994617641,0.33440805980916566,1.5017774569219322,0.06913754467336242,0.06913754467336242,0.0498232604270425,0.756712753299712,0.01150317882588893,0.3698655404517015
R3_intermediate,a100_mu030_g002,R3,26,0.0008624487554717,0.0011353118828967,0.000272863127425,0.1780508804591693,0.3312620909419361,0.1532112104827667,0.0014114326040931,0.0204802259887005,0.0190687933846074,0.5433186490455213,0.5585627624825011,0.0152441134369798,0.5037108632799526,0.5241678426001453,0.0204569793201926,0.0025697503671071,0.0016798880074661,-0.000889862359641,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,0.3011511083289425,0.0204569793201926,0.1532112104827667,0.0190687933846074,0.3,0.9803921568627452,0.006016758623586,0.0450621207302254,0.0061370937960577,0.0204569793201926,0.0061370937960577,True,0.4967391699274159,0.0102495762910281,-0.3606247205222571,0.0248483559569319,-0.5895118989808145,0.8667332696301759,1.2999578709115958,-0.6204341776938154,0.6726856733141529,0.0009028969673141,-0.5072991203515442,-0.2735633514899057,0.5220272904483431,0.2832764000077703,-0.432141361092851,0.0102495762910281,-0.5895118989808145,-0.3606247205222571,0.8667332696301759,-0.3708742968132852,1.4562451686109905,0.589600994617641,0.938763415209376,-0.34916242059173497,1.5027300939089496,-0.10185445752172727,0.10185445752172727,0.1149584365848317,-0.47922383368791993,-0.0076233390806107705,-0.23737636541
R3_intermediate,a100_mu030_g002,R3,27,0.0009028969673141,0.0020807460947703,0.0011778491274561,0.1937291892849748,0.2723694087628028,0.078640219477828,0.0016436554898093,0.040324658593146,0.0386810031033367,0.5220272904483431,0.6724600695208343,0.1504327790724912,0.4967391699274159,0.5812235801809847,0.0844844102535687,0.0056530214424951,0.001188014256171,-0.004465007186324,1.0,0.3,0.02,-0.6768632410373615,-0.4748492230481457,0.0906173648065867,1.2999578709115958,0.0844844102535687,0.078640219477828,0.0386810031033367,0.3,0.9803921568627452,0.0248483559569319,0.0231294763170082,0.0253453230760706,0.0844844102535687,0.0253453230760706,True,0.5031312228586989,-0.3606247205222571,-0.0205856487778998,0.0074695806384128,0.8667332696301759,-0.4771653464025627,0.2303791373520534,0.6726856733141529,-0.712060149797305,0.000920575741297,-0.2735633514899057,-0.1714040311836191,0.5389977392614921,-0.432141361092851,0.1380881261125743,-0.3606247205222571,0.8667332696301759,-0.0205856487778998,-0.4771653464025627,0.34003907174435727,-1.3438986160327386,0.938763415209376,0.477609188294242,0.461154226915134,1.386250359959367,0.09495994318102885,0.09495994318102885,0.07296970960429819,0.5195829288947333,0.01120825825273513,0.25695451798785807
