run,tag,regime_id,cycle,force_p99_cold,force_p99_hot,force_p99_delta,loop_edge_fraction_cold,loop_edge_fraction_hot,loop_edge_fraction_delta,loop_force_share_cold,loop_force_share_hot,loop_force_share_delta,loop_boundary_force_share_cold,loop_boundary_force_share_hot,loop_boundary_force_share_delta,loop_bottom_force_share_cold,loop_bottom_force_share_hot,loop_bottom_force_share_delta,loop_side_force_share_cold,loop_side_force_share_hot,loop_side_force_share_delta,loop_conduit_force_share_cold,loop_conduit_force_share_hot,loop_conduit_force_share_delta,loop_force_weighted_z_cold,loop_force_weighted_z_hot,loop_force_weighted_z_delta,loop_force_weighted_r_cold,loop_force_weighted_r_hot,loop_force_weighted_r_delta,loop_z_entropy_cold,loop_z_entropy_hot,loop_z_entropy_delta,loop_r_entropy_cold,loop_r_entropy_hot,loop_r_entropy_delta,top5_force_share_cold,top5_force_share_hot,top5_force_share_delta,overload_asinh,loop_activation,force_p99_hot_minus_cold,dataset
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,21,0.0010321718257743232,0.0016774164159969987,0.0006452445902226755,0.6626689774696707,0.6488193713340352,-0.013849606135635462,0.5829773940100627,0.5880545071387521,0.0050771131286894144,0.288553967636316,0.3951562897010948,0.10660232206477877,0.20752454506859433,0.3260224241349077,0.11849787906631334,0.16495723601270912,0.1673952824526205,0.0024380464399113844,0.3265373717545198,0.39847543598275786,0.07193806422823806,0.19525305815150049,0.1593359068116569,-0.03591715133984358,0.6917551468978286,0.7072694275277465,0.015514280629917887,0.6589026972115107,0.6368479178509919,-0.022054779360518806,0.892319039755986,0.874303580340502,-0.018015459415483992,0.1549718337606717,0.31042171716760936,0.15544988340693766,0.21345684803836845,0.0050771131286898,0.0006452445902226,new-route extension
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,22,0.0010537396634369828,0.001641527551997921,0.0005877878885609381,0.6630252664030561,0.648768792767594,-0.014256473635462119,0.5842583575683428,0.589171212192609,0.004912854624266272,0.2835702751941974,0.38098077718032286,0.09741050198612544,0.20003356825280694,0.31166549643951513,0.1116319281867082,0.16997107070454617,0.1637253480980161,-0.006245722606530085,0.3308747368071005,0.3926355849510242,0.061760848143923686,0.20471915284813932,0.16398319048715598,-0.04073596236098334,0.6915318561242098,0.7019089670550072,0.010377110930797406,0.6809235072006564,0.6468220724672932,-0.034101434733363245,0.890658752900823,0.8794055555316547,-0.0112531973691683,0.15412385962815844,0.2961447846114227,0.14202092498326424,0.19469690385972255,0.0049128546242598,0.0005877878885609,new-route extension
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,23,0.0010604512173912003,0.0015861300475488874,0.0005256788301576871,0.6685270721067488,0.6537093867212236,-0.014817685385525192,0.5884744749292958,0.5912192820092701,0.002744807079974265,0.2806930044221066,0.3781151328328032,0.09742212841069658,0.1946090973521723,0.3050454451367098,0.11043634778453748,0.16701403216466082,0.16725946388539867,0.0002454317207378487,0.33966029154116223,0.38787746016097335,0.048217168619811124,0.2083085598542907,0.1699519342434538,-0.038356625610836886,0.6822949737491968,0.7040991036472655,0.02180412989806868,0.6868036423090444,0.6614736877989994,-0.02532995451004505,0.9034037021724783,0.8754453048247878,-0.027958397347690567,0.15501419210832368,0.2899482280974738,0.1349340359891501,0.17434174600283853,0.0027448070799719,0.0005256788301576,new-route extension
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,24,0.0010784731686593622,0.0015114203743404268,0.00043294720568106456,0.6682027649769585,0.6524509803921569,-0.015751784584801642,0.5885681809763599,0.5901965442460477,0.0016283632696878492,0.27613497593329317,0.3798433274158014,0.10370835148250823,0.1903302031079046,0.30297080902388607,0.11264060591598146,0.16779982870258106,0.16705268939284287,-0.0007471393097381873,0.33767862135885335,0.3878327885802412,0.050154167221387824,0.21221988746636272,0.1740006365161416,-0.038219250950221134,0.6833049364646339,0.7054311941790113,0.022126257714377484,0.6922053659112952,0.6693642314362959,-0.02284113447499936,0.8999134605180747,0.8741166997013478,-0.025796760816726994,0.15573641178133507,0.28742530258458493,0.13168889080324986,0.14381942804672498,0.0016283632696882,0.000432947205681,new-route extension
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,25,0.001042794676910854,0.0015849364017093818,0.0005421417247985277,0.6679727646454265,0.6515018099990216,-0.01647095464640491,0.5857198615172132,0.5892281629842276,0.0035083014670144186,0.2810065498956626,0.3789241638988659,0.09791761400320331,0.19731629480614352,0.3023430897082673,0.10502679490212377,0.16700112401654646,0.17150634646820176,0.0045052224516553,0.33138673141437514,0.38415191491148426,0.052765183497109125,0.2059489624058858,0.16919602978408438,-0.03675293262180143,0.6923372680199936,0.705736179933373,0.013398911913379385,0.680022260533638,0.6572336620862156,-0.022788598447422426,0.8876987024985106,0.8764473099058195,-0.011251392592691034,0.15527955299778856,0.29302404513583336,0.1377444921380448,0.17974447716425285,0.0035083014670178,0.0005421417247985,new-route extension
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,26,0.0010095866844951576,0.0015893838089314743,0.0005797971244363167,0.6634910059960026,0.6548676816675472,-0.008623324328455473,0.5842460121857674,0.5938555870151858,0.009609574829418377,0.28599389678587994,0.37560088029211247,0.08960698350623253,0.20297871656488575,0.3084033830098705,0.10542466644498477,0.16280717082116133,0.16097999248970535,-0.0018271783314559864,0.3257813251105439,0.3966677485328182,0.0708864234222743,0.19894796765955505,0.16811975282040184,-0.030828214839153212,0.6877415927261133,0.6957658677595944,0.008024275033481021,0.6669201455131604,0.6556439572913659,-0.011276188221794436,0.8962766236194905,0.8867830507459253,-0.009493572873565115,0.15541012191878645,0.28702507257105714,0.1316149506522707,0.19208236051526892,0.0096095748294287,0.0005797971244363,new-route extension
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,27,0.0010220787122706713,0.0017337116980771668,0.0007116329858064955,0.6626160112171997,0.6525564571316844,-0.010059554085515288,0.5822349230470196,0.586960197163896,0.004725274116876399,0.29098188421803556,0.3857752484667038,0.09479336424866824,0.20495257022572652,0.3158146280497268,0.1108620578240003,0.16904707554706971,0.16393976144461073,-0.005107314102458987,0.3266558547908109,0.402571079146996,0.07591522435618514,0.19820318671173023,0.16290399667176939,-0.03529919003996085,0.690878697213178,0.7013028645985239,0.010424167385345906,0.6678602872771827,0.6452744867622191,-0.022585800514963617,0.8903795705448396,0.8790064017931593,-0.011373168751680374,0.1578231487447598,0.3092372442933237,0.15141409554856392,0.2350409009342212,0.0047252741168808,0.0007116329858064,new-route extension
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,28,0.0010249752228053844,0.001771794701630369,0.0007468194788249846,0.6597087378640777,0.652126768199517,-0.007581969664560706,0.5795434165638478,0.5872312983904017,0.007687881826553888,0.2917321278617982,0.38514550630589617,0.09341337844409797,0.2030505866558042,0.3169740049528929,0.11392341829708871,0.17933157632175165,0.16184795355465303,-0.01748362276709861,0.3212130406084746,0.39319412235072865,0.07198108174225404,0.2009247102110604,0.16268325520843296,-0.038241455002627434,0.6981084262037893,0.7012107195985919,0.0031022933948026132,0.6729136798996852,0.6419957359549773,-0.030917943944707926,0.8839344215656556,0.8783715989672514,-0.005562822598404238,0.15685422469672433,0.303922345119675,0.14706812042295064,0.24643781382503546,0.0076878818265585,0.0007468194788249,new-route extension
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,29,0.0010136208282985847,0.001858311439011267,0.0008446906107126824,0.6624565624164662,0.6546717776712985,-0.00778478474516775,0.5807505718301148,0.5927514456220869,0.012000873791972122,0.2875943486506971,0.39907224955873716,0.11147790090804005,0.1949909726129234,0.322130081520978,0.1271391089080546,0.1781887007242814,0.1824677071813996,0.004279006457118206,0.3197970839849282,0.396998565980604,0.07720148199567584,0.20744448978895685,0.16155001434959068,-0.04589447543936617,0.7004055701836889,0.7106975993747978,0.010292029191108942,0.6840374020073849,0.6371550441234586,-0.04688235788392636,0.8813292767343464,0.869076232280318,-0.012253044454028306,0.1544680834341104,0.30864091800790444,0.15417283457379405,0.27797001508869335,0.0120008737919758,0.0008446906107126,new-route extension
G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,30,0.0010227721892597636,0.0017322096451155861,0.0007094374558558225,0.6596045197740112,0.6559196364506099,-0.0036848833234013334,0.5815213479501892,0.5933196374951735,0.011798289544984297,0.29581874640191264,0.38663432530632935,0.09081557890441672,0.20538992494782632,0.30524894795247187,0.09985902300464555,0.1740486617279189,0.1746999023313315,0.000651240603412595,0.32143752499677963,0.4002004783708597,0.07876295337408007,0.19898744994009931,0.16627086573892977,-0.032716584201169546,0.6970835971884596,0.708292586520707,0.011208989332247454,0.6678436989990737,0.6503776637660005,-0.017466035233073218,0.8852941880411335,0.8711751423295137,-0.014119045711619815,0.15486700699527334,0.2902033699525598,0.13533636295728646,0.23432875911576467,0.0117982895449854,0.0007094374558558,new-route extension
R1_low_expansion_low_friction,a050_mu010_g002,R1,1,0.0015791092079688307,0.002083878743381711,0.0005047695354128804,0.6612051374384827,0.5014496755488057,-0.15975546188967704,0.5772652476345654,0.4864989869392377,-0.09076626069532773,0.2829861089311016,0.2100989341977402,-0.0728871747333614,0.18945623957225624,0.04182446843081826,-0.147631771141438,0.16788392464482807,0.11856478861705964,-0.049319136027768426,0.31861183565045986,0.003194189655565858,-0.315417645994894,0.24311404691282634,0.6288993824452358,0.38578533553240946,0.7335871873562266,0.7070233837227677,-0.026563803633458893,0.7867377383183103,0.9442360534142029,0.15749831509589263,0.8315195791102772,0.8521731340728713,0.020653554962594134,0.17205215008561506,0.2756554538484583,0.10360330376284324,0.4723967156796417,-0.0907662606953267,0.0005047695354128,five-route basis
R1_low_expansion_low_friction,a050_mu010_g002,R1,2,0.0013034922195961957,0.0005987943552559183,-0.0007046978643402774,0.7261089840275361,0.6691746159702628,-0.056934368057273255,0.6383273569603632,0.5576412706859234,-0.08068608627443985,0.26220655665282006,0.2354458910631271,-0.02676066558969295,0.1825420263597467,0.15387861111923753,-0.028663415240509166,0.15280119280277757,0.12835108722657287,-0.024450105576204695,0.4432338184981178,0.2611251397515485,-0.18210867874656933,0.25079823609883795,0.35906508608316845,0.1082668499843305,0.6751512070773029,0.6708345271964493,-0.004316679880853602,0.7819269470295382,0.9383062430387759,0.1563792960092376,0.9028772647276528,0.9084879416389452,0.005610676911292356,0.15512083356741604,0.27035821658268483,0.11523738301526879,-0.6397629609502089,-0.080686086274438,-0.0007046978643402,five-route basis
R1_low_expansion_low_friction,a050_mu010_g002,R1,3,0.0011091597374610818,0.0004584682161800968,-0.000650691521280985,0.7144235186035829,0.6687380709308003,-0.0456854476727826,0.6270775069334893,0.5635984112266067,-0.0634790957068826,0.2687173142792395,0.2709868060461149,0.002269491766875409,0.2072730154701956,0.19756441073040315,-0.009708604739792459,0.14423710985669785,0.12698581799126135,-0.017251291865436502,0.4159651620853857,0.3122224622804664,-0.10374269980491929,0.2208270365091804,0.31493500931687113,0.09410797280769073,0.6612356288647291,0.6672818831438405,0.006046254279111429,0.7279230427552545,0.8860223400854381,0.15809929733018357,0.9179973498689271,0.9124314675361838,-0.005565882332743355,0.1524480692984011,0.29252715007827174,0.14007908077987063,-0.5959548111117786,-0.0634790957068796,-0.0006506915212809,five-route basis
R1_low_expansion_low_friction,a050_mu010_g002,R1,4,0.0010963498276984577,0.00033773622732132246,-0.0007586136003771352,0.7211499708924813,0.6586353030808056,-0.0625146678116757,0.6328304677853301,0.5641682540628337,-0.06866221372249648,0.2728468717592273,0.2887465059526192,0.01589963419339191,0.20551375111014908,0.22979100076139392,0.024277249651244837,0.15436201136547553,0.12395861192056948,-0.030403399444906054,0.42431171334205214,0.31369159155370474,-0.1106201217883474,0.22093721640882164,0.28413532854728046,0.06319811213845883,0.6702383547129098,0.6656534472584152,-0.00458490745449458,0.7205839795498191,0.8416794421930459,0.12109546264322679,0.9108346063738141,0.9163212338484591,0.005486627474645012,0.1499820214942879,0.28095083523349856,0.13096881373921065,-0.6824431173445462,-0.0686622137224954,-0.0007586136003771,five-route basis
R1_low_expansion_low_friction,a050_mu010_g002,R1,5,0.001032253437806647,0.0004160816419203052,-0.0006161717958863417,0.7187371122210512,0.6710007173601148,-0.04773639486093639,0.6300397481750644,0.5790476544170908,-0.05099209375797353,0.2824667427489688,0.3249242177422015,0.04245747499323266,0.2129984809054496,0.26904440667566015,0.05604592577021056,0.1568894995777407,0.13570515456643048,-0.021184345011310224,0.4232047391150375,0.3733236222934245,-0.049881116821613,0.21317476481109263,0.23972656777887127,0.026551802967778648,0.672908780321438,0.6808705190761382,0.007961738754700187,0.7072226836698441,0.7787663973198401,0.07154371364999601,0.9097549057480777,0.8985106966597817,-0.011244209088296042,0.14930427431915777,0.28931824475457907,0.1400139704354213,-0.5674030607659543,-0.0509920937579673,-0.0006161717958863,five-route basis
R1_low_expansion_low_friction,a050_mu010_g002,R1,6,0.0010571411676117493,0.0003668728812552055,-0.0006902682863565438,0.7212583751164752,0.6625113870642949,-0.05874698805218026,0.631608700125343,0.573819763790255,-0.05778893633508797,0.28021542760149004,0.34456949818791816,0.06435407058642811,0.20724120593289452,0.275838606319279,0.06859740038638446,0.1599577702199932,0.14255582348829876,-0.01740194673169443,0.42183077465015617,0.35257728926736176,-0.06925348538279441,0.21865697566399195,0.23365395690200527,0.014996981238013324,0.6785951752544126,0.688558667511037,0.009963492256624407,0.7162090339019013,0.7688254238306246,0.052616389928723306,0.9041582022118596,0.892766071801383,-0.011392130410476597,0.15105537195064803,0.28514804811264155,0.13409267616199352,-0.6281614896527268,-0.0577889363350815,-0.0006902682863565,five-route basis
R1_low_expansion_low_friction,a050_mu010_g002,R1,7,0.0010186555114300036,0.000334438309071454,-0.0006842172023585496,0.7233850187604539,0.6546660117878192,-0.06871900697263467,0.6342157084719018,0.5662912672514483,-0.06792444122045349,0.2738382010370069,0.32943558898712116,0.05559738795011426,0.2070988052993175,0.2628908103518335,0.05579200505251597,0.154955161027869,0.13996799743730926,-0.014987163590559738,0.4275584384547646,0.33728372047707855,-0.09027471797768605,0.2154046034869868,0.24497861178105276,0.02957400829406595,0.6740435102045997,0.6974546006953417,0.02341109049074197,0.7041536273595334,0.7858345504985913,0.08168092313905795,0.9071879753006338,0.8810834601837546,-0.026104515116879168,0.14853003717004395,0.2861473077551307,0.13761727058508674,-0.6232739267961834,-0.0679244412204467,-0.0006842172023585,five-route basis
R1_low_expansion_low_friction,a050_mu010_g002,R1,8,0.001072109101792643,0.00036576784718048155,-0.0007063412546121615,0.7233482142857143,0.6572028928850665,-0.06614532140064777,0.6327066045863,0.574626749716297,-0.058079854870003,0.2701652430353295,0.3488013871886555,0.07863614415332598,0.20645282525681233,0.2833030062951592,0.07685018103834687,0.15351638018548247,0.13931248729157505,-0.014203892893907416,0.4260853158700046,0.3572625088063498,-0.06882280706365479,0.21989300480266413,0.2262625015356089,0.006369496732944763,0.6764205539803011,0.6922197894104922,0.015799235430191128,0.7200922781711446,0.7527660758188116,0.03267379764766698,0.904175926244554,0.8876779434636044,-0.016497982780949605,0.15391374792298504,0.28890607701029425,0.1349923290873092,-0.6410794684289782,-0.0580798548699965,-0.0007063412546121,five-route basis
R1_low_expansion_low_friction,a050_mu010_g002,R1,9,0.0010428493420751926,0.0004050576491163547,-0.0006377916929588378,0.7216979002032061,0.6618588983251886,-0.059839001878017495,0.6315107237782392,0.5799838594415964,-0.051526864336642886,0.2703680669744993,0.34834334666038014,0.07797527968588086,0.2056141027360575,0.28789895237270136,0.08228484963664384,0.15687804652587697,0.13248045713476253,-0.024397589391114444,0.41525946870834457,0.36656573868630304,-0.048693730022041526,0.22410228456759296,0.22334211529171955,-0.0007601692758734124,0.6752822572987803,0.6724000808213345,-0.002882176477445819,0.7268971893821375,0.7494483092337065,0.02255111985156899,0.9053878585219767,0.9100305178554811,0.004642659333504384,0.15073182128924498,0.2886549550965779,0.13792313380733293,-0.5853351792691289,-0.0515268643366452,-0.0006377916929588,five-route basis
R1_low_expansion_low_friction,a050_mu010_g002,R1,10,0.0009631427839378353,0.0004056888034690874,-0.0005574539804687479,0.7212585347850157,0.6655975456700599,-0.05566098911495576,0.6306273598162986,0.5837682810431606,-0.046859078773137997,0.2735062268632969,0.3562686236519488,0.08276239678865188,0.21410653409587446,0.3036213162490064,0.08951478215313194,0.1551933895924045,0.1327819488371282,-0.02241144075527629,0.42127363625589476,0.3788922935454897,-0.04238134271040506,0.2170727269101056,0.2060684860811321,-0.0110042408289735,0.6706531328632414,0.672736155170655,0.00208302230741364,0.7148943663405117,0.7163236675611706,0.001429301220658874,0.910379705395346,0.9081148139589897,-0.00226489143635622,0.1480647656979675,0.29672828129821655,0.14866351560024904,-0.5178642270634649,-0.0468590787731422,-0.0005574539804687,five-route basis
R1_low_expansion_low_friction,a050_mu010_g002,R1,11,0.0010214015982495533,0.00043567597951261274,-0.0005857256187369406,0.7232219754317574,0.6701344135518321,-0.05308756187992525,0.6338916244352367,0.5883774637699084,-0.04551416066532832,0.26913940834750977,0.3502471282008729,0.08110771985336312,0.20850580185657036,0.2973939873455956,0.08888818548902522,0.1521263614631721,0.13878805490499233,-0.013338306558179774,0.42525691149781597,0.3996558511759957,-0.025601060321820246,0.2196385412724299,0.20013786418238338,-0.01950067709004652,0.6666289068558825,0.6757575910659515,0.00912868421006896,0.7164107907340115,0.7165015094269972,9.0718692985714e-05,0.9141760589329634,0.9066635973811811,-0.007512461551782312,0.15090112342080134,0.2894897332137598,0.13858860979295848,-0.5418679500457483,-0.0455141606653234,-0.0005857256187369,five-route basis
R1_low_expansion_low_friction,a050_mu010_g002,R1,12,0.0010422983577861083,0.00045637354493214215,-0.0005859248128539662,0.7222397689843433,0.6742502123094801,-0.047989556674863154,0.6310982625796808,0.5877490008447948,-0.04334926173488607,0.28047914240062183,0.35111288129918494,0.07063373889856311,0.2060561523484283,0.29425988152450994,0.08820372917608163,0.1676315720258442,0.13656166007339848,-0.03106991195244571,0.41548357308319317,0.38975336912259506,-0.025730203960598108,0.219312575427816,0.20587661895717477,-0.01343595647064122,0.6812919775631228,0.6780988636245717,-0.00319311393855104,0.7159910397923713,0.7274935180725287,0.01150247828015738,0.9014955128580318,0.9013624311998849,-0.0001330816581468497,0.15167900759480735,0.29487352980753095,0.1431945222127236,-0.5420360792875386,-0.0433492617348904,-0.0005859248128539,five-route basis
R1_low_expansion_low_friction,a050_mu010_g002,R1,13,0.0010135154951390701,0.0004990887750218893,-0.0005144267201171808,0.718988748437283,0.6721223263530783,-0.04686642208420466,0.6277918557271241,0.5856357217708625,-0.04215613395626161,0.2755024368615323,0.3558641351282754,0.08036169826674311,0.20958253609116148,0.2996996690436826,0.09011713295252113,0.16427162180379842,0.13692945703256532,-0.027342164771233107,0.41494804091872395,0.38366748328826694,-0.03128055763045701,0.22041033079219793,0.20716738596547998,-0.01324294482671795,0.6765365597650387,0.6795843891553652,0.0030478293903265508,0.720240081878732,0.7269107283859045,0.0066706465071725285,0.9060972375751464,0.9011272603539535,-0.004969977221192856,0.15163070364334305,0.3082099434072165,0.15657923976387347,-0.480801652362419,-0.0421561339562605,-0.0005144267201171,five-route basis
R1_low_expansion_low_friction,a050_mu010_g002,R1,14,0.0010089406015131887,0.0005187157758242994,-0.0004902248256888893,0.7196710708675967,0.6662307333021953,-0.05344033756540145,0.6292086406374738,0.5826882523677825,-0.04652038826969129,0.2818930560073222,0.366491128451741,0.0845980724444188,0.21403617757489182,0.3157746852869259,0.1017385077120341,0.1645227882889712,0.1318528130477531,-0.03266997524121812,0.41755558404901494,0.3769336371135503,-0.040621946935464615,0.21353045256297304,0.19785882296257637,-0.01567162960039667,0.677078307262334,0.6753998261881852,-0.0016784810741488077,0.7061200500063937,0.7039277302776104,-0.0021923197287833096,0.9039657795749578,0.9043630182796935,0.00039723870473562517,0.1509138818233295,0.3227329605326466,0.17181907870931712,-0.4596792062832777,-0.0465203882696914,-0.0004902248256888,five-route basis
R1_low_expansion_low_friction,a050_mu010_g002,R1,15,0.0010366818749553133,0.000503328528612425,-0.0005333533463428883,0.7214146838255717,0.6705218356772761,-0.050892848148295644,0.6302546506422161,0.5809842123885379,-0.04927043825367816,0.2731526596128312,0.36710739469029374,0.09395473507746255,0.20890413774940889,0.3135907730928149,0.10468663534340603,0.15718220091702093,0.1410528899847354,-0.016129310932285534,0.4163292208602819,0.375362492510481,-0.04096672834980092,0.2173345812802529,0.19891157323428402,-0.018423008045968886,0.668993509218211,0.6828521708224511,0.013858661604240097,0.7121234271401631,0.7058292567248159,-0.006294170415347189,0.9126861626600203,0.8994666398517314,-0.013219522808288975,0.15163581677899474,0.3281090324152077,0.176473215636213,-0.4971826277076072,-0.0492704382536768,-0.0005333533463428,five-route basis
R1_low_expansion_low_friction,a050_mu010_g002,R1,16,0.001006105762365084,0.0005369992029830893,-0.00046910655938199467,0.7222529753667313,0.6701856570804514,-0.05206731828627986,0.6296994624600675,0.5840498480005542,-0.04564961445951332,0.27188934987315605,0.3679681315222774,0.09607878164912137,0.20872054010034038,0.3162875991977402,0.1075670590973998,0.1597769136966633,0.13790599846525695,-0.021870915231406357,0.4160165560275031,0.3831596173298951,-0.032856938697607974,0.21748607374797427,0.19756085274640464,-0.019925221001569626,0.6708684723530495,0.684631547675657,0.013763075322607565,0.7130231260798313,0.7006696419173566,-0.012353484162474726,0.9102091852854426,0.8952075318670297,-0.015001653418412864,0.15108402602446888,0.32674163462925243,0.17565760860478355,-0.4410897887868953,-0.0456496144595122,-0.0004691065593819,five-route basis
R1_low_expansion_low_friction,a050_mu010_g002,R1,17,0.001014055732529459,0.0005597376901206568,-0.00045431804240880216,0.7221561270248009,0.6773222350128398,-0.044833892011961085,0.6316204888183746,0.5897868625413697,-0.04183362627700493,0.2673450784213681,0.370385414665084,0.10304033624371589,0.21061716333573252,0.32108467016924414,0.11046750683351161,0.15434935875815967,0.140844514301994,-0.013504844456165677,0.4230869259887713,0.403436322867384,-0.019650603121387278,0.2174380738445987,0.18646849273033883,-0.030969581114259875,0.6717314556758222,0.6811891214988034,0.009457665822981243,0.7128921499049977,0.6878734456581772,-0.02501870424682051,0.908163131836012,0.8980668338299829,-0.01009629800602918,0.15216905340667364,0.33018123962849805,0.1780121862218244,-0.4279860266106697,-0.0418336262770078,-0.0004543180424088,five-route basis
R1_low_expansion_low_friction,a050_mu010_g002,R1,18,0.0010507335508066838,0.0006205593868228646,-0.0004301741639838192,0.7220921155347385,0.6798415492957747,-0.04225056623896384,0.6302070204546362,0.5942594513599347,-0.035947569094701426,0.2761547128297273,0.37280467954382546,0.09664996671409815,0.2114798619437488,0.3211592286023288,0.10967936665858002,0.16469547617469701,0.1406917497880304,-0.02400372638666662,0.41438206235574987,0.40724746160017444,-0.0071346007555754265,0.21787682613140533,0.1870635051943541,-0.03081332093705122,0.6795202736625376,0.6808195273299935,0.0012992536674558686,0.7149847730375324,0.6898167082104171,-0.02516806482711531,0.9007085948353097,0.8991107267312358,-0.0015978681040739184,0.15264331121478608,0.32788528960238045,0.17524197838759437,-0.4064435087719779,-0.0359475690946978,-0.0004301741639838,five-route basis
R1_low_expansion_low_friction,a050_mu010_g002,R1,19,0.0010408169916140484,0.0006542240416211058,-0.00038659294999294266,0.7214686943416907,0.6756841774142812,-0.04578451692740948,0.6312952802423266,0.5887972606407856,-0.04249801960154098,0.2792405383402466,0.37145153690041977,0.09221099856017317,0.21258888982758412,0.32840536765489237,0.11581647782730825,0.15702958232865874,0.13126452313727283,-0.025765059191385914,0.4219853415767442,0.40009366781886113,-0.02189167375788309,0.2124676104409766,0.18308932492837046,-0.029378285512606128,0.6722663745129493,0.6799453511740131,0.007678976661063763,0.7036315941719564,0.6798733966449078,-0.023758197527048663,0.9097006657046904,0.8987561809863683,-0.0109444847183221,0.1515675151048421,0.34529492351903524,0.19372740841419314,-0.3671053244282605,-0.0424980196015429,-0.0003865929499929,five-route basis
R1_low_expansion_low_friction,a050_mu010_g002,R1,20,0.001035806346962127,0.0006179546432402795,-0.0004178517037218475,0.7230748274609516,0.6758816232500443,-0.047193204210907336,0.632907032089438,0.589417441186049,-0.043489590903389,0.27510937823586323,0.37149877214436394,0.09638939390850071,0.2119066514754862,0.3232204618517994,0.11131381037631322,0.15763374802486163,0.1377364783711785,-0.01989726965368313,0.42070303777564677,0.4050625158062739,-0.015640521969372878,0.21399452343363767,0.18561937547346452,-0.028375147960173153,0.670516698505068,0.6765642049031994,0.0060475063981313415,0.7044803080382349,0.6874442888631839,-0.017036019175051043,0.9106250082263124,0.9039372249889829,-0.006687783237329548,0.14967850401778285,0.34084102717907405,0.1911625231612912,-0.3953788518977082,-0.0434895909033961,-0.0004178517037218,five-route basis
R1_low_expansion_low_friction,a050_mu010_g002,R1,21,0.0010273422771690688,0.0006223667456171464,-0.0004049755315519224,0.7196652719665272,0.6704706258273612,-0.04919464613916602,0.6299649835157275,0.5867663376757951,-0.04319864583993238,0.2637616636513184,0.3845116769612672,0.12075001330994878,0.20657019380166958,0.3364201738992764,0.12984998009760684,0.1564612450673527,0.1348402340592236,-0.021621011008129104,0.4201926522319165,0.3940220667993065,-0.026170585432609972,0.22407719590743405,0.1813589372733964,-0.042718258634037665,0.675015102815095,0.6764714175535936,0.0014563147384986097,0.7282422741662974,0.6706078761313805,-0.05763439803491688,0.9052052090785137,0.9032705624238487,-0.0019346466546649177,0.1523987846286844,0.35360637989913185,0.20120759527044746,-0.3837676320850748,-0.0431986458399343,-0.0004049755315519,five-route basis
